,state,action
0,0,0
1,1,0
2,107,3
3,132,0
4,81,5
5,132,0
6,81,0
7,176,0
8,134,1
9,84,0
10,177,0
11,136,0
12,178,0
13,298,0
14,180,5
15,298,0
16,180,0
17,299,0
18,183,0
19,301,0
20,186,0
21,190,0
22,201,3
23,192,2
24,390,2
25,397,0
26,309,3
27,389,1
28,285,0
29,283,2
30,284,0
31,282,6
32,285,0
33,283,7
34,311,5
35,389,4
36,388,6
37,386,5
38,390,0
39,386,0
40,387,1
41,388,7
42,387,2
43,310,2
44,308,2
45,273,7
46,303,5
47,272,0
48,303,0
49,308,0
50,389,0
51,311,1
52,283,5
53,285,0
54,283,6
55,389,0
56,311,5
57,389,0
58,311,5
59,389,0
60,311,2
61,285,3
62,282,5
63,284,0
64,282,5
65,284,5
66,223,0
67,284,0
68,282,2
69,275,0
70,276,1
71,255,2
72,228,1
73,175,0
74,173,2
75,169,0
76,172,2
77,171,0
78,170,5
79,171,0
80,170,7
81,172,5
82,169,0
83,172,5
84,169,4
85,173,7
86,256,7
87,255,1
88,256,7
89,255,6
90,275,0
91,276,6
92,284,3
93,276,2
94,281,0
95,255,2
96,228,3
97,173,7
98,256,5
99,228,0
100,256,7
101,255,5
102,281,0
103,255,1
104,256,7
105,255,7
106,276,1
107,255,6
108,275,0
109,276,5
110,275,0
111,276,1
112,255,7
113,276,2
114,281,0
115,255,2
116,228,0
117,256,1
118,173,1
119,172,2
120,171,0
121,170,2
122,124,0
123,174,7
124,170,5
125,171,0
126,170,7
127,172,2
128,171,5
129,121,0
130,171,7
131,169,6
132,225,0
133,175,7
134,228,6
135,227,2
136,168,1
137,118,0
138,225,1
139,120,0
140,169,0
141,172,7
142,173,5
143,175,3
144,172,1
145,170,1
146,174,6
147,171,0
148,170,7
149,172,7
150,173,1
151,172,5
152,169,0
153,172,6
154,175,0
155,173,6
156,228,4
157,255,1
158,256,6
159,281,0
160,255,2
161,228,0
162,256,2
163,175,7
164,228,0
165,256,6
166,281,0
167,255,5
168,281,7
169,275,0
170,276,6
171,284,0
172,282,7
173,283,1
174,282,6
175,285,0
176,283,1
177,282,6
178,285,0
179,283,7
180,311,5
181,389,5
182,308,0
183,389,0
184,311,7
185,388,2
186,389,0
187,311,7
188,388,2
189,389,1
190,285,0
191,283,5
192,285,2
193,223,0
194,284,2
195,224,0
196,275,0
197,276,1
198,255,6
199,275,0
200,276,6
201,284,0
202,282,1
203,276,7
204,282,2
205,275,0
206,276,6
207,284,6
208,274,5
209,273,0
210,274,5
211,273,0
212,274,0
213,285,0
214,283,6
215,389,0
216,311,6
217,310,0
218,388,6
219,386,1
220,310,0
221,388,1
222,311,2
223,285,0
224,283,2
225,284,0
226,282,5
227,284,4
228,283,5
229,285,1
230,284,0
231,282,1
232,276,2
233,281,0
234,255,2
235,228,2
236,225,0
237,175,7
238,228,4
239,255,7
240,276,1
241,255,2
242,228,1
243,175,0
244,173,7
245,256,7
246,255,1
247,256,5
248,228,4
249,255,7
250,276,5
251,275,0
252,276,1
253,255,7
254,276,1
255,255,6
256,275,4
257,282,7
258,283,5
259,285,0
260,283,6
261,389,0
262,311,2
263,285,0
264,283,5
265,285,3
266,282,1
267,276,1
268,255,6
269,275,0
270,276,5
271,275,5
272,224,0
273,275,0
274,276,1
275,255,2
276,228,0
277,256,1
278,173,7
279,256,7
280,255,2
281,228,0
282,256,2
283,175,0
284,173,6
285,228,0
286,256,6
287,281,0
288,255,1
289,256,2
290,175,0
291,173,2
292,169,1
293,171,0
294,170,6
295,169,2
296,121,0
297,171,0
298,170,1
299,174,5
300,124,0
301,174,2
302,126,0
303,125,2
304,78,0
305,79,7
306,125,1
307,79,2
308,38,0
309,58,6
310,78,0
311,79,1
312,58,1
