,state,action
0,3,2
1,59,0
2,4,0
3,62,2
4,6,0
5,7,5
6,6,4
7,62,0
8,44,0
9,133,3
10,87,0
11,86,7
12,85,0
13,137,4
14,136,4
15,304,0
16,179,0
17,181,0
18,182,0
19,392,0
20,384,0
21,187,0
22,189,0
23,200,1
24,201,4
25,195,5
26,200,0
27,195,5
28,200,6
29,188,0
30,199,0
31,198,0
32,197,5
33,198,0
34,197,5
35,198,0
36,197,2
37,195,3
38,194,2
39,192,0
40,193,2
41,386,5
42,390,0
43,386,0
44,387,5
45,386,0
46,387,1
47,388,7
48,387,5
49,386,1
50,310,0
51,388,1
52,311,6
53,310,0
54,388,1
55,311,5
56,389,1
57,285,0
58,283,7
59,311,2
60,285,0
61,283,7
62,311,2
63,285,0
64,283,7
65,311,7
66,388,6
67,386,6
68,191,0
69,192,0
70,193,2
71,386,2
72,309,0
73,310,0
74,388,7
75,387,7
76,193,5
77,192,2
78,390,0
79,386,0
80,387,7
81,193,1
82,387,5
83,386,0
84,387,1
85,388,1
86,311,6
87,310,0
88,388,7
89,387,5
90,386,5
91,390,4
92,192,0
93,193,5
94,192,0
95,193,1
96,387,7
97,193,2
98,386,2
99,309,5
100,397,0
101,309,0
102,310,0
103,388,2
104,389,0
105,311,2
106,285,7
107,389,0
108,311,1
109,283,5
110,285,0
111,283,5
112,285,7
113,389,3
114,283,5
115,285,0
116,283,7
117,311,1
118,283,7
119,311,7
120,388,7
121,387,2
122,310,0
123,388,2
124,389,2
125,274,0
126,285,0
127,283,6
128,389,0
129,311,2
130,285,0
131,283,5
132,285,0
133,283,5
134,285,0
135,283,5
136,285,6
137,308,0
138,389,0
139,311,6
140,310,4
141,387,7
142,193,1
143,387,5
144,386,4
145,193,1
146,387,2
147,310,0
148,388,1
149,311,6
150,310,3
151,311,7
152,388,1
153,311,5
154,389,0
155,311,5
156,389,0
157,311,7
158,388,2
159,389,2
160,274,0
161,285,0
162,283,5
163,285,0
164,283,6
165,389,7
166,310,0
167,388,5
168,310,0
169,388,1
170,311,6
171,310,2
172,308,7
173,309,2
174,303,0
175,308,0
176,389,0
177,311,1
178,283,2
179,284,5
180,223,0
181,284,7
182,285,6
183,308,1
184,274,0
185,285,0
186,283,6
187,389,3
188,283,5
189,285,0
190,283,7
191,311,7
192,388,1
193,311,2
194,285,0
195,283,5
196,285,6
197,308,4
198,310,0
199,388,7
200,387,2
201,310,0
202,388,6
203,386,0
204,387,5
205,386,0
206,387,5
207,386,0
208,387,7
209,193,6
210,385,5
211,201,0
212,385,1
213,192,0
214,193,7
215,194,1
216,193,2
217,386,0
218,387,5
219,386,0
220,387,7
221,193,2
222,386,0
223,387,7
224,193,7
225,194,5
226,385,0
227,194,7
228,196,7
229,197,5
230,198,5
231,199,0
232,198,0
233,197,1
234,196,2
235,385,5
236,201,0
237,385,0
238,194,1
239,193,2
240,386,7
241,192,0
242,193,6
243,385,0
244,194,2
245,192,0
246,193,7
247,194,7
248,196,5
249,195,0
250,196,1
251,194,6
252,195,0
253,196,1
254,194,7
255,196,2
256,385,0
257,194,6
258,195,4
259,197,5
260,198,0
261,197,5
262,198,0
263,197,1
264,196,5
265,195,0
266,196,2
267,385,6
268,200,0
269,195,4
270,197,1
271,196,5
272,195,1
273,385,7
274,195,7
275,198,0
276,197,2
277,195,4
278,197,5
279,198,0
280,197,1
281,196,7
282,197,5
283,198,0
284,197,1
285,196,2
286,385,0
287,194,7
288,196,2
289,385,2
290,191,0
291,192,0
292,193,6
293,385,0
294,194,7
295,196,7
296,197,2
297,195,2
298,201,7
299,200,3
300,385,0
301,194,1
302,193,6
303,385,0
304,194,5
305,385,0
306,194,2
307,192,0
308,193,1
309,387,7
310,193,6
311,385,0
312,194,6
313,195,0
314,196,7
315,197,2
316,195,4
317,197,1
318,196,2
319,385,0
320,194,6
321,195,0
322,196,1
323,194,5
324,385,0
325,194,7
326,196,6
327,198,0
328,197,2
329,195,0
330,196,7
331,197,1
332,196,1
333,194,7
334,196,5
335,195,0
336,196,1
337,194,1
338,193,1
339,387,7
340,193,2
341,386,0
342,387,7
343,193,1
344,387,6
345,192,0
346,193,1
347,387,7
348,193,7
349,194,1
