,state,action
0,40,0
1,3,0
2,41,1
3,62,0
4,44,6
5,41,2
6,4,4
7,41,7
8,42,0
9,132,5
10,42,7
11,107,3
12,132,0
13,81,0
14,176,0
15,134,0
16,135,4
17,341,0
18,343,0
19,342,5
20,343,0
21,342,2
22,304,0
23,179,0
24,181,0
25,182,0
26,392,4
27,395,0
28,396,0
29,188,0
30,199,1
31,200,0
32,195,0
33,196,2
34,385,2
35,191,1
36,390,0
37,386,0
38,387,1
39,388,2
40,389,0
41,311,1
42,283,1
43,282,6
44,285,2
45,223,0
46,284,1
47,275,0
48,276,1
49,255,5
50,281,0
51,255,6
52,275,4
53,282,7
54,283,2
55,284,0
56,282,1
57,276,7
58,282,7
59,283,7
60,311,2
61,285,0
62,283,7
63,311,2
64,285,1
65,284,0
66,282,1
67,276,5
68,275,1
69,281,0
70,255,1
71,256,6
72,281,0
73,255,7
74,276,2
75,281,5
76,227,0
77,281,1
78,228,6
79,227,0
80,281,5
81,227,0
82,281,0
83,255,5
84,281,0
85,255,1
86,256,7
87,255,2
88,228,2
89,225,0
90,175,0
91,173,6
92,228,0
93,256,7
94,255,2
95,228,0
96,256,2
97,175,0
98,173,1
99,172,7
100,173,6
101,228,6
102,227,0
103,281,4
104,276,1
105,255,7
106,276,5
107,275,0
108,276,5
109,275,4
110,282,6
111,285,0
112,283,5
113,285,3
114,282,6
115,285,6
116,308,0
117,389,1
118,285,0
119,283,6
120,389,1
121,285,0
122,283,6
123,389,0
124,311,7
125,388,5
126,310,2
127,308,0
128,389,0
129,311,1
130,283,1
131,282,7
132,283,1
133,282,1
134,276,7
135,282,5
136,284,0
137,282,7
138,283,2
139,284,0
140,282,1
141,276,6
142,284,4
143,283,1
144,282,1
145,276,2
146,281,0
147,255,1
148,256,2
149,175,0
150,173,7
151,256,2
152,175,0
153,173,5
154,175,0
155,173,5
156,175,1
157,169,7
158,175,0
159,173,6
160,228,0
161,256,6
162,281,0
163,255,7
164,276,7
165,282,6
166,285,0
167,283,7
168,311,7
169,388,5
170,310,0
171,388,7
172,387,5
173,386,0
174,387,6
175,192,7
176,385,0
177,194,6
178,195,3
179,194,6
180,195,0
181,196,5
182,195,4
183,197,5
184,198,0
185,197,1
186,196,7
187,197,5
188,198,0
189,197,1
190,196,7
191,197,2
192,195,6
193,199,0
194,198,5
195,199,0
196,198,5
197,199,0
198,198,0
199,197,1
200,196,2
201,385,0
202,194,1
203,193,1
204,387,1
205,388,2
206,389,0
207,311,7
208,388,6
209,386,0
210,387,7
211,193,7
212,194,7
213,196,7
214,197,2
215,195,0
216,196,6
217,198,0
218,197,2
219,195,0
220,196,7
221,197,5
222,198,0
223,197,5
224,198,5
225,199,0
226,198,0
227,197,1
228,196,7
229,197,2
230,195,0
231,196,2
232,385,1
233,192,1
234,386,0
235,387,2
236,310,0
237,388,1
238,311,7
239,388,6
240,386,0
241,387,1
242,388,7
243,387,6
244,192,0
245,193,5
246,192,7
247,385,1
248,192,0
249,193,2
250,386,0
251,387,1
252,388,2
253,389,0
254,311,1
255,283,5
256,285,0
257,283,6
258,389,0
259,311,2
260,285,0
261,283,7
262,311,1
263,283,1
264,282,5
265,284,1
266,275,4
267,282,7
268,283,7
269,311,5
270,389,2
271,274,0
272,285,0
273,283,7
274,311,1
275,283,7
276,311,6
277,310,6
278,390,0
279,386,0
280,387,7
281,193,7
282,194,2
283,192,0
284,193,5
285,192,0
286,193,1
287,387,6
288,192,0
289,193,2
290,386,0
291,387,1
292,388,7
293,387,5
294,386,0
295,387,5
296,386,0
297,387,1
298,388,6
299,386,0
300,387,6
301,192,0
302,193,2
303,386,4
304,193,6
305,385,0
306,194,7
307,196,1
308,194,7
309,196,2
310,385,0
311,194,6
312,195,0
313,196,2
314,385,0
315,194,5
316,385,0
317,194,7
318,196,7
319,197,1
320,196,7
321,197,2
322,195,0
323,196,1
324,194,5
325,385,0
326,194,7
327,196,5
328,195,0
329,196,6
330,198,0
331,197,1
332,196,6
333,198,0
334,197,5
335,198,5
336,199,0
337,198,5
338,199,0
339,198,0
340,197,5
341,198,0
342,197,5
343,198,0
344,197,1
345,196,7
346,197,1
347,196,6
348,198,3
349,196,7
