,state,action
0,3,0
1,41,0
2,43,0
3,82,0
4,83,0
5,84,0
6,177,4
7,295,7
8,341,0
9,343,0
10,342,0
11,398,1
12,181,3
13,299,0
14,183,0
15,301,6
16,392,7
17,394,2
18,182,0
19,392,0
20,384,0
21,187,0
22,189,0
23,200,0
24,195,0
25,196,7
26,197,5
27,198,0
28,197,5
29,198,0
30,197,2
31,195,0
32,196,6
33,198,0
34,197,2
35,195,5
36,200,0
37,195,2
38,201,0
39,385,7
40,195,0
41,196,2
42,385,0
43,194,2
44,192,0
45,193,1
46,387,7
47,193,1
48,387,1
49,388,7
50,387,1
51,388,7
52,387,7
53,193,2
54,386,2
55,309,0
56,310,0
57,388,1
58,311,1
59,283,5
60,285,0
61,283,2
62,284,4
63,283,5
64,285,0
65,283,5
66,285,0
67,283,5
68,285,0
69,283,2
70,284,0
71,282,7
72,283,1
73,282,6
74,285,5
75,274,2
76,210,0
77,223,0
78,284,0
79,282,6
80,285,0
81,283,6
82,389,2
83,274,0
84,285,0
85,283,7
86,311,6
87,310,0
88,388,7
89,387,7
90,193,7
91,194,6
92,195,0
93,196,7
94,197,5
95,198,0
96,197,5
97,198,5
98,199,0
99,198,0
100,197,2
101,195,0
102,196,2
103,385,0
104,194,5
105,385,0
106,194,1
107,193,6
108,385,0
109,194,2
110,192,0
111,193,5
112,192,0
113,193,6
114,385,0
115,194,1
116,193,2
117,386,0
118,387,7
119,193,2
120,386,0
121,387,7
122,193,2
123,386,0
124,387,7
125,193,2
126,386,0
127,387,2
128,310,0
129,388,2
130,389,7
131,310,0
132,388,1
133,311,1
134,283,1
135,282,2
136,275,3
137,255,6
138,275,1
139,281,0
140,255,5
141,281,0
142,255,7
143,276,7
144,282,6
145,285,2
146,223,3
147,275,0
148,276,1
149,255,5
150,281,0
151,255,2
152,228,0
153,256,2
154,175,0
155,173,5
156,175,7
157,228,0
158,256,2
159,175,0
160,173,5
161,175,0
162,173,6
163,228,0
164,256,6
165,281,2
166,226,0
167,228,0
168,256,5
169,228,0
170,256,5
171,228,2
172,225,5
173,118,0
174,225,0
175,175,0
176,173,7
177,256,1
178,173,1
179,172,1
180,170,2
181,124,7
182,171,0
183,170,6
184,169,2
185,121,0
186,171,0
187,170,5
188,171,3
189,174,6
190,171,1
191,124,5
192,122,2
193,114,4
194,122,5
195,159,0
196,122,0
197,124,0
198,174,6
199,171,0
200,170,5
201,171,7
202,169,0
203,172,2
204,171,5
205,121,6
206,117,4
207,225,6
208,168,0
209,226,7
210,227,0
211,281,6
212,224,0
213,275,6
214,223,0
215,284,0
216,282,7
217,283,7
218,311,5
219,389,0
220,311,5
221,389,0
222,311,5
223,389,0
224,311,1
225,283,7
226,311,7
227,388,6
228,386,4
229,193,7
230,194,7
231,196,6
232,198,0
233,197,5
234,198,0
235,197,5
236,198,0
237,197,2
238,195,2
239,201,0
240,385,0
241,194,1
242,193,1
243,387,6
244,192,0
245,193,5
246,192,7
247,385,7
248,195,0
249,196,7
250,197,5
251,198,0
252,197,5
253,198,0
254,197,2
255,195,5
256,200,0
257,195,0
258,196,1
259,194,5
260,385,0
261,194,5
262,385,0
263,194,7
264,196,2
265,385,3
266,193,6
267,385,0
268,194,1
269,193,6
270,385,6
271,200,0
272,195,0
273,196,5
274,195,0
275,196,5
276,195,0
277,196,6
278,198,0
279,197,2
280,195,4
281,197,2
282,195,0
283,196,2
284,385,0
285,194,6
286,195,0
287,196,6
288,198,0
289,197,1
290,196,7
291,197,2
292,195,0
293,196,2
294,385,6
295,200,0
296,195,0
297,196,7
298,197,1
299,196,5
300,195,4
301,197,5
302,198,0
303,197,5
304,198,0
305,197,5
306,198,0
307,197,2
308,195,0
309,196,5
310,195,0
311,196,1
312,194,6
313,195,3
314,194,5
315,385,5
316,201,5
317,190,0
318,201,0
319,385,5
320,201,3
321,192,7
322,385,0
323,194,7
324,196,6
325,198,3
326,196,5
327,195,1
328,385,0
329,194,6
330,195,0
331,196,7
332,197,1
333,196,1
334,194,7
335,196,7
336,197,5
337,198,1
338,195,2
339,201,5
340,190,5
341,186,4
342,189,0
343,200,0
344,195,7
345,198,0
346,197,2
347,195,7
348,198,0
349,197,1
