,state,action
0,16,2
1,12,2
2,11,2
3,13,2
4,52,2
5,79,2
6,78,2
7,77,2
8,74,2
9,73,2
10,252,2
11,253,2
12,257,2
13,324,2
14,322,2
15,317,2
16,318,2
17,319,1
18,321,0
19,319,1
20,321,0
21,319,1
22,321,1
23,323,0
24,321,1
25,323,3
26,261,2
27,323,1
28,342,1
29,264,1
30,265,3
31,266,2
32,265,0
33,264,0
34,342,1
35,264,0
36,342,1
37,264,0
38,342,3
39,262,2
40,342,0
41,323,0
42,321,1
43,323,0
44,321,0
45,319,1
46,321,1
47,323,1
48,342,1
49,264,3
50,263,2
51,264,1
52,265,0
53,264,1
54,265,1
55,244,0
56,265,1
57,244,0
58,265,0
59,264,0
60,342,0
61,323,3
62,261,3
63,191,2
64,261,2
65,323,0
66,321,0
67,319,1
68,321,1
69,323,3
70,261,2
71,323,3
72,261,2
73,323,1
74,342,0
75,323,1
76,342,0
77,323,0
78,321,1
79,323,1
80,342,0
81,323,0
82,321,0
83,319,1
84,321,1
85,323,1
86,342,0
87,323,3
88,261,0
89,320,2
90,321,3
91,320,2
92,321,0
93,319,1
94,321,1
95,323,0
96,321,0
97,319,1
98,321,1
99,323,0
100,321,0
101,319,1
102,321,1
103,323,3
104,261,2
105,323,3
106,261,3
107,191,2
108,261,3
109,191,2
110,261,2
111,323,1
112,342,0
113,323,3
114,261,2
115,323,1
116,342,1
117,264,0
118,342,1
119,264,3
120,263,1
121,266,2
122,265,1
123,244,0
124,265,0
125,264,0
126,342,0
127,323,3
128,261,2
129,323,0
130,321,0
131,319,3
132,318,2
133,319,1
134,321,3
135,320,2
136,321,3
137,320,2
138,321,0
139,319,3
140,318,2
141,319,3
142,318,2
143,319,3
144,318,2
145,319,1
146,321,1
147,323,0
148,321,1
149,323,1
150,342,3
151,262,2
152,342,0
153,323,1
154,342,0
155,323,0
156,321,1
157,323,0
158,321,3
159,320,1
160,261,2
161,323,1
162,342,0
163,323,0
164,321,1
165,323,1
166,342,0
167,323,3
168,261,1
169,262,3
170,193,2
171,262,2
172,342,3
173,262,3
174,193,2
175,262,2
176,342,3
177,262,2
178,342,0
179,323,0
180,321,1
181,323,0
182,321,1
183,323,0
184,321,1
185,323,0
186,321,1
187,323,3
188,261,2
189,323,3
190,261,2
191,323,3
192,261,2
193,323,3
194,261,2
195,323,3
196,261,2
197,323,3
198,261,1
