,state,action
0,6,2
1,8,0
2,12,2
3,11,2
4,13,2
5,52,2
6,79,2
7,78,2
8,77,2
9,74,2
10,73,2
11,252,2
12,253,2
13,257,2
14,324,2
15,322,2
16,317,2
17,318,2
18,319,1
19,321,3
20,320,2
21,321,0
22,319,1
23,321,3
24,320,2
25,321,0
26,319,1
27,321,3
28,320,2
29,321,1
30,323,0
31,321,0
32,319,3
33,318,2
34,319,3
35,318,2
36,319,1
37,321,0
38,319,1
39,321,3
40,320,2
41,321,0
42,319,1
43,321,3
44,320,2
45,321,0
46,319,3
47,318,1
48,320,2
49,321,1
50,323,3
51,261,2
52,323,1
53,342,3
54,262,3
55,193,2
56,262,2
57,342,1
58,264,1
59,265,3
60,266,2
61,265,3
62,266,2
63,265,0
64,264,3
65,263,3
66,186,2
67,263,2
68,264,3
69,263,2
70,264,0
71,342,3
72,262,2
73,342,0
74,323,0
75,321,0
76,319,1
77,321,1
78,323,1
79,342,0
80,323,0
81,321,0
82,319,1
83,321,3
84,320,2
85,321,1
86,323,1
87,342,3
88,262,2
89,342,1
90,264,3
91,263,2
92,264,0
93,342,3
94,262,2
95,342,1
96,264,1
97,265,3
98,266,2
99,265,0
100,264,1
101,265,1
102,244,3
103,245,2
104,244,0
105,265,0
106,264,3
107,263,2
108,264,1
109,265,0
110,264,3
111,263,2
112,264,0
113,342,1
114,264,1
115,265,1
116,244,0
117,265,3
118,266,2
119,265,1
120,244,3
121,245,2
122,244,1
123,243,1
124,242,1
125,218,0
126,242,3
127,241,2
128,242,1
129,218,1
130,215,1
131,216,0
132,215,1
133,216,0
134,215,3
135,214,2
136,215,1
137,216,0
138,215,3
139,214,2
140,215,1
141,216,0
142,215,1
143,216,0
144,215,0
145,218,3
146,219,1
147,214,2
148,215,0
149,218,0
150,242,3
151,241,0
152,246,2
153,243,1
154,242,3
155,241,2
156,242,3
157,241,2
158,242,3
159,241,2
160,242,0
161,243,3
162,246,2
163,243,0
164,244,0
165,265,0
166,264,1
167,265,3
168,266,2
169,265,0
170,264,3
171,263,2
172,264,1
173,265,3
174,266,2
175,265,1
176,244,1
177,243,3
178,246,2
179,243,0
180,244,3
181,245,2
182,244,1
183,243,0
184,244,3
185,245,2
186,244,1
187,243,1
188,242,3
189,241,2
190,242,1
191,218,0
192,242,3
193,241,2
194,242,0
195,243,3
196,246,2
197,243,0
198,244,1
