,state,action
0,6,2
1,8,2
2,9,2
3,10,1
4,53,2
5,54,2
6,55,3
7,54,2
8,55,2
9,68,2
10,67,2
11,70,2
12,75,2
13,233,2
14,229,2
15,255,2
16,192,1
17,185,0
18,192,1
19,185,2
20,187,2
21,193,2
22,262,2
23,342,1
24,264,1
25,265,1
26,244,1
27,243,1
28,242,0
29,243,0
30,244,3
31,245,2
32,244,1
33,243,3
34,246,2
35,243,1
36,242,3
37,241,2
38,242,0
39,243,1
40,242,0
41,243,0
42,244,3
43,245,2
44,244,3
45,245,2
46,244,1
47,243,1
48,242,0
49,243,3
50,246,2
51,243,3
52,246,3
53,240,2
54,246,2
55,243,0
56,244,0
57,265,1
58,244,3
59,245,1
60,246,0
61,245,2
62,244,0
63,265,1
64,244,3
65,245,2
66,244,3
67,245,2
68,244,3
69,245,2
70,244,3
71,245,2
72,244,0
73,265,3
74,266,3
75,267,2
76,266,2
77,265,0
78,264,0
79,342,3
80,262,2
81,342,0
82,323,1
83,342,3
84,262,2
85,342,3
86,262,2
87,342,1
88,264,1
89,265,3
90,266,1
91,245,2
92,244,0
93,265,3
94,266,0
95,263,2
96,264,0
97,342,0
98,323,3
99,261,2
100,323,1
101,342,0
102,323,3
103,261,2
104,323,1
105,342,1
106,264,3
107,263,2
108,264,3
109,263,2
110,264,0
111,342,1
112,264,3
113,263,2
114,264,0
115,342,3
116,262,2
117,342,3
118,262,2
119,342,1
120,264,1
121,265,3
122,266,2
123,265,1
124,244,3
125,245,1
126,246,2
127,243,0
128,244,0
129,265,0
130,264,3
131,263,2
132,264,0
133,342,0
134,323,0
135,321,3
136,320,2
137,321,0
138,319,1
139,321,0
140,319,3
141,318,2
142,319,3
143,318,2
144,319,3
145,318,2
146,319,1
147,321,3
148,320,2
149,321,3
150,320,0
151,318,2
152,319,1
153,321,1
154,323,0
155,321,3
156,320,2
157,321,1
158,323,0
159,321,3
160,320,2
161,321,3
162,320,2
163,321,1
164,323,1
165,342,1
166,264,1
167,265,0
168,264,1
169,265,0
170,264,3
171,263,1
172,266,2
173,265,1
174,244,3
175,245,2
176,244,1
177,243,1
178,242,0
179,243,0
180,244,1
181,243,3
182,246,0
183,245,3
184,314,2
185,245,2
186,244,0
187,265,0
188,264,1
189,265,1
190,244,0
191,265,1
192,244,1
193,243,3
194,246,2
195,243,3
196,246,0
197,245,0
198,266,2
