,state,action
0,0,2
1,2,1
2,23,2
3,28,3
4,23,0
5,2,2
6,3,2
7,58,2
8,33,2
9,56,2
10,59,2
11,81,2
12,69,3
13,81,2
14,69,2
15,66,1
16,65,2
17,83,2
18,122,1
19,121,2
20,127,2
21,174,2
22,175,2
23,184,0
24,181,2
25,182,2
26,186,2
27,263,2
28,264,0
29,342,0
30,323,3
31,261,2
32,323,3
33,261,3
34,191,1
35,193,2
36,262,2
37,342,0
38,323,0
39,321,3
40,320,2
41,321,0
42,319,1
43,321,1
44,323,3
45,261,2
46,323,0
47,321,3
48,320,0
49,318,2
50,319,1
51,321,3
52,320,2
53,321,3
54,320,2
55,321,1
56,323,0
57,321,3
58,320,2
59,321,0
60,319,1
61,321,0
62,319,1
63,321,1
64,323,0
65,321,3
66,320,2
67,321,0
68,319,1
69,321,0
70,319,3
71,318,2
72,319,1
73,321,0
74,319,1
75,321,1
76,323,3
77,261,2
78,323,0
79,321,0
80,319,3
81,318,3
82,317,2
83,318,2
84,319,3
85,318,3
86,317,2
87,318,2
88,319,3
89,318,2
90,319,3
91,318,2
92,319,3
93,318,2
94,319,1
95,321,0
96,319,1
97,321,1
98,323,1
99,342,0
100,323,0
101,321,0
102,319,3
103,318,2
104,319,1
105,321,3
106,320,2
107,321,1
108,323,3
109,261,2
110,323,0
111,321,0
112,319,1
113,321,0
114,319,3
115,318,2
116,319,3
117,318,2
118,319,1
119,321,3
120,320,2
121,321,3
122,320,2
123,321,0
124,319,1
125,321,3
126,320,2
127,321,1
128,323,0
129,321,1
130,323,3
131,261,2
132,323,1
133,342,1
134,264,0
135,342,1
136,264,1
137,265,3
138,266,0
139,263,2
140,264,0
141,342,3
142,262,2
143,342,0
144,323,0
145,321,3
146,320,2
147,321,1
148,323,1
149,342,0
150,323,1
151,342,3
152,262,0
153,261,2
154,323,0
155,321,1
156,323,3
157,261,2
158,323,0
159,321,1
160,323,0
161,321,3
162,320,2
163,321,1
164,323,0
165,321,0
166,319,3
167,318,2
168,319,1
169,321,0
170,319,3
171,318,2
172,319,1
173,321,0
174,319,3
175,318,2
176,319,3
177,318,2
178,319,1
179,321,1
180,323,0
181,321,3
182,320,2
183,321,3
184,320,1
185,261,2
186,323,0
187,321,3
188,320,2
189,321,0
190,319,1
191,321,0
192,319,1
193,321,0
194,319,1
195,321,3
196,320,1
197,261,2
198,323,0
