,state,action
0,18,2
1,17,2
2,16,2
3,12,2
4,11,2
5,13,2
6,52,2
7,79,2
8,78,2
9,77,2
10,74,2
11,73,2
12,252,2
13,253,2
14,257,2
15,324,2
16,322,2
17,317,2
18,318,2
19,319,3
20,318,2
21,319,3
22,318,1
23,320,2
24,321,3
25,320,2
26,321,3
27,320,2
28,321,1
29,323,1
30,342,3
31,262,2
32,342,0
33,323,0
34,321,1
35,323,0
36,321,0
37,319,3
38,318,2
39,319,1
40,321,1
41,323,0
42,321,1
43,323,3
44,261,2
45,323,0
46,321,0
47,319,3
48,318,2
49,319,1
50,321,1
51,323,0
52,321,0
53,319,3
54,318,2
55,319,1
56,321,0
57,319,3
58,318,2
59,319,1
60,321,0
61,319,1
62,321,1
63,323,0
64,321,0
65,319,3
66,318,2
67,319,1
68,321,3
69,320,2
70,321,0
71,319,1
72,321,1
73,323,0
74,321,0
75,319,3
76,318,2
77,319,1
78,321,1
79,323,3
80,261,2
81,323,0
82,321,0
83,319,1
84,321,0
85,319,1
86,321,3
87,320,2
88,321,1
89,323,1
90,342,1
91,264,1
92,265,0
93,264,1
94,265,1
95,244,3
96,245,0
97,266,2
98,265,3
99,266,2
100,265,3
101,266,0
102,263,1
103,266,2
104,265,1
105,244,0
106,265,1
107,244,0
108,265,1
109,244,0
110,265,3
111,266,2
112,265,3
113,266,2
114,265,1
115,244,3
116,245,2
117,244,3
118,245,3
119,314,1
120,240,2
121,246,2
122,243,0
123,244,3
124,245,2
125,244,3
126,245,2
127,244,3
128,245,2
129,244,3
130,245,2
131,244,0
132,265,3
133,266,2
134,265,1
135,244,1
136,243,0
137,244,0
138,265,3
139,266,2
140,265,0
141,264,3
142,263,2
143,264,1
144,265,0
145,264,3
146,263,2
147,264,3
148,263,2
149,264,3
150,263,2
151,264,3
152,263,2
153,264,0
154,342,3
155,262,2
156,342,1
157,264,1
158,265,1
159,244,3
160,245,2
161,244,0
162,265,0
163,264,3
164,263,2
165,264,1
166,265,1
167,244,3
168,245,2
169,244,3
170,245,2
171,244,3
172,245,2
173,244,3
174,245,2
175,244,0
176,265,0
177,264,1
178,265,1
179,244,0
180,265,3
181,266,2
182,265,0
183,264,0
184,342,1
185,264,3
186,263,0
187,262,2
188,342,3
189,262,2
190,342,3
191,262,3
192,193,2
193,262,2
194,342,1
195,264,0
196,342,3
197,262,2
198,342,0
