,state,action
0,0,0
1,1,1
2,0,1
3,21,1
4,22,0
5,21,1
6,22,1
7,27,1
8,29,1
9,143,0
10,29,0
11,27,1
12,29,1
13,143,1
14,144,1
15,290,1
16,291,2
17,230,0
18,269,1
19,230,0
20,269,0
21,50,1
22,269,1
23,230,3
24,291,1
25,292,1
26,161,1
27,162,0
28,161,1
29,162,1
30,327,1
31,328,1
32,306,0
33,328,2
34,163,0
35,158,3
36,327,1
37,328,0
38,327,1
39,328,0
40,327,2
41,158,3
42,327,1
43,328,0
44,327,1
45,328,1
46,306,2
47,309,1
48,304,1
49,302,3
50,303,0
51,305,1
52,303,0
53,305,1
54,303,0
55,305,2
56,304,0
57,309,1
58,304,0
59,309,3
60,306,1
61,305,1
62,303,2
63,302,0
64,304,1
65,302,0
66,304,3
67,305,1
68,303,0
69,305,1
70,303,0
71,305,1
72,303,2
73,302,3
74,303,2
75,302,3
76,303,2
77,302,0
78,304,0
79,309,1
80,304,1
81,302,3
82,303,0
83,305,1
84,303,0
85,305,0
86,306,1
87,305,0
88,306,0
89,328,0
90,327,0
91,162,1
92,327,1
93,328,1
94,306,1
95,305,0
96,306,1
97,305,1
98,303,0
99,305,0
100,306,1
101,305,1
102,303,0
103,305,1
104,303,0
105,305,1
106,303,0
107,305,1
108,303,2
109,302,0
110,304,3
111,305,1
112,303,0
113,305,0
114,306,1
115,305,1
116,303,0
117,305,1
118,303,0
119,305,0
120,306,1
121,305,1
122,303,0
123,305,0
124,306,0
125,328,1
126,306,1
127,305,1
128,303,2
129,302,0
130,304,1
131,302,3
132,303,0
133,305,1
134,303,2
135,302,3
136,303,2
137,302,3
138,303,0
139,305,1
140,303,0
141,305,1
142,303,0
143,305,1
144,303,0
145,305,0
146,306,1
147,305,1
148,303,0
149,305,2
150,304,1
151,302,0
152,304,3
153,305,1
154,303,2
155,302,0
156,304,1
157,302,0
158,304,1
159,302,0
160,304,1
161,302,3
162,303,0
163,305,1
164,303,0
165,305,1
166,303,2
167,302,2
168,301,3
169,302,3
170,303,0
171,305,0
172,306,1
173,305,0
174,306,1
175,305,1
176,303,0
177,305,1
178,303,0
179,305,0
180,306,2
181,309,1
182,304,1
183,302,3
184,303,0
185,305,1
186,303,0
187,305,1
188,303,2
189,302,3
190,303,2
191,302,3
192,303,2
193,302,2
194,301,0
195,307,1
196,301,3
197,302,0
198,304,3
