,state,action
0,18,1
1,20,1
2,1,0
3,20,1
4,1,1
5,0,0
6,1,0
7,20,0
8,18,1
9,20,1
10,1,1
11,0,0
12,1,1
13,0,0
14,1,1
15,0,1
16,21,1
17,22,1
18,27,1
19,29,0
20,27,1
21,29,1
22,143,1
23,144,1
24,290,0
25,144,2
26,50,1
27,269,1
28,230,0
29,269,1
30,230,0
31,269,1
32,230,1
33,231,1
34,160,1
35,159,3
36,162,1
37,327,1
38,328,2
39,163,1
40,309,1
41,304,1
42,302,0
43,304,1
44,302,0
45,304,0
46,309,1
47,304,1
48,302,3
49,303,0
50,305,1
51,303,0
52,305,1
53,303,0
54,305,1
55,303,0
56,305,1
57,303,0
58,305,1
59,303,0
60,305,1
61,303,0
62,305,1
63,303,0
64,305,0
65,306,1
66,305,1
67,303,0
68,305,1
69,303,0
70,305,1
71,303,0
72,305,1
73,303,2
74,302,0
75,304,1
76,302,0
77,304,1
78,302,3
79,303,0
80,305,1
81,303,0
82,305,1
83,303,0
84,305,1
85,303,0
86,305,2
87,304,0
88,309,1
89,304,1
90,302,3
91,303,0
92,305,1
93,303,0
94,305,0
95,306,1
96,305,2
97,304,3
98,305,1
99,303,2
100,302,3
101,303,2
102,302,2
103,301,3
104,302,0
105,304,1
106,302,3
107,303,0
108,305,0
109,306,2
110,309,3
111,306,0
112,328,1
113,306,1
114,305,1
115,303,0
116,305,1
117,303,0
118,305,1
119,303,0
120,305,0
121,306,1
122,305,1
123,303,0
124,305,1
125,303,2
126,302,3
127,303,0
128,305,1
129,303,0
130,305,1
131,303,0
132,305,1
133,303,0
134,305,1
135,303,2
136,302,2
137,301,0
138,307,1
139,301,3
140,302,2
141,301,3
142,302,3
143,303,0
144,305,1
145,303,0
146,305,1
147,303,0
148,305,1
149,303,0
150,305,1
151,303,0
152,305,1
153,303,0
154,305,1
155,303,0
156,305,2
157,304,1
158,302,3
159,303,0
160,305,1
161,303,0
162,305,0
163,306,1
164,305,0
165,306,1
166,305,0
167,306,1
168,305,0
169,306,1
170,305,2
171,304,3
172,305,1
173,303,0
174,305,1
175,303,0
176,305,1
177,303,0
178,305,1
179,303,0
180,305,1
181,303,2
182,302,3
183,303,0
184,305,1
185,303,0
186,305,2
187,304,3
188,305,1
189,303,0
190,305,1
191,303,2
192,302,3
193,303,0
194,305,1
195,303,0
196,305,1
197,303,2
198,302,2
