,state,action
0,16,1
1,6,3
2,7,3
3,20,1
4,1,1
5,0,1
6,21,1
7,22,1
8,27,1
9,29,1
10,143,1
11,144,1
12,290,0
13,144,1
14,290,1
15,291,0
16,290,2
17,269,1
18,230,1
19,231,1
20,160,1
21,159,1
22,158,1
23,163,3
24,328,1
25,306,0
26,328,1
27,306,1
28,305,0
29,306,2
30,309,1
31,304,1
32,302,0
33,304,3
34,305,1
35,303,2
36,302,2
37,301,2
38,300,3
39,301,3
40,302,2
41,301,0
42,307,1
43,301,3
44,302,3
45,303,0
46,305,2
47,304,1
48,302,3
49,303,2
50,302,0
51,304,1
52,302,0
53,304,3
54,305,1
55,303,0
56,305,1
57,303,0
58,305,0
59,306,1
60,305,1
61,303,0
62,305,1
63,303,0
64,305,2
65,304,1
66,302,3
67,303,0
68,305,1
69,303,0
70,305,1
71,303,0
72,305,1
73,303,0
74,305,1
75,303,2
76,302,3
77,303,0
78,305,1
79,303,2
80,302,2
81,301,3
82,302,3
83,303,2
84,302,3
85,303,0
86,305,0
87,306,0
88,328,2
89,163,3
90,328,1
91,306,1
92,305,2
93,304,1
94,302,3
95,303,0
96,305,1
97,303,0
98,305,0
99,306,1
100,305,1
101,303,0
102,305,0
103,306,1
104,305,1
105,303,0
106,305,1
107,303,0
108,305,1
109,303,0
110,305,0
111,306,1
112,305,1
113,303,0
114,305,1
115,303,0
116,305,0
117,306,1
118,305,0
119,306,1
120,305,2
121,304,0
122,309,0
123,163,1
124,309,1
125,304,1
126,302,3
127,303,0
128,305,1
129,303,0
130,305,1
131,303,0
132,305,1
133,303,0
134,305,1
135,303,2
136,302,0
137,304,3
138,305,1
139,303,2
140,302,0
141,304,1
142,302,3
143,303,0
144,305,1
145,303,0
146,305,1
147,303,0
148,305,1
149,303,2
150,302,3
151,303,2
152,302,3
153,303,2
154,302,3
155,303,0
156,305,1
157,303,0
158,305,1
159,303,0
160,305,1
161,303,0
162,305,2
163,304,3
164,305,1
165,303,0
166,305,1
167,303,0
168,305,1
169,303,0
170,305,2
171,304,1
172,302,0
173,304,3
174,305,1
175,303,0
176,305,0
177,306,0
178,328,0
179,327,1
180,328,0
181,327,1
182,328,1
183,306,1
184,305,1
185,303,0
186,305,1
187,303,2
188,302,0
189,304,3
190,305,1
191,303,0
192,305,1
193,303,2
194,302,0
195,304,0
196,309,1
197,304,1
198,302,0
