,state,action
0,16,1
1,6,1
2,5,1
3,3,0
4,5,3
5,4,1
6,2,1
7,23,3
8,21,1
9,22,1
10,27,1
11,29,0
12,27,1
13,29,1
14,143,1
15,144,2
16,50,3
17,144,1
18,290,1
19,291,1
20,292,0
21,291,0
22,290,0
23,144,2
24,50,3
25,144,1
26,290,1
27,291,1
28,292,1
29,161,0
30,292,1
31,161,1
32,162,2
33,159,1
34,158,1
35,163,3
36,328,1
37,306,1
38,305,1
39,303,0
40,305,1
41,303,0
42,305,0
43,306,0
44,328,1
45,306,1
46,305,1
47,303,0
48,305,1
49,303,0
50,305,1
51,303,2
52,302,3
53,303,0
54,305,1
55,303,0
56,305,0
57,306,1
58,305,0
59,306,1
60,305,1
61,303,0
62,305,1
63,303,0
64,305,1
65,303,0
66,305,0
67,306,1
68,305,1
69,303,2
70,302,0
71,304,0
72,309,1
73,304,3
74,305,0
75,306,2
76,309,1
77,304,1
78,302,0
79,304,1
80,302,0
81,304,1
82,302,0
83,304,0
84,309,1
85,304,3
86,305,1
87,303,2
88,302,0
89,304,1
90,302,0
91,304,1
92,302,3
93,303,0
94,305,1
95,303,0
96,305,1
97,303,2
98,302,3
99,303,0
100,305,0
101,306,0
102,328,1
103,306,1
104,305,0
105,306,0
106,328,0
107,327,1
108,328,1
109,306,0
110,328,1
111,306,0
112,328,0
113,327,1
114,328,1
115,306,1
116,305,1
117,303,0
118,305,0
119,306,0
120,328,0
121,327,1
122,328,1
123,306,0
124,328,1
125,306,0
126,328,0
127,327,1
128,328,1
129,306,1
130,305,0
131,306,1
132,305,1
133,303,0
134,305,1
135,303,2
136,302,3
137,303,0
138,305,1
139,303,0
140,305,1
141,303,0
142,305,1
143,303,0
144,305,0
145,306,0
146,328,2
147,163,1
148,309,1
149,304,1
150,302,0
151,304,0
152,309,0
153,163,1
154,309,1
155,304,1
156,302,0
157,304,0
158,309,1
159,304,3
160,305,1
161,303,0
162,305,0
163,306,1
164,305,1
165,303,0
166,305,0
167,306,0
168,328,1
169,306,1
170,305,1
171,303,0
172,305,1
173,303,2
174,302,3
175,303,0
176,305,1
177,303,0
178,305,0
179,306,1
180,305,1
181,303,0
182,305,1
183,303,2
184,302,3
185,303,0
186,305,1
187,303,0
188,305,0
189,306,1
190,305,0
191,306,0
192,328,1
193,306,1
194,305,1
195,303,2
196,302,0
197,304,1
198,302,3
