,state,action
0,3,4
1,42,5
2,2,7
3,1,0
4,107,3
5,132,1
6,43,5
7,41,0
8,43,0
9,82,0
10,83,2
11,133,0
12,278,7
13,83,2
14,133,6
15,43,4
16,81,7
17,277,5
18,80,1
19,132,5
20,42,7
21,107,0
22,80,5
23,107,5
24,1,1
25,2,1
26,3,0
27,41,1
28,62,0
29,44,5
30,62,0
31,44,7
32,43,1
33,44,4
34,82,0
35,83,1
36,278,1
37,87,5
38,9,7
39,133,3
40,87,5
41,9,0
42,87,7
43,278,7
44,83,7
45,176,0
46,134,5
47,176,2
48,82,7
49,81,5
50,132,3
51,82,7
52,81,4
53,293,1
54,176,0
55,134,5
56,176,0
57,134,4
58,340,0
59,341,5
60,340,1
61,135,1
62,177,0
63,136,2
64,137,7
65,177,7
66,135,0
67,295,0
68,304,1
69,178,6
70,295,0
71,304,0
72,179,1
73,298,7
74,179,5
75,304,2
76,136,5
77,177,7
78,135,0
79,295,7
80,341,0
81,343,1
82,304,5
83,295,1
84,136,3
85,139,1
86,286,6
87,294,1
88,138,0
89,286,0
90,269,7
91,140,1
92,269,0
93,142,5
94,269,3
95,144,5
96,143,1
97,147,5
98,257,4
99,143,1
100,147,1
101,148,0
102,219,0
103,253,4
104,271,1
105,288,3
106,208,7
107,222,0
108,207,1
109,221,0
110,210,5
111,221,3
112,209,6
113,221,0
114,210,0
115,223,2
116,209,7
117,210,0
118,223,0
119,284,0
120,282,2
121,275,2
122,227,0
123,281,0
124,255,7
125,276,1
126,255,1
127,256,1
128,173,1
129,172,7
130,173,5
131,175,0
132,173,5
133,175,7
134,228,1
135,175,1
136,169,5
137,120,7
138,225,5
139,118,2
140,116,5
141,157,5
142,111,7
143,254,0
144,156,1
145,157,0
146,116,5
147,157,3
148,115,1
149,113,0
150,159,1
151,114,7
152,159,7
153,158,0
154,121,7
155,120,0
156,169,5
157,120,0
158,169,4
159,173,7
160,256,1
161,173,2
162,169,4
163,173,2
164,169,0
165,172,2
166,171,6
167,120,5
168,117,4
169,225,1
170,120,7
171,225,1
172,120,5
173,117,0
174,120,6
175,118,7
176,168,5
177,119,1
178,217,3
179,117,7
180,118,7
181,168,5
182,119,7
183,154,7
184,166,3
185,167,7
186,209,6
187,221,3
188,209,7
189,210,0
190,223,7
191,274,0
192,285,1
193,284,5
194,223,2
195,209,7
196,210,2
197,166,0
198,209,5
199,166,5
200,153,0
201,166,1
202,154,5
203,155,7
204,153,5
205,152,5
206,151,7
207,150,7
208,253,0
209,288,7
210,271,0
211,206,3
212,207,5
213,222,4
214,272,1
215,207,7
216,272,0
217,303,5
218,272,4
219,397,7
220,203,1
221,397,7
222,203,0
223,390,5
224,203,1
225,397,0
226,309,6
227,203,4
228,191,0
229,192,1
230,386,1
231,310,6
232,390,0
233,386,7
234,192,7
235,385,0
236,194,5
237,385,1
238,192,0
239,193,1
240,387,6
241,192,5
242,191,7
243,201,5
244,190,1
245,391,4
246,201,2
247,391,7
248,190,7
249,189,0
250,200,1
251,201,5
252,190,7
253,189,2
254,186,4
255,189,1
256,190,1
257,391,0
258,191,0
259,192,0
260,193,7
261,194,7
262,196,7
263,197,5
264,198,1
265,195,4
266,197,1
267,196,7
268,197,2
269,195,7
270,198,5
271,199,5
272,188,5
273,396,1
274,187,2
275,301,1
276,185,5
277,184,1
278,337,0
279,204,6
280,184,0
281,185,7
282,301,7
283,384,1
284,301,7
285,384,5
286,392,5
287,182,3
288,183,0
289,301,7
290,384,0
291,187,5
292,384,2
293,183,5
294,299,0
295,183,1
296,184,5
297,297,0
298,184,4
299,301,1
300,185,1
301,204,7
302,185,0
303,202,4
304,190,1
305,391,7
306,190,5
307,186,5
308,301,0
309,186,0
310,190,0
311,201,7
312,200,7
313,199,0
314,198,5
315,199,5
316,188,5
317,396,2
318,384,3
319,186,7
320,187,5
321,384,0
322,187,5
323,384,1
324,301,1
325,185,0
326,202,0
327,391,0
328,191,7
329,201,6
330,189,1
331,190,4
332,200,7
333,199,5
334,188,5
335,396,5
336,395,0
337,396,0
338,188,1
339,189,1
340,190,5
341,186,7
342,187,1
343,186,7
344,187,5
345,384,5
346,392,1
347,183,5
348,299,7
349,182,3
