,state,action
0,40,4
1,2,0
2,42,7
3,107,0
4,80,0
5,277,0
6,293,2
7,81,0
8,176,0
9,134,7
10,339,1
11,134,1
12,84,0
13,177,1
14,137,1
15,160,7
16,137,2
17,86,6
18,278,0
19,85,7
20,84,1
21,85,7
22,84,0
23,177,5
24,84,2
25,278,5
26,133,1
27,9,0
28,87,5
29,9,4
30,278,3
31,86,3
32,88,5
33,48,7
34,86,5
35,87,7
36,278,7
37,83,7
38,176,5
39,81,0
40,176,5
41,81,0
42,176,4
43,339,0
44,340,3
45,295,0
46,304,7
47,343,0
48,342,5
49,343,5
50,341,1
51,295,7
52,341,0
53,343,5
54,341,1
55,295,7
56,341,1
57,295,7
58,341,2
59,135,1
60,177,6
61,134,4
62,340,5
63,339,0
64,340,1
65,135,5
66,134,7
67,339,1
68,134,7
69,339,1
70,134,7
71,339,0
72,340,1
73,135,5
74,134,1
75,84,5
76,83,7
77,176,5
78,81,3
79,83,1
80,278,0
81,85,1
82,86,3
83,88,1
84,49,2
85,51,5
86,65,0
87,51,6
88,64,0
89,50,1
90,51,5
91,65,5
92,11,7
93,10,6
94,8,1
95,63,0
96,10,0
97,64,7
98,47,4
99,86,1
100,48,0
101,88,5
102,48,6
103,87,5
104,9,5
105,45,0
106,9,5
107,45,1
108,8,1
109,63,2
110,289,0
111,242,0
112,11,7
113,10,5
114,63,7
115,8,1
116,63,7
117,8,1
118,63,5
119,241,7
120,108,7
121,7,7
122,62,5
123,4,7
124,3,1
125,4,5
126,59,7
127,40,1
128,59,7
129,40,4
130,2,3
131,41,1
132,62,5
133,4,1
134,6,7
135,4,1
136,6,0
137,7,1
138,108,3
139,63,7
140,8,5
141,108,5
142,61,0
143,108,2
144,319,7
145,61,0
146,108,0
147,8,0
148,46,0
149,47,5
150,46,1
151,10,1
152,11,7
153,10,1
154,11,0
155,65,1
156,13,7
157,65,2
158,12,1
159,229,2
160,333,7
161,248,7
162,243,7
163,242,5
164,289,4
165,63,6
166,108,0
167,8,0
168,46,7
169,9,0
170,87,7
171,278,5
172,133,5
173,44,4
174,82,0
175,83,7
176,176,7
177,293,5
178,277,1
179,81,5
180,132,0
181,81,1
182,82,7
183,81,1
184,82,5
185,43,7
186,132,1
187,43,5
188,41,5
189,3,1
190,4,1
191,6,4
192,62,6
193,3,3
194,62,5
195,4,1
196,6,7
197,4,1
198,6,1
199,61,1
200,319,7
201,61,0
202,108,5
203,61,1
204,319,4
205,108,0
206,8,5
207,108,0
208,8,4
209,9,7
210,133,5
211,44,1
212,45,0
213,9,1
214,46,5
215,8,2
216,241,7
217,108,1
218,241,7
219,108,5
220,61,7
221,6,6
222,59,7
223,40,3
224,4,0
225,62,7
226,41,7
227,42,0
228,132,0
229,81,2
230,43,3
231,133,5
232,44,7
233,43,7
234,132,7
235,80,1
236,132,5
237,42,7
238,107,0
239,80,5
240,107,1
241,42,7
242,107,0
243,80,5
244,107,2
245,2,5
246,106,1
247,40,7
248,106,7
249,0,1
250,106,1
251,40,7
252,106,4
253,1,5
254,0,1
255,106,7
256,0,3
257,2,3
258,41,5
259,3,1
260,4,7
261,3,7
262,2,0
263,42,5
264,2,6
265,0,0
266,1,5
267,0,3
268,2,1
269,3,2
270,59,3
271,6,0
272,7,2
273,61,3
274,241,0
275,63,1
276,242,1
277,243,0
278,12,3
279,230,6
280,12,7
281,11,4
282,64,5
283,10,1
284,11,5
285,242,2
286,244,7
287,289,1
288,244,0
289,243,5
290,244,5
291,246,7
292,247,0
293,289,1
294,244,1
295,245,5
296,332,1
297,258,2
298,351,0
299,380,1
300,381,1
301,383,5
302,353,1
303,354,0
304,377,1
305,378,0
306,374,5
307,378,0
308,374,0
309,345,1
310,346,0
311,366,0
312,322,1
313,323,7
314,322,7
315,264,1
316,322,7
317,264,0
318,265,1
319,305,1
320,370,5
321,323,7
322,322,1
323,323,1
324,325,0
325,326,6
326,323,5
327,324,1
328,365,5
329,369,7
330,348,1
331,369,5
332,362,5
333,360,0
334,362,5
335,360,1
336,361,5
337,359,7
338,358,0
339,360,2
340,359,7
341,358,0
342,360,6
343,357,0
344,368,0
345,372,6
346,373,1
347,368,1
348,360,1
349,361,5
