,state,action
0,3,5
1,40,4
2,2,5
3,106,0
4,2,5
5,106,4
6,1,5
7,0,1
8,106,1
9,40,7
10,106,3
11,3,5
12,40,3
13,4,1
14,6,5
15,5,7
16,59,1
17,5,1
18,60,7
19,5,0
20,6,4
21,62,1
22,7,0
23,45,5
24,7,3
25,8,5
26,108,1
27,241,7
28,108,5
29,61,5
30,60,4
31,6,5
32,5,1
33,60,0
34,61,6
35,5,0
36,6,0
37,7,1
38,108,0
39,8,5
40,108,0
41,8,5
42,108,7
43,7,1
44,108,4
45,45,6
46,62,5
47,4,1
48,6,4
49,62,3
50,45,7
51,44,0
52,133,7
53,82,0
54,83,0
55,84,5
56,83,1
57,278,5
58,133,7
59,82,7
60,81,4
61,293,5
62,277,0
63,293,0
64,339,5
65,293,5
66,277,0
67,293,3
68,134,7
69,339,0
70,340,5
71,339,0
72,340,0
73,341,0
74,343,0
75,342,0
76,398,1
77,181,1
78,180,5
79,298,1
80,140,5
81,139,0
82,140,5
83,139,5
84,294,5
85,137,1
86,160,7
87,137,7
88,177,1
89,137,5
90,85,0
91,137,4
92,136,4
93,304,7
94,343,5
95,341,1
96,295,5
97,135,1
98,177,5
99,84,7
100,134,7
101,339,5
102,293,0
103,339,0
104,340,0
105,341,0
106,343,5
107,341,5
108,340,1
109,135,7
110,340,0
111,341,1
112,295,5
113,135,2
114,84,0
115,177,1
116,137,6
117,84,7
118,134,1
119,84,1
120,85,1
121,86,7
122,85,1
123,86,0
124,160,0
125,138,1
126,161,7
127,138,5
128,160,5
129,86,5
130,87,0
131,86,7
132,85,1
133,86,1
134,48,1
135,50,0
136,49,3
137,89,0
138,163,5
139,89,1
140,90,5
141,15,7
142,211,3
143,90,4
144,163,0
145,148,0
146,219,1
147,149,0
148,150,7
149,253,2
150,149,5
151,164,0
152,149,1
153,165,0
154,151,1
155,214,5
156,93,0
157,214,5
158,93,5
159,110,5
160,109,0
161,110,5
162,109,1
163,212,1
164,21,7
165,212,1
166,21,4
167,213,7
168,110,7
169,92,0
170,165,7
171,149,0
172,150,1
173,151,1
174,214,0
175,215,7
176,152,7
177,220,4
178,222,5
179,288,0
180,222,1
181,208,7
182,222,1
183,208,6
184,288,1
185,220,7
186,288,5
187,253,5
188,219,2
189,164,7
190,148,7
191,147,0
192,145,7
193,144,0
194,287,4
195,337,4
196,185,1
197,204,5
198,337,0
199,204,0
200,300,1
201,302,1
202,272,5
203,206,5
204,271,4
205,205,7
206,204,1
207,205,6
208,337,1
209,307,2
210,270,0
211,271,0
212,206,7
213,205,0
214,302,3
215,303,0
216,308,2
217,273,1
218,210,7
219,273,0
220,274,5
221,273,1
222,210,6
223,207,1
224,221,5
225,208,2
226,152,1
227,215,5
228,214,0
229,215,0
230,155,0
231,154,1
232,119,1
233,217,1
234,116,0
235,117,0
236,120,1
237,121,2
238,159,1
239,114,5
240,73,7
241,113,3
242,114,5
243,73,7
244,113,7
245,115,3
246,159,0
247,122,1
248,123,5
249,114,7
250,159,0
251,122,5
252,159,0
253,122,0
254,124,1
255,126,1
256,78,5
257,77,3
258,38,0
259,58,1
