,state,action
0,18,2
1,17,2
2,16,3
3,17,1
4,7,1
5,4,3
6,1,2
7,4,1
8,2,3
9,0,1
10,21,0
11,0,1
12,21,1
13,22,2
14,24,3
15,22,0
16,21,1
17,22,1
18,27,2
19,25,1
20,26,1
21,49,2
22,39,2
23,51,3
24,39,2
25,51,0
26,38,1
27,51,3
28,39,3
29,49,3
30,143,2
31,49,3
32,143,0
33,29,0
34,27,1
35,29,1
36,143,1
37,144,1
38,290,1
39,291,2
40,230,2
41,221,1
42,232,2
43,222,1
44,153,3
45,156,2
46,153,3
47,156,0
48,232,1
49,156,3
50,160,0
51,231,1
52,160,2
53,156,1
54,155,1
55,157,3
56,158,3
57,327,1
58,328,1
59,306,1
60,305,1
61,303,0
62,305,1
63,303,0
64,305,1
65,303,0
66,305,2
67,304,3
68,305,1
69,303,0
70,305,1
71,303,2
72,302,3
73,303,2
74,302,3
75,303,2
76,302,3
77,303,2
78,302,3
79,303,2
80,302,3
81,303,2
82,302,3
83,303,2
84,302,0
85,304,1
86,302,3
87,303,0
88,305,1
89,303,2
90,302,0
91,304,3
92,305,1
93,303,2
94,302,3
95,303,2
96,302,3
97,303,2
98,302,3
99,303,2
100,302,3
101,303,2
102,302,2
103,301,3
104,302,3
105,303,0
106,305,0
107,306,1
108,305,1
109,303,2
110,302,3
111,303,0
112,305,2
113,304,3
114,305,1
115,303,2
116,302,3
117,303,2
118,302,3
119,303,2
120,302,3
121,303,2
122,302,2
123,301,3
124,302,3
125,303,2
126,302,3
127,303,0
128,305,0
129,306,1
130,305,1
131,303,0
132,305,1
133,303,2
134,302,3
135,303,2
136,302,3
137,303,0
138,305,1
139,303,0
140,305,1
141,303,2
142,302,3
143,303,0
144,305,2
145,304,3
146,305,2
147,304,3
148,305,0
149,306,1
150,305,2
151,304,2
152,307,3
153,304,2
154,307,3
155,304,0
156,309,1
157,304,1
158,302,2
159,301,3
160,302,3
161,303,2
162,302,2
163,301,3
164,302,0
165,304,3
166,305,0
167,306,1
168,305,2
169,304,1
170,302,3
171,303,2
172,302,3
173,303,2
174,302,3
175,303,2
176,302,3
177,303,2
178,302,3
179,303,2
180,302,3
181,303,2
182,302,3
183,303,0
184,305,1
185,303,0
186,305,1
187,303,0
188,305,1
189,303,2
190,302,3
191,303,2
192,302,3
193,303,0
194,305,1
195,303,2
196,302,3
197,303,0
198,305,1
