,state,action
0,16,3
1,17,3
2,18,1
3,20,1
4,1,1
5,0,0
6,1,2
7,4,3
8,1,0
9,20,1
10,1,0
11,20,2
12,7,3
13,20,1
14,1,1
15,0,2
16,2,3
17,0,1
18,21,1
19,22,2
20,24,2
21,30,1
22,34,1
23,35,3
24,26,3
25,29,1
26,143,1
27,144,1
28,290,2
29,269,1
30,230,3
31,291,1
32,292,2
33,231,3
34,292,2
35,231,3
36,292,2
37,231,3
38,292,2
39,231,3
40,292,2
41,231,3
42,292,1
43,161,1
44,162,1
45,327,1
46,328,1
47,306,1
48,305,1
49,303,0
50,305,2
51,304,1
52,302,2
53,301,3
54,302,2
55,301,3
56,302,3
57,303,2
58,302,3
59,303,2
60,302,3
61,303,2
62,302,3
63,303,0
64,305,1
65,303,2
66,302,3
67,303,2
68,302,3
69,303,2
70,302,2
71,301,0
72,307,1
73,301,3
74,302,3
75,303,2
76,302,3
77,303,2
78,302,2
79,301,3
80,302,2
81,301,3
82,302,3
83,303,0
84,305,1
85,303,2
86,302,2
87,301,3
88,302,2
89,301,2
90,300,2
91,299,2
92,283,3
93,299,3
94,300,3
95,301,3
96,302,3
97,303,0
98,305,1
99,303,2
100,302,3
101,303,2
102,302,3
103,303,0
104,305,1
105,303,2
106,302,3
107,303,2
108,302,3
109,303,2
110,302,3
111,303,2
112,302,3
113,303,2
114,302,3
115,303,0
116,305,0
117,306,1
118,305,1
119,303,2
120,302,3
121,303,2
122,302,3
123,303,2
124,302,3
125,303,2
126,302,3
127,303,2
128,302,2
129,301,3
130,302,3
131,303,2
132,302,3
133,303,0
134,305,1
135,303,2
136,302,2
137,301,3
138,302,3
139,303,0
140,305,1
141,303,0
142,305,1
143,303,0
144,305,2
145,304,1
146,302,3
147,303,2
148,302,3
149,303,2
150,302,3
151,303,0
152,305,1
153,303,2
154,302,3
155,303,0
156,305,1
157,303,2
158,302,3
159,303,0
160,305,1
161,303,2
162,302,3
163,303,2
164,302,0
165,304,1
166,302,3
167,303,0
168,305,2
169,304,2
170,307,0
171,326,2
172,310,3
173,326,3
174,309,2
175,326,1
176,307,1
177,301,3
178,302,3
179,303,2
180,302,3
181,303,0
182,305,1
183,303,0
184,305,1
185,303,2
186,302,3
187,303,2
188,302,3
189,303,2
190,302,3
191,303,2
192,302,2
193,301,3
194,302,3
195,303,2
196,302,3
197,303,2
198,302,3
