,state,action
0,16,1
1,6,3
2,7,1
3,4,0
4,7,2
5,6,3
6,7,1
7,4,3
8,1,1
9,0,2
10,2,3
11,0,1
12,21,0
13,0,1
14,21,2
15,23,2
16,28,2
17,31,1
18,36,1
19,37,3
20,34,3
21,25,3
22,27,2
23,25,1
24,26,1
25,49,3
26,143,2
27,49,3
28,143,1
29,144,1
30,290,1
31,291,1
32,292,2
33,231,3
34,292,2
35,231,1
36,160,3
37,161,0
38,292,1
39,161,1
40,162,0
41,161,0
42,292,1
43,161,2
44,160,3
45,161,1
46,162,1
47,327,1
48,328,2
49,163,1
50,309,3
51,306,2
52,309,2
53,326,0
54,325,3
55,163,1
56,309,3
57,306,1
58,305,2
59,304,3
60,305,2
61,304,1
62,302,3
63,303,2
64,302,3
65,303,2
66,302,3
67,303,2
68,302,3
69,303,2
70,302,2
71,301,2
72,300,3
73,301,2
74,300,3
75,301,0
76,307,2
77,308,2
78,312,3
79,308,2
80,312,2
81,282,3
82,312,1
83,299,3
84,300,3
85,301,2
86,300,3
87,301,3
88,302,2
89,301,3
90,302,3
91,303,0
92,305,2
93,304,2
94,307,1
95,301,2
96,300,0
97,308,2
98,312,1
99,299,2
100,283,3
101,299,3
102,300,3
103,301,3
104,302,3
105,303,2
106,302,3
107,303,2
108,302,3
109,303,2
110,302,2
111,301,3
112,302,2
113,301,3
114,302,3
115,303,2
116,302,0
117,304,3
118,305,1
119,303,2
120,302,3
121,303,0
122,305,1
123,303,2
124,302,2
125,301,0
126,307,3
127,304,0
128,309,3
129,306,1
130,305,1
131,303,2
132,302,2
133,301,3
134,302,0
135,304,3
136,305,1
137,303,2
138,302,3
139,303,2
140,302,2
141,301,3
142,302,3
143,303,2
144,302,2
145,301,2
146,300,3
147,301,2
148,300,3
149,301,2
150,300,0
151,308,3
152,307,3
153,304,1
154,302,3
155,303,2
156,302,3
157,303,0
158,305,2
159,304,3
160,305,0
161,306,1
162,305,1
163,303,2
164,302,3
165,303,2
166,302,3
167,303,2
168,302,2
169,301,2
170,300,3
171,301,3
172,302,3
173,303,2
174,302,2
175,301,3
176,302,3
177,303,2
178,302,3
179,303,2
180,302,3
181,303,0
182,305,1
183,303,0
184,305,1
185,303,2
186,302,3
187,303,0
188,305,2
189,304,1
190,302,3
191,303,2
192,302,3
193,303,2
194,302,3
195,303,2
196,302,3
197,303,2
198,302,0
