,state,action
0,18,2
1,17,3
2,18,1
3,20,1
4,1,2
5,4,1
6,2,1
7,23,3
8,21,1
9,22,2
10,24,2
11,30,2
12,36,2
13,147,2
14,148,2
15,61,2
16,62,2
17,63,3
18,62,2
19,63,2
20,64,0
21,65,2
22,83,2
23,122,0
24,123,2
25,125,3
26,123,1
27,122,2
28,124,2
29,126,2
30,180,2
31,181,2
32,182,0
33,187,2
34,193,0
35,191,2
36,261,3
37,191,2
38,261,1
39,262,3
40,193,2
41,262,3
42,193,1
43,186,2
44,263,2
45,264,0
46,342,3
47,262,1
48,263,2
49,264,3
50,263,2
51,264,1
52,265,3
53,266,2
54,265,1
55,244,1
56,243,1
57,242,3
58,241,2
59,242,3
60,241,2
61,242,3
62,241,2
63,242,1
64,218,1
65,215,3
66,214,3
67,316,2
68,214,2
69,215,3
70,214,0
71,219,0
72,241,2
73,242,3
74,241,2
75,242,3
76,241,2
77,242,1
78,218,3
79,219,1
80,214,1
81,213,3
82,209,0
83,316,2
84,214,2
85,215,1
86,216,0
87,215,1
88,216,1
89,217,1
90,345,0
91,217,1
92,345,1
93,353,1
94,349,3
95,348,2
96,349,0
97,353,1
98,349,3
99,348,1
100,360,2
101,350,1
102,351,1
103,352,1
104,366,1
