,state,action
0,6,3
1,7,1
2,4,1
3,2,3
4,0,0
5,1,2
6,4,2
7,5,3
8,4,1
9,2,3
10,0,2
11,2,1
12,23,1
13,24,0
14,23,2
15,28,0
16,3,2
17,58,1
18,31,1
19,36,2
20,147,1
21,145,2
22,149,2
23,173,2
24,88,2
25,89,2
26,84,0
27,64,2
28,92,1
29,227,2
30,128,2
31,178,2
32,177,2
33,176,2
34,268,3
35,176,2
36,268,3
37,176,1
38,225,2
39,334,3
40,225,2
41,334,0
42,268,0
43,184,3
44,175,0
45,180,2
46,181,2
47,182,2
48,186,1
49,267,2
50,266,2
51,265,1
52,244,0
53,265,1
54,244,1
55,243,3
56,246,2
57,243,1
58,242,0
59,243,1
60,242,3
61,241,2
62,242,3
63,241,0
64,246,2
65,243,1
66,242,1
67,218,0
68,242,1
69,218,0
70,242,1
71,218,1
72,215,1
73,216,1
74,217,3
75,212,3
76,211,2
77,212,3
78,211,0
79,209,2
80,213,2
81,216,1
82,217,0
83,216,3
84,213,1
85,212,2
86,217,0
87,216,0
88,215,1
89,216,3
90,213,1
91,212,3
92,211,2
93,212,2
94,217,1
95,345,1
96,353,1
97,349,1
98,350,1
99,351,1
100,352,3
101,365,0
102,363,1
103,365,2
104,352,3
105,365,2
106,352,1
107,366,1
