,state,action
0,6,2
1,8,2
2,9,3
3,8,2
4,9,1
5,15,2
6,53,2
7,54,2
8,55,0
9,172,2
10,80,0
11,78,2
12,77,1
13,76,2
14,71,2
15,72,1
16,75,2
17,233,2
18,229,2
19,255,1
20,260,2
21,185,2
22,187,2
23,193,2
24,262,1
25,263,1
26,266,3
27,267,3
28,183,3
29,184,0
30,181,0
31,185,1
32,181,3
33,180,3
34,126,2
35,180,2
36,181,1
37,184,2
38,183,2
39,267,2
40,266,2
41,265,3
42,266,1
43,245,0
44,266,3
45,267,2
46,266,0
47,263,1
48,266,3
49,267,1
50,314,1
51,240,3
52,335,2
53,240,2
54,246,3
55,240,3
56,335,2
57,240,0
58,314,1
59,240,2
60,246,1
61,241,2
62,242,1
63,218,1
64,215,0
65,218,1
66,215,3
67,214,0
68,219,0
69,241,2
70,242,3
71,241,2
72,242,1
73,218,3
74,219,3
75,315,2
76,219,1
77,214,1
78,213,1
79,212,1
80,344,2
81,345,0
82,217,1
83,345,1
84,353,3
85,347,3
86,346,2
87,347,3
88,346,2
89,347,0
90,344,0
91,212,0
92,213,2
93,216,3
94,213,2
95,216,0
96,215,3
97,214,2
98,215,1
99,216,1
100,217,0
101,216,1
102,217,0
103,216,1
104,217,3
105,212,3
106,211,1
107,336,3
108,247,1
109,248,1
110,355,1
111,359,2
112,356,2
113,360,1
114,363,2
115,351,1
116,352,1
117,366,1
