,state,action
0,6,3
1,7,3
2,20,2
3,7,3
4,20,2
5,7,3
6,20,0
7,18,2
8,17,3
9,18,2
10,17,3
11,18,2
12,17,3
13,18,2
14,17,3
15,18,2
16,17,3
17,18,1
18,20,0
19,18,2
20,17,3
21,18,2
22,17,2
23,16,3
24,17,3
25,18,1
26,20,1
27,1,1
28,0,0
29,1,0
30,20,1
31,1,2
32,4,3
33,1,0
34,20,0
35,18,2
36,17,3
37,18,2
38,17,3
39,18,1
40,20,2
41,7,3
42,20,0
43,18,1
44,20,1
45,1,2
46,4,3
47,1,0
48,20,1
49,1,0
50,20,2
51,7,2
52,6,0
53,16,3
54,17,3
55,18,2
56,17,1
57,7,3
58,20,0
59,18,2
60,17,3
61,18,2
62,17,3
63,18,2
64,17,3
65,18,1
66,20,0
67,18,1
68,20,0
69,18,1
70,20,2
71,7,3
72,20,1
73,1,0
74,20,2
75,7,3
76,20,2
77,7,3
78,20,2
79,7,3
80,20,0
81,18,2
82,17,3
83,18,2
84,17,3
85,18,1
86,20,2
87,7,3
88,20,2
89,7,3
90,20,2
91,7,3
92,20,0
93,18,1
94,20,0
95,18,2
96,17,3
97,18,1
98,20,2
99,7,1
100,4,3
101,1,0
102,20,2
103,7,3
104,20,2
105,7,3
106,20,1
107,1,2
108,4,3
109,1,0
110,20,1
111,1,0
112,20,0
113,18,1
114,20,1
115,1,1
116,0,0
117,1,1
118,0,1
119,21,2
120,23,3
121,21,1
122,22,1
123,27,2
124,25,3
125,27,2
126,25,2
127,34,3
128,25,3
129,27,2
130,25,3
131,27,0
132,22,1
133,27,2
134,25,3
135,27,1
136,29,0
137,27,2
138,25,3
139,27,1
140,29,1
141,143,1
142,144,0
143,143,1
144,144,1
145,290,1
146,291,2
147,230,3
148,291,1
149,292,2
150,231,0
151,230,3
152,291,1
153,292,0
154,291,0
155,290,0
156,144,2
157,50,3
158,144,0
159,143,2
160,49,3
161,143,0
162,29,2
163,26,1
164,49,3
165,143,0
166,29,0
167,27,2
168,25,2
169,34,3
170,25,3
171,27,2
172,25,3
173,27,0
174,22,1
175,27,2
176,25,3
177,27,1
178,29,0
179,27,1
180,29,1
181,143,2
182,49,3
183,143,2
184,49,3
185,143,1
186,144,1
187,290,0
188,144,0
189,143,0
190,29,0
191,27,0
192,22,1
193,27,1
194,29,0
195,27,2
196,25,3
197,27,0
198,22,1
