,state,action
0,6,3
1,7,3
2,20,0
3,18,1
4,20,0
5,18,2
6,17,3
7,18,2
8,17,3
9,18,1
10,20,2
11,7,3
12,20,0
13,18,2
14,17,3
15,18,2
16,17,3
17,18,2
18,17,3
19,18,2
20,17,2
21,16,2
22,12,3
23,16,3
24,17,3
25,18,2
26,17,1
27,7,3
28,20,2
29,7,3
30,20,1
31,1,0
32,20,0
33,18,2
34,17,3
35,18,2
36,17,1
37,7,3
38,20,1
39,1,1
40,0,2
41,2,3
42,0,0
43,1,2
44,4,3
45,1,0
46,20,2
47,7,2
48,6,3
49,7,3
50,20,2
51,7,3
52,20,2
53,7,3
54,20,2
55,7,3
56,20,0
57,18,1
58,20,1
59,1,2
60,4,3
61,1,1
62,0,1
63,21,1
64,22,0
65,21,0
66,0,1
67,21,0
68,0,0
69,1,1
70,0,1
71,21,0
72,0,1
73,21,2
74,23,3
75,21,1
76,22,1
77,27,1
78,29,0
79,27,2
80,25,3
81,27,1
82,29,0
83,27,2
84,25,3
85,27,0
86,22,1
87,27,0
88,22,0
89,21,1
90,22,0
91,21,2
92,23,2
93,28,3
94,23,0
95,2,0
96,4,3
97,1,2
98,4,3
99,1,0
100,20,2
101,7,3
102,20,2
103,7,3
104,20,0
105,18,1
106,20,1
107,1,2
108,4,3
109,1,1
110,0,2
111,2,0
112,4,3
113,1,0
114,20,0
115,18,2
116,17,3
117,18,1
118,20,2
119,7,3
120,20,0
121,18,1
122,20,1
123,1,0
124,20,0
125,18,2
126,17,1
127,7,2
128,6,3
129,7,3
130,20,1
131,1,2
132,4,3
133,1,1
134,0,2
135,2,3
136,0,0
137,1,0
138,20,2
139,7,3
140,20,2
141,7,3
142,20,2
143,7,3
144,20,2
145,7,3
146,20,0
147,18,2
148,17,3
149,18,2
150,17,3
151,18,1
152,20,0
153,18,1
154,20,1
155,1,1
156,0,0
157,1,2
158,4,3
159,1,0
160,20,0
161,18,1
162,20,0
163,18,2
164,17,3
165,18,2
166,17,3
167,18,1
168,20,1
169,1,2
170,4,3
171,1,0
172,20,0
173,18,1
174,20,2
175,7,3
176,20,2
177,7,3
178,20,1
179,1,1
180,0,1
181,21,0
182,0,1
183,21,1
184,22,2
185,24,3
186,22,1
187,27,2
188,25,3
189,27,0
190,22,2
191,24,3
192,22,2
193,24,3
194,22,2
195,24,3
196,22,2
197,24,3
198,22,1
