,state,action
0,6,3
1,7,3
2,20,2
3,7,0
4,17,3
5,18,2
6,17,3
7,18,2
8,17,3
9,18,2
10,17,3
11,18,2
12,17,1
13,7,3
14,20,1
15,1,2
16,4,3
17,1,2
18,4,1
19,2,3
20,0,0
21,1,0
22,20,0
23,18,2
24,17,3
25,18,1
26,20,0
27,18,1
28,20,2
29,7,1
30,4,3
31,1,0
32,20,1
33,1,2
34,4,3
35,1,2
36,4,1
37,2,3
38,0,0
39,1,1
40,0,0
41,1,1
42,0,2
43,2,3
44,0,0
45,1,2
46,4,3
47,1,2
48,4,3
49,1,1
50,0,1
51,21,0
52,0,1
53,21,0
54,0,1
55,21,0
56,0,0
57,1,2
58,4,3
59,1,1
60,0,0
61,1,1
62,0,2
63,2,3
64,0,0
65,1,1
66,0,0
67,1,0
68,20,0
69,18,1
70,20,2
71,7,3
72,20,0
73,18,1
74,20,0
75,18,1
76,20,0
77,18,1
78,20,1
79,1,1
80,0,1
81,21,0
82,0,2
83,2,0
84,4,3
85,1,2
86,4,3
87,1,0
88,20,1
89,1,2
90,4,0
91,7,3
92,20,0
93,18,2
94,17,3
95,18,1
96,20,2
97,7,3
98,20,2
99,7,3
100,20,1
101,1,1
102,0,0
103,1,0
104,20,1
105,1,0
106,20,0
107,18,2
108,17,3
109,18,1
110,20,2
111,7,3
112,20,1
113,1,2
114,4,3
115,1,2
116,4,3
117,1,2
118,4,3
119,1,0
120,20,0
121,18,2
122,17,3
123,18,2
124,17,3
125,18,2
126,17,3
127,18,2
128,17,3
129,18,1
130,20,1
131,1,2
132,4,3
133,1,2
134,4,3
135,1,1
136,0,1
137,21,0
138,0,1
139,21,1
140,22,2
141,24,3
142,22,0
143,21,0
144,0,1
145,21,2
146,23,0
147,2,3
148,0,2
149,2,3
150,0,2
151,2,3
152,0,1
153,21,2
154,23,3
155,21,0
156,0,2
157,2,3
158,0,1
159,21,2
160,23,3
161,21,2
162,23,3
163,21,0
164,0,2
165,2,3
166,0,1
167,21,0
168,0,0
169,1,2
170,4,3
171,1,0
172,20,2
173,7,3
174,20,0
175,18,2
176,17,3
177,18,1
178,20,2
179,7,3
180,20,0
181,18,1
182,20,1
183,1,1
184,0,2
185,2,3
186,0,1
187,21,2
188,23,3
189,21,0
190,0,1
191,21,1
192,22,0
193,21,1
194,22,1
195,27,1
196,29,0
197,27,0
198,22,0
