,state,action
0,18,1
1,20,0
2,18,2
3,17,3
4,18,2
5,17,2
6,16,3
7,17,3
8,18,1
9,20,2
10,7,3
11,20,1
12,1,0
13,20,2
14,7,0
15,17,3
16,18,1
17,20,0
18,18,1
19,20,2
20,7,0
21,17,3
22,18,2
23,17,3
24,18,2
25,17,3
26,18,2
27,17,3
28,18,2
29,17,3
30,18,1
31,20,0
32,18,1
33,20,0
34,18,2
35,17,3
36,18,2
37,17,1
38,7,3
39,20,1
40,1,1
41,0,1
42,21,1
43,22,0
44,21,1
45,22,0
46,21,2
47,23,3
48,21,0
49,0,1
50,21,1
51,22,0
52,21,1
53,22,2
54,24,3
55,22,2
56,24,3
57,22,2
58,24,3
59,22,2
60,24,3
61,22,1
62,27,2
63,25,3
64,27,2
65,25,3
66,27,2
67,25,3
68,27,0
69,22,2
70,24,3
71,22,0
72,21,0
73,0,0
74,1,1
75,0,1
76,21,1
77,22,0
78,21,0
79,0,0
80,1,1
81,0,1
82,21,1
83,22,0
84,21,2
85,23,3
86,21,0
87,0,1
88,21,0
89,0,2
90,2,3
91,0,0
92,1,2
93,4,3
94,1,2
95,4,3
96,1,0
97,20,1
98,1,0
99,20,0
100,18,1
101,20,2
102,7,3
103,20,0
104,18,2
105,17,3
106,18,2
107,17,3
108,18,2
109,17,3
110,18,2
111,17,3
112,18,2
113,17,3
114,18,1
115,20,2
116,7,3
117,20,1
118,1,1
119,0,1
120,21,2
121,23,3
122,21,1
123,22,0
124,21,2
125,23,3
126,21,1
127,22,2
128,24,3
129,22,0
130,21,0
131,0,0
132,1,0
133,20,2
134,7,0
135,17,3
136,18,1
137,20,0
138,18,2
139,17,3
140,18,2
141,17,3
142,18,1
143,20,2
144,7,3
145,20,0
146,18,1
147,20,1
148,1,1
149,0,0
150,1,1
151,0,0
152,1,0
153,20,2
154,7,3
155,20,2
156,7,3
157,20,0
158,18,1
159,20,0
160,18,2
161,17,3
162,18,2
163,17,3
164,18,2
165,17,3
166,18,1
167,20,0
168,18,1
169,20,1
170,1,1
171,0,2
172,2,3
173,0,1
174,21,1
175,22,0
176,21,2
177,23,3
178,21,0
179,0,2
180,2,3
181,0,0
182,1,2
183,4,3
184,1,0
185,20,2
186,7,3
187,20,1
188,1,0
189,20,2
190,7,3
191,20,1
192,1,1
193,0,1
194,21,1
195,22,0
196,21,1
197,22,2
198,24,3
