,state,action
0,80,5
1,107,1
2,42,2
3,3,6
4,106,1
5,40,4
6,2,6
7,0,3
8,2,5
9,106,0
10,2,1
11,3,5
12,40,1
13,59,1
14,5,4
15,4,7
16,3,6
17,106,0
18,2,4
19,107,5
20,1,5
21,0,0
22,1,5
23,0,0
24,1,2
25,106,4
26,1,2
27,106,7
28,0,3
29,2,5
30,106,7
31,0,0
32,1,2
33,106,4
34,1,2
35,106,4
36,1,2
37,106,7
38,0,0
39,1,2
40,106,3
41,3,6
42,106,0
43,2,4
44,107,2
45,2,1
46,3,2
47,59,3
48,6,5
49,5,1
50,60,3
51,319,5
52,320,1
53,321,7
54,320,7
55,60,7
56,5,0
57,6,7
58,4,2
59,5,7
60,59,0
61,4,5
62,59,0
63,4,2
64,5,4
65,4,5
66,59,0
67,4,5
68,59,4
69,3,5
70,40,3
71,4,7
72,3,5
73,40,3
74,4,2
75,5,0
76,6,4
77,62,6
78,3,2
79,59,7
80,40,7
81,106,4
82,1,5
83,0,0
84,1,2
85,106,7
86,0,3
87,2,1
88,3,7
89,2,2
90,40,4
91,2,4
92,107,2
93,2,3
94,41,5
95,3,2
96,59,3
97,6,5
98,5,7
99,59,1
100,5,0
101,6,7
102,4,6
103,40,4
104,2,0
105,42,2
106,3,2
107,59,7
108,40,0
109,3,6
110,106,1
111,40,4
112,2,5
113,106,0
114,2,2
115,40,0
116,3,7
117,2,5
118,106,4
119,1,3
120,42,2
121,3,3
122,62,4
123,43,0
124,82,1
125,133,6
126,43,6
127,42,2
128,3,6
129,106,7
130,0,0
131,1,2
132,106,0
133,2,6
134,0,3
135,2,6
136,0,3
137,2,2
138,40,1
139,59,0
140,4,5
141,59,0
142,4,7
143,3,6
144,106,7
145,0,0
146,1,5
147,0,1
148,106,3
149,3,6
150,106,4
151,1,5
152,0,3
153,2,2
154,40,7
155,106,4
156,1,2
157,106,7
158,0,1
159,106,7
160,0,0
161,1,2
162,106,3
163,3,2
164,59,7
165,40,7
166,106,7
167,0,3
168,2,1
169,3,2
170,59,3
171,6,6
172,59,0
173,4,5
174,59,1
175,5,1
176,60,0
177,61,2
178,320,7
179,60,7
180,5,7
181,59,0
182,4,6
183,40,0
184,3,4
185,42,5
186,2,5
187,106,1
188,40,3
189,4,5
190,59,1
191,5,1
192,60,4
193,6,4
194,62,1
195,7,5
196,6,2
197,60,0
198,61,5
199,60,7
200,5,7
201,59,1
202,5,7
203,59,3
204,6,0
205,7,5
206,6,5
207,5,7
208,59,3
209,6,2
210,60,3
211,319,6
212,60,7
213,5,7
214,59,4
215,3,1
216,4,7
217,3,2
218,59,1
219,5,1
220,60,4
221,6,7
222,4,7
223,3,5
224,40,0
225,3,2
226,59,7
227,40,7
228,106,7
229,0,1
230,106,7
231,0,0
232,1,2
233,106,3
234,3,5
235,40,4
236,2,2
237,40,4
238,2,6
239,0,0
240,1,3
241,42,3
242,43,4
243,81,5
244,132,2
245,41,2
246,4,5
247,59,1
248,5,7
249,59,4
250,3,1
251,4,6
252,40,3
253,4,5
254,59,1
255,5,3
256,61,1
257,319,7
258,61,0
259,108,3
260,63,2
261,289,7
262,241,0
263,63,1
264,242,6
265,241,1
266,289,2
267,246,0
268,244,6
269,247,2
270,330,7
271,321,0
272,247,6
273,320,4
274,61,2
275,320,7
276,60,7
277,5,1
278,60,7
279,5,1
280,60,4
281,6,6
282,59,3
283,6,2
284,60,4
285,6,2
286,60,1
287,320,1
288,321,7
289,320,4
290,61,5
291,60,3
292,319,5
293,320,3
294,247,5
295,321,3
296,246,2
297,331,1
298,350,3
299,380,0
300,260,3
301,261,5
302,375,6
303,380,2
304,352,1
305,353,4
306,381,2
307,353,4
308,381,3
309,376,6
310,381,2
311,353,7
312,352,7
313,351,1
314,352,1
315,353,1
316,354,0
317,377,7
318,383,7
319,381,3
320,376,2
321,377,5
322,354,0
323,377,5
324,354,4
325,383,6
326,352,4
327,380,4
328,259,4
329,248,5
330,245,5
331,332,2
332,350,3
333,380,2
334,352,0
335,381,2
336,353,4
337,381,5
338,352,4
339,380,5
340,351,1
341,352,3
342,383,2
343,354,3
344,378,5
345,355,0
346,378,2
347,356,7
348,355,7
349,354,7
