,state,action
0,40,0
1,3,2
2,59,7
3,40,7
4,106,4
5,1,5
6,0,3
7,2,6
8,0,1
9,106,3
10,3,5
11,40,1
12,59,7
13,40,1
14,59,1
15,5,0
16,6,3
17,108,2
18,319,5
19,320,1
20,321,7
21,320,4
22,61,7
23,6,5
24,5,4
25,4,1
26,6,1
27,61,4
28,7,4
29,44,6
30,41,2
31,4,2
32,5,7
33,59,0
34,4,5
35,59,4
36,3,5
37,40,1
38,59,1
39,5,4
40,4,0
41,62,2
42,6,0
43,7,2
44,61,3
45,241,3
46,242,4
47,10,1
48,11,7
49,10,6
50,8,6
51,7,6
52,4,6
53,40,7
54,106,0
55,2,5
56,106,0
57,2,6
58,0,1
59,106,7
60,0,3
61,2,6
62,0,1
63,106,4
64,1,2
65,106,7
66,0,3
67,2,5
68,106,3
69,3,0
70,41,0
71,43,5
72,41,2
73,4,6
74,40,3
75,4,5
76,59,0
77,4,6
78,40,1
79,59,3
80,6,6
81,59,4
82,3,3
83,62,4
84,43,6
85,42,6
86,1,1
87,2,6
88,0,3
89,2,3
90,41,6
91,2,1
92,3,5
93,40,4
94,2,2
95,40,7
96,106,7
97,0,3
98,2,6
99,0,3
100,2,5
101,106,3
102,3,5
103,40,1
104,59,0
105,4,5
106,59,3
107,6,5
108,5,3
109,61,6
110,5,1
111,60,1
112,320,7
113,60,7
114,5,4
115,4,2
116,5,0
117,6,5
118,5,0
119,6,7
120,4,5
121,59,0
122,4,5
123,59,1
124,5,7
125,59,0
126,4,2
127,5,7
128,59,3
129,6,2
130,60,7
131,5,7
132,59,0
133,4,7
134,3,7
135,2,7
136,1,5
137,0,3
138,2,7
139,1,5
140,0,0
141,1,2
142,106,0
143,2,6
144,0,1
145,106,0
146,2,4
147,107,5
148,1,5
149,0,3
150,2,6
151,0,1
152,106,4
153,1,5
154,0,0
155,1,2
156,106,0
157,2,1
158,3,6
159,106,7
160,0,1
161,106,0
162,2,2
163,40,0
164,3,5
165,40,7
166,106,4
167,1,2
168,106,1
169,40,0
170,3,6
171,106,0
172,2,5
173,106,1
174,40,0
175,3,2
176,59,1
177,5,3
178,61,6
179,5,1
180,60,1
181,320,3
182,247,5
183,321,0
184,247,7
185,319,6
186,60,0
187,61,1
188,319,2
189,321,1
190,330,3
191,332,6
192,330,3
193,332,5
194,331,7
195,330,3
196,332,4
197,244,6
198,247,5
199,321,7
200,320,1
201,321,0
202,247,6
203,320,3
204,247,2
205,330,1
206,331,4
207,246,6
208,321,3
209,246,6
210,321,7
211,320,7
212,60,1
213,320,0
214,319,2
215,321,0
216,247,3
217,244,5
218,246,3
219,245,2
220,258,2
221,351,7
222,350,1
223,351,0
224,380,6
225,350,1
226,351,3
227,381,5
228,352,3
229,383,6
230,352,4
231,380,5
232,351,1
233,352,3
234,383,6
235,352,3
236,383,5
237,353,1
238,354,0
239,377,5
240,354,4
241,383,0
242,376,5
243,383,6
244,352,0
245,381,4
246,260,7
247,259,7
248,245,5
249,332,3
250,259,5
251,258,5
252,350,0
253,258,6
254,331,4
255,246,3
256,245,1
257,259,6
258,332,2
259,350,0
260,258,6
261,331,0
262,332,5
263,331,0
264,332,5
265,331,0
266,332,5
267,331,0
268,332,5
269,331,4
270,246,2
271,331,4
272,246,2
273,331,0
274,332,1
275,258,2
276,351,7
277,350,4
278,332,7
279,246,6
280,321,7
281,320,0
282,319,1
283,247,6
284,320,3
285,247,6
286,320,1
287,321,1
288,330,7
289,321,4
290,319,5
291,320,7
292,60,4
293,6,2
294,60,3
295,319,6
296,60,4
297,6,6
298,59,3
299,6,5
300,5,0
301,6,2
302,60,4
303,6,5
304,5,4
305,4,5
306,59,0
307,4,5
308,59,7
309,40,0
310,3,2
311,59,1
312,5,0
313,6,0
314,7,1
315,108,2
316,319,5
317,320,3
318,247,2
319,330,4
320,247,5
321,321,4
322,319,2
323,321,1
324,330,1
325,331,0
326,332,6
327,330,3
328,332,6
329,330,3
330,332,5
331,331,4
332,246,5
333,330,3
334,332,2
335,350,4
336,332,1
337,258,3
338,260,0
339,314,2
340,375,6
341,380,3
342,375,4
343,314,5
344,260,2
345,381,6
346,351,4
347,258,7
348,332,4
349,244,5
