,state,action
0,40,0
1,3,5
2,40,3
3,4,5
4,59,4
5,3,6
6,106,4
7,1,5
8,0,0
9,1,5
10,0,1
11,106,4
12,1,5
13,0,1
14,106,3
15,3,3
16,62,6
17,3,5
18,40,3
19,4,3
20,7,5
21,6,6
22,59,3
23,6,0
24,7,1
25,108,2
26,319,5
27,320,7
28,60,7
29,5,3
30,61,0
31,108,5
32,61,6
33,5,1
34,60,1
35,320,3
36,247,5
37,321,1
38,330,3
39,332,2
40,350,7
41,331,1
42,350,0
43,258,2
44,351,4
45,258,5
46,350,7
47,331,1
48,350,4
49,332,2
50,350,4
51,332,6
52,330,4
53,247,6
54,320,0
55,319,5
56,320,7
57,60,7
58,5,7
59,59,3
60,6,7
61,4,5
62,59,4
63,3,7
64,2,2
65,40,0
66,3,2
67,59,0
68,4,5
69,59,7
70,40,1
71,59,7
72,40,1
73,59,1
74,5,1
75,60,3
76,319,0
77,241,2
78,247,4
79,241,6
80,61,1
81,319,6
82,60,3
83,319,5
84,320,4
85,61,5
86,60,1
87,320,0
88,319,2
89,321,4
90,319,6
91,60,7
92,5,0
93,6,6
94,59,4
95,3,5
96,40,4
97,2,2
98,40,3
99,4,6
100,40,0
101,3,2
102,59,7
103,40,3
104,4,5
105,59,3
106,6,1
107,61,2
108,320,4
109,61,5
110,60,0
111,61,4
112,7,7
113,62,2
114,6,1
115,61,2
116,320,4
117,61,2
118,320,0
119,319,7
120,61,2
121,320,4
122,61,2
123,320,7
124,60,3
125,319,2
126,321,3
127,246,2
128,331,3
129,258,5
130,350,7
131,331,4
132,246,6
133,321,3
134,246,1
135,332,6
136,330,7
137,321,1
138,330,4
139,247,5
140,321,1
141,330,0
142,246,2
143,331,1
144,350,0
145,258,2
146,351,1
147,352,1
148,353,4
149,381,4
150,260,6
151,258,6
152,331,3
153,258,2
154,351,3
155,381,2
156,353,1
157,354,7
158,353,7
159,352,4
160,380,0
161,260,0
162,314,5
163,260,7
164,259,5
165,258,6
166,331,0
167,332,5
168,331,0
169,332,2
170,350,7
171,331,1
172,350,0
173,258,0
174,259,2
175,380,5
176,351,7
177,350,7
178,331,4
179,246,2
180,331,3
181,258,2
182,351,4
183,258,2
184,351,4
185,258,2
186,351,1
187,352,4
188,380,5
189,351,4
190,258,6
191,331,0
192,332,0
193,245,2
194,258,4
195,245,0
196,248,6
197,244,6
198,247,7
199,319,1
200,247,6
201,320,7
202,60,0
203,61,0
204,108,6
205,6,6
206,59,7
207,40,7
208,106,1
209,40,3
210,4,7
211,3,6
212,106,4
213,1,2
214,106,4
215,1,5
216,0,1
217,106,3
218,3,3
219,62,4
220,43,6
221,42,5
222,2,5
223,106,3
224,3,2
225,59,3
226,6,6
227,59,0
228,4,6
229,40,1
230,59,3
231,6,2
232,60,3
233,319,5
234,320,4
235,61,5
236,60,0
237,61,0
238,108,3
239,63,2
240,289,6
241,319,5
242,320,4
243,61,6
244,5,7
245,59,3
246,6,6
247,59,4
248,3,3
249,62,4
250,43,2
251,62,0
252,44,5
253,62,6
254,3,1
255,4,2
256,5,3
257,61,2
258,320,7
259,60,0
260,61,6
261,5,1
262,60,0
263,61,5
264,60,4
265,6,1
266,61,2
267,320,0
268,319,5
269,320,3
270,247,6
271,320,3
272,247,2
273,330,7
274,321,3
275,246,2
276,331,7
277,330,7
278,321,1
279,330,3
280,332,5
281,331,7
282,330,7
283,321,3
284,246,6
285,321,1
286,330,0
287,246,2
288,331,1
289,350,3
290,380,4
291,259,6
292,332,2
293,350,3
294,380,7
295,258,6
296,331,1
297,350,1
298,351,7
299,350,7
300,331,7
301,330,0
302,246,2
303,331,7
304,330,3
305,332,6
306,330,4
307,247,5
308,321,4
309,319,5
310,320,0
311,319,6
312,60,0
313,61,6
314,5,0
315,6,6
316,59,4
317,3,6
318,106,4
319,1,2
320,106,4
321,1,5
322,0,0
323,1,5
324,0,0
325,1,5
326,0,0
327,1,5
328,0,3
329,2,1
330,3,2
331,59,1
332,5,7
333,59,3
334,6,6
335,59,7
336,40,7
337,106,4
338,1,5
339,0,3
340,2,5
341,106,1
342,40,0
343,3,5
344,40,3
345,4,5
346,59,0
347,4,5
348,59,4
349,3,2
