,state,action
0,0,0
1,1,0
2,107,3
3,132,2
4,41,5
5,3,5
6,40,4
7,2,2
8,40,4
9,2,5
10,106,1
11,40,0
12,3,3
13,62,5
14,4,6
15,40,7
16,106,7
17,0,3
18,2,5
19,106,0
20,2,7
21,1,1
22,2,3
23,41,5
24,3,1
25,4,3
26,7,6
27,4,2
28,5,1
29,60,0
30,61,5
31,60,7
32,5,4
33,4,3
34,7,7
35,62,6
36,3,5
37,40,7
38,106,7
39,0,3
40,2,4
41,107,2
42,2,6
43,0,3
44,2,2
45,40,1
46,59,7
47,40,4
48,2,2
49,40,7
50,106,7
51,0,1
52,106,4
53,1,5
54,0,3
55,2,2
56,40,7
57,106,3
58,3,4
59,42,0
60,132,6
61,107,1
62,42,6
63,1,5
64,0,3
65,2,6
66,0,3
67,2,6
68,0,1
69,106,7
70,0,1
71,106,3
72,3,1
73,4,5
74,59,7
75,40,7
76,106,3
77,3,2
78,59,1
79,5,3
80,61,6
81,5,1
82,60,7
83,5,4
84,4,5
85,59,7
86,40,0
87,3,2
88,59,1
89,5,7
90,59,4
91,3,2
92,59,7
93,40,4
94,2,4
95,107,3
96,132,5
97,42,0
98,132,5
99,42,5
100,2,7
101,1,5
102,0,3
103,2,6
104,0,1
105,106,7
106,0,3
107,2,0
108,42,2
109,3,6
110,106,0
111,2,2
112,40,0
113,3,5
114,40,1
115,59,1
116,5,0
117,6,6
118,59,7
119,40,3
120,4,5
121,59,0
122,4,6
123,40,7
124,106,7
125,0,3
126,2,7
127,1,2
128,106,0
129,2,0
130,42,6
131,1,0
132,107,0
133,80,0
134,277,3
135,176,5
136,81,6
137,80,1
138,132,6
139,107,0
140,80,5
141,107,2
142,2,6
143,0,1
144,106,1
145,40,7
146,106,7
147,0,0
148,1,3
149,42,2
150,3,7
151,2,6
152,0,1
153,106,3
154,3,2
155,59,1
156,5,0
157,6,6
158,59,3
159,6,0
160,7,0
161,45,1
162,8,1
163,63,2
164,289,4
165,63,5
166,241,5
167,319,0
168,241,2
169,247,5
170,321,3
171,246,0
172,244,6
173,247,6
174,320,1
175,321,7
176,320,0
177,319,2
178,321,0
179,247,1
180,246,6
181,321,3
182,246,1
183,332,6
184,330,0
185,246,5
186,330,1
187,331,7
188,330,1
189,331,7
190,330,1
191,331,0
192,332,2
193,350,0
194,258,3
195,260,5
196,380,2
197,352,3
198,383,2
199,354,7
200,353,3
201,377,2
202,355,0
203,378,2
204,356,7
205,355,4
206,377,5
207,354,7
208,353,0
209,383,6
210,352,0
211,381,6
212,351,1
213,352,1
214,353,1
215,354,3
216,378,5
217,355,7
218,354,4
219,383,6
220,352,1
221,353,1
222,354,7
223,353,0
224,383,6
225,352,7
226,351,1
227,352,7
228,351,0
229,380,2
230,352,7
231,351,7
232,350,0
233,258,7
234,332,6
235,330,1
236,331,3
237,258,4
238,245,7
239,244,5
240,246,1
241,332,6
242,330,7
243,321,0
244,247,2
245,330,0
246,246,6
247,321,7
248,320,0
249,319,5
250,320,7
251,60,7
252,5,7
253,59,7
254,40,7
255,106,0
256,2,6
257,0,1
258,106,3
259,3,2
260,59,1
261,5,1
262,60,7
263,5,0
264,6,6
265,59,4
266,3,2
267,59,3
268,6,3
269,108,2
270,319,0
271,241,6
272,61,6
273,5,4
274,4,2
275,5,7
276,59,4
277,3,5
278,40,0
279,3,2
280,59,3
281,6,3
282,108,5
283,61,6
284,5,3
285,61,5
286,60,0
287,61,6
288,5,4
289,4,5
290,59,1
291,5,4
292,4,2
293,5,1
294,60,4
295,6,6
296,59,7
297,40,4
298,2,4
299,107,1
300,42,6
301,1,5
302,0,0
303,1,1
304,2,0
305,42,0
306,132,7
307,80,5
308,107,5
309,1,5
310,0,0
311,1,0
312,107,3
313,132,2
314,41,0
315,43,7
316,132,4
317,277,0
318,293,2
319,81,4
320,293,5
321,277,5
322,80,5
323,107,0
324,80,5
325,107,3
326,132,4
327,277,0
328,293,0
329,339,2
330,176,7
331,293,3
332,134,6
333,293,3
334,134,6
335,293,5
336,277,0
337,293,5
338,277,1
339,81,5
340,132,2
341,41,0
342,43,7
343,132,6
344,107,0
345,80,5
346,107,0
347,80,0
348,277,1
349,81,5
