,state,action
0,0,3
1,2,7
2,1,2
3,106,1
4,40,0
5,3,6
6,106,7
7,0,1
8,106,3
9,3,0
10,41,0
11,43,5
12,41,2
13,4,6
14,40,1
15,59,3
16,6,2
17,60,4
18,6,5
19,5,3
20,61,3
21,241,4
22,8,2
23,241,6
24,61,7
25,6,4
26,62,6
27,3,2
28,59,4
29,3,6
30,106,7
31,0,3
32,2,2
33,40,7
34,106,3
35,3,0
36,41,5
37,3,2
38,59,3
39,6,2
40,60,0
41,61,5
42,60,7
43,5,4
44,4,3
45,7,6
46,4,5
47,59,3
48,6,7
49,4,6
50,40,3
51,4,0
52,62,7
53,41,2
54,4,2
55,5,4
56,4,6
57,40,3
58,4,6
59,40,7
60,106,3
61,3,2
62,59,7
63,40,4
64,2,2
65,40,4
66,2,5
67,106,4
68,1,3
69,42,2
70,3,2
71,59,7
72,40,0
73,3,5
74,40,4
75,2,7
76,1,2
77,106,4
78,1,0
79,107,3
80,132,5
81,42,5
82,2,2
83,40,3
84,4,2
85,5,3
86,61,5
87,60,3
88,319,5
89,320,7
90,60,1
91,320,4
92,61,4
93,7,6
94,4,2
95,5,7
96,59,7
97,40,4
98,2,2
99,40,3
100,4,5
101,59,4
102,3,2
103,59,4
104,3,6
105,106,0
106,2,1
107,3,5
108,40,1
109,59,3
110,6,5
111,5,0
112,6,6
113,59,3
114,6,5
115,5,4
116,4,6
117,40,4
118,2,2
119,40,0
120,3,2
121,59,0
122,4,5
123,59,7
124,40,7
125,106,4
126,1,2
127,106,3
128,3,5
129,40,3
130,4,4
131,41,4
132,132,5
133,42,7
134,107,5
135,1,2
136,106,0
137,2,1
138,3,2
139,59,1
140,5,1
141,60,4
142,6,6
143,59,1
144,5,7
145,59,7
146,40,0
147,3,5
148,40,0
149,3,6
150,106,7
151,0,1
152,106,1
153,40,4
154,2,6
155,0,0
156,1,5
157,0,0
158,1,5
159,0,3
160,2,7
161,1,0
162,107,5
163,1,0
164,107,3
165,132,6
166,107,3
167,132,2
168,41,3
169,44,6
170,41,3
171,44,6
172,41,3
173,44,5
174,62,6
175,3,3
176,62,3
177,45,6
178,62,5
179,4,2
180,5,7
181,59,1
182,5,7
183,59,1
184,5,0
185,6,2
186,60,1
187,320,0
188,319,6
189,60,7
190,5,4
191,4,4
192,41,5
193,3,6
194,106,4
195,1,5
196,0,1
197,106,1
198,40,4
199,2,0
200,42,5
201,2,7
202,1,2
203,106,1
204,40,7
205,106,0
206,2,5
207,106,0
208,2,5
209,106,1
210,40,0
211,3,7
212,2,3
213,41,2
214,4,2
215,5,0
216,6,3
217,108,2
218,319,3
219,289,2
220,246,6
221,321,1
222,330,0
223,246,2
224,331,0
225,332,6
226,330,4
227,247,4
228,241,2
229,247,3
230,244,0
231,243,6
232,289,5
233,247,5
234,321,0
235,247,6
236,320,7
237,60,7
238,5,4
239,4,5
240,59,4
241,3,6
242,106,4
243,1,1
244,2,6
245,0,1
246,106,3
247,3,6
248,106,4
249,1,5
250,0,1
251,106,7
252,0,1
253,106,0
254,2,3
255,41,6
256,2,3
257,41,0
258,43,5
259,41,3
260,44,5
261,62,6
262,3,5
263,40,4
264,2,1
265,3,5
266,40,1
267,59,3
268,6,3
269,108,7
270,7,6
271,4,6
272,40,3
273,4,6
274,40,7
275,106,4
276,1,5
277,0,0
278,1,2
279,106,4
280,1,2
281,106,7
282,0,3
283,2,5
284,106,3
285,3,5
286,40,0
287,3,5
288,40,4
289,2,6
290,0,3
291,2,0
292,42,5
293,2,5
294,106,0
295,2,5
296,106,4
297,1,2
298,106,1
299,40,4
300,2,6
301,0,3
302,2,5
303,106,3
304,3,5
305,40,0
306,3,2
307,59,7
308,40,1
309,59,7
310,40,4
311,2,6
312,0,1
313,106,7
314,0,3
315,2,7
316,1,2
317,106,4
318,1,5
319,0,0
320,1,5
321,0,0
322,1,2
323,106,4
324,1,1
325,2,5
326,106,0
327,2,5
328,106,1
329,40,7
330,106,4
331,1,3
332,42,5
333,2,2
334,40,1
335,59,0
336,4,1
337,6,1
338,61,2
339,320,3
340,247,5
341,321,3
342,246,5
343,330,1
344,331,0
345,332,2
346,350,0
347,258,0
348,259,5
349,258,6
