,state,action
0,40,0
1,3,6
2,106,1
3,40,1
4,59,1
5,5,0
6,6,6
7,59,0
8,4,6
9,40,4
10,2,0
11,42,4
12,80,0
13,277,2
14,132,7
15,80,5
16,107,5
17,1,0
18,107,2
19,2,1
20,3,0
21,41,6
22,2,2
23,40,7
24,106,7
25,0,3
26,2,2
27,40,4
28,2,6
29,0,3
30,2,6
31,0,3
32,2,2
33,40,7
34,106,7
35,0,0
36,1,1
37,2,0
38,42,3
39,43,2
40,62,5
41,4,6
42,40,0
43,3,2
44,59,7
45,40,7
46,106,7
47,0,3
48,2,2
49,40,7
50,106,7
51,0,1
52,106,7
53,0,3
54,2,6
55,0,0
56,1,5
57,0,0
58,1,1
59,2,1
60,3,6
61,106,0
62,2,5
63,106,4
64,1,5
65,0,1
66,106,7
67,0,3
68,2,5
69,106,7
70,0,1
71,106,0
72,2,5
73,106,1
74,40,4
75,2,4
76,107,5
77,1,5
78,0,0
79,1,2
80,106,3
81,3,6
82,106,1
83,40,4
84,2,5
85,106,0
86,2,6
87,0,3
88,2,7
89,1,5
90,0,1
91,106,3
92,3,2
93,59,0
94,4,6
95,40,7
96,106,3
97,3,2
98,59,3
99,6,7
100,4,2
101,5,1
102,60,4
103,6,2
104,60,0
105,61,5
106,60,1
107,320,4
108,61,1
109,319,2
110,321,3
111,246,6
112,321,4
113,319,2
114,321,0
115,247,1
116,246,5
117,330,4
118,247,5
119,321,0
120,247,2
121,330,7
122,321,1
123,330,4
124,247,5
125,321,1
126,330,3
127,332,6
128,330,7
129,321,1
130,330,4
131,247,6
132,320,3
133,247,5
134,321,4
135,319,6
136,60,7
137,5,7
138,59,7
139,40,4
140,2,2
141,40,0
142,3,2
143,59,3
144,6,2
145,60,1
146,320,3
147,247,5
148,321,1
149,330,4
150,247,1
151,246,4
152,289,5
153,247,7
154,319,5
155,320,7
156,60,4
157,6,1
158,61,5
159,60,1
160,320,7
161,60,0
162,61,6
163,5,7
164,59,0
165,4,0
166,62,5
167,4,7
168,3,5
169,40,3
170,4,5
171,59,1
172,5,4
173,4,2
174,5,7
175,59,7
176,40,7
177,106,1
178,40,4
179,2,4
180,107,0
181,80,5
182,107,5
183,1,5
184,0,3
185,2,5
186,106,3
187,3,4
188,42,5
189,2,6
190,0,1
191,106,7
192,0,0
193,1,2
194,106,1
195,40,0
196,3,5
197,40,7
198,106,3
199,3,0
200,41,6
201,2,5
202,106,1
203,40,4
204,2,2
205,40,7
206,106,1
207,40,1
208,59,4
209,3,3
210,62,6
211,3,5
212,40,4
213,2,6
214,0,0
215,1,3
216,42,0
217,132,2
218,41,4
219,132,3
220,82,2
221,44,5
222,62,2
223,6,6
224,59,4
225,3,5
226,40,7
227,106,7
228,0,3
229,2,2
230,40,4
231,2,2
232,40,3
233,4,2
234,5,7
235,59,0
236,4,6
237,40,3
238,4,6
239,40,4
240,2,6
241,0,3
242,2,7
243,1,2
244,106,0
245,2,6
246,0,0
247,1,5
248,0,0
249,1,5
250,0,1
251,106,7
252,0,0
253,1,2
254,106,1
255,40,3
256,4,2
257,5,1
258,60,3
259,319,6
260,60,7
261,5,7
262,59,4
263,3,2
264,59,7
265,40,3
266,4,5
267,59,0
268,4,5
269,59,7
270,40,1
271,59,7
272,40,1
273,59,1
274,5,7
275,59,4
276,3,5
277,40,4
278,2,2
279,40,3
280,4,0
281,62,4
282,43,5
283,41,0
284,43,5
285,41,2
286,4,5
287,59,0
288,4,5
289,59,7
290,40,4
291,2,6
292,0,3
293,2,2
294,40,7
295,106,7
296,0,1
297,106,1
298,40,4
299,2,6
300,0,0
301,1,5
302,0,0
303,1,5
304,0,0
305,1,2
306,106,7
307,0,0
308,1,5
309,0,0
310,1,2
311,106,1
312,40,7
313,106,4
314,1,2
315,106,7
316,0,0
317,1,5
318,0,0
319,1,5
320,0,0
321,1,5
322,0,1
323,106,0
324,2,5
325,106,3
326,3,5
327,40,7
328,106,4
329,1,5
330,0,1
331,106,7
332,0,1
333,106,7
334,0,1
335,106,0
336,2,1
337,3,3
338,62,2
339,6,0
340,7,2
341,61,5
342,60,7
343,5,0
344,6,0
345,7,5
346,6,2
347,60,4
348,6,5
349,5,7
