,state,action
0,0,3
1,2,6
2,0,0
3,1,0
4,107,0
5,80,3
6,81,4
7,293,0
8,339,0
9,340,0
10,341,1
11,295,0
12,304,7
13,343,0
14,342,0
15,398,5
16,342,0
17,398,5
18,342,0
19,398,0
20,393,0
21,394,1
22,392,4
23,395,0
24,396,1
25,187,6
26,395,0
27,396,0
28,188,0
29,199,0
30,198,0
31,197,1
32,196,1
33,194,5
34,385,0
35,194,5
36,385,4
37,196,1
38,194,1
39,193,1
40,387,2
41,310,7
42,386,4
43,193,7
44,194,1
45,193,7
46,194,7
47,196,5
48,195,4
49,197,1
50,196,7
51,197,1
52,196,2
53,385,1
54,192,0
55,193,7
56,194,5
57,385,7
58,195,6
59,199,0
60,198,3
61,196,7
62,197,1
63,196,1
64,194,1
65,193,6
66,385,4
67,196,7
68,197,1
69,196,7
70,197,1
71,196,7
72,197,5
73,198,0
74,197,1
75,196,6
76,198,0
77,197,2
78,195,0
79,196,7
80,197,5
81,198,1
82,195,2
83,201,4
84,195,3
85,194,6
86,195,4
87,197,1
88,196,1
89,194,7
90,196,5
91,195,7
92,198,0
93,197,2
94,195,7
95,198,2
96,200,1
97,201,1
98,191,4
99,385,7
100,195,3
101,194,7
102,196,7
103,197,5
104,198,3
105,196,7
106,197,2
107,195,7
108,198,5
109,199,2
110,189,0
111,200,7
112,199,0
113,198,3
114,196,7
115,197,1
116,196,2
117,385,4
118,196,7
119,197,5
120,198,0
121,197,5
122,198,1
123,195,4
124,197,2
125,195,2
126,201,3
127,192,6
128,201,4
129,195,0
130,196,7
131,197,2
132,195,0
133,196,7
134,197,5
135,198,1
136,195,4
137,197,1
138,196,7
139,197,2
140,195,4
141,197,5
142,198,3
143,196,7
144,197,5
145,198,3
146,196,7
147,197,2
148,195,4
149,197,5
150,198,1
151,195,7
152,198,2
153,200,4
154,198,0
155,197,5
156,198,3
157,196,7
158,197,1
159,196,1
160,194,7
161,196,2
162,385,5
163,201,3
164,192,4
165,194,5
166,385,7
167,195,7
168,198,0
169,197,5
170,198,1
171,195,7
172,198,0
173,197,5
174,198,5
175,199,2
176,189,0
177,200,3
178,385,7
179,195,0
180,196,2
181,385,3
182,193,5
183,192,7
184,385,4
185,196,7
186,197,5
187,198,0
188,197,2
189,195,1
190,385,0
191,194,1
192,193,5
193,192,2
194,390,7
195,191,0
196,192,3
197,387,6
198,192,4
199,194,5
200,385,3
201,193,7
202,194,7
203,196,7
204,197,1
205,196,7
206,197,5
207,198,0
208,197,2
209,195,7
210,198,1
211,195,7
212,198,0
213,197,5
214,198,5
215,199,0
216,198,0
217,197,5
218,198,1
219,195,4
220,197,5
221,198,3
222,196,7
223,197,1
224,196,5
225,195,4
226,197,2
227,195,0
228,196,5
229,195,7
230,198,0
231,197,2
232,195,7
233,198,5
234,199,3
235,195,4
236,197,5
237,198,1
238,195,0
239,196,6
240,198,0
241,197,2
242,195,0
243,196,6
244,198,1
245,195,7
246,198,3
247,196,7
248,197,1
249,196,7
250,197,5
251,198,0
252,197,2
253,195,0
254,196,7
255,197,1
256,196,7
257,197,1
258,196,7
259,197,2
260,195,0
261,196,7
262,197,1
263,196,2
264,385,7
265,195,3
266,194,5
267,385,5
268,201,7
269,200,0
270,195,6
271,199,0
272,198,2
273,200,7
274,199,0
275,198,0
276,197,5
277,198,5
278,199,1
279,200,7
280,199,0
281,198,0
282,197,2
283,195,7
284,198,0
285,197,2
286,195,4
287,197,1
288,196,7
289,197,1
290,196,2
291,385,0
292,194,7
293,196,7
294,197,2
295,195,4
296,197,1
297,196,7
298,197,1
299,196,7
300,197,2
301,195,7
302,198,5
303,199,2
304,189,7
305,188,3
306,200,4
307,198,0
308,197,2
309,195,7
310,198,1
311,195,7
312,198,0
313,197,1
314,196,7
315,197,2
316,195,4
317,197,1
318,196,7
319,197,5
320,198,2
321,200,2
322,190,7
323,189,0
324,200,4
325,198,1
326,195,7
327,198,0
328,197,1
329,196,7
330,197,2
331,195,0
332,196,6
333,198,0
334,197,1
335,196,1
336,194,7
337,196,7
338,197,2
339,195,4
340,197,2
341,195,2
342,201,4
343,195,7
344,198,0
345,197,2
346,195,3
347,194,2
348,192,7
349,385,3
