,state,action
0,3,7
1,2,4
2,107,3
3,132,3
4,82,3
5,278,6
6,82,6
7,132,4
8,277,2
9,132,3
10,82,6
11,132,4
12,277,1
13,81,4
14,293,3
15,134,3
16,177,4
17,295,2
18,177,3
19,294,3
20,286,4
21,140,2
22,286,7
23,139,0
24,140,3
25,142,4
26,297,3
27,337,2
28,287,4
29,337,3
30,205,4
31,300,2
32,205,2
33,271,5
34,270,3
35,288,4
36,206,4
37,302,0
38,397,4
39,390,2
40,397,3
41,308,0
42,389,7
43,310,3
44,311,2
45,285,2
46,223,4
47,285,3
48,282,5
49,284,4
50,283,1
51,282,7
52,283,1
53,282,2
54,275,4
55,282,6
56,285,7
57,389,6
58,309,4
59,386,2
60,309,3
61,389,1
62,285,2
63,223,2
64,209,3
65,227,3
66,228,3
67,173,2
68,169,3
69,170,2
70,124,3
71,125,7
72,174,6
73,171,2
74,122,4
75,171,2
76,122,3
77,126,4
78,174,2
79,126,1
80,78,3
81,58,2
82,39,7
83,38,1
84,39,6
85,57,4
86,78,2
87,57,4
88,78,4
89,125,2
90,78,1
91,38,5
92,57,5
93,36,0
94,57,2
95,34,5
96,32,4
97,36,5
98,33,1
99,32,5
100,31,5
101,30,4
102,35,1
103,31,6
104,29,7
105,130,2
106,104,0
107,29,2
108,105,4
109,29,4
110,74,4
111,73,4
112,159,7
113,158,4
114,120,3
115,171,3
116,174,2
117,126,3
118,79,2
119,38,3
