,state,action
0,80,3
1,81,4
2,293,2
3,81,6
4,80,2
5,42,4
6,80,0
7,277,3
8,176,1
9,83,0
10,84,4
11,135,2
12,84,2
13,278,2
14,9,3
15,47,5
16,46,2
17,63,2
18,289,6
19,319,4
20,108,3
21,63,4
22,46,4
23,87,3
24,48,2
25,64,4
26,48,4
27,160,4
28,294,2
29,160,3
30,161,4
31,286,1
32,146,3
33,147,4
34,144,3
35,270,3
36,288,4
37,206,4
38,302,3
39,303,3
40,274,4
41,389,4
42,388,2
43,389,3
44,283,2
45,284,0
46,282,2
47,275,4
48,282,2
49,275,3
50,255,5
51,281,3
52,256,2
53,175,4
54,256,2
55,175,7
56,228,3
57,173,2
58,169,4
59,173,1
60,172,6
61,175,5
62,225,3
63,169,5
64,120,6
65,118,2
66,116,2
67,112,5
68,69,2
69,129,0
70,70,1
71,131,2
72,28,7
73,27,2
74,102,3
75,104,6
76,102,2
77,237,4
78,102,7
79,56,2
80,236,1
81,237,3
82,240,4
83,104,4
84,130,4
85,71,3
86,75,2
87,35,2
88,30,4
89,35,4
90,75,4
91,114,3
92,77,2
93,36,2
94,32,4
95,36,4
96,77,1
97,57,2
98,34,5
99,32,7
100,33,4
101,76,3
102,57,3
103,39,4
104,58,2
105,39,0
