,state,action
0,40,4
1,2,3
2,41,2
3,4,2
4,5,4
5,4,2
6,5,3
7,61,4
8,7,4
9,44,3
10,9,2
11,8,3
12,10,5
13,63,4
14,46,2
15,63,4
16,46,4
17,87,3
18,48,4
19,160,3
20,161,7
21,138,5
22,160,6
23,85,1
24,86,3
25,88,2
26,50,3
27,211,0
28,89,3
29,218,0
30,164,5
31,218,3
32,92,0
33,165,2
34,110,4
35,165,3
36,214,2
37,94,5
38,213,5
39,212,3
40,98,5
41,21,2
42,99,3
43,100,4
44,22,3
45,25,3
46,129,4
47,69,2
48,129,4
49,69,4
50,157,4
51,217,3
52,117,2
53,115,5
54,112,4
55,116,2
56,112,3
57,113,4
58,158,2
59,113,0
60,159,4
61,121,4
62,169,5
63,120,3
64,171,0
65,170,7
66,172,5
67,169,5
68,120,6
69,118,3
70,120,2
71,158,2
72,113,4
73,158,3
74,122,4
75,171,4
76,172,5
77,169,4
78,173,2
79,169,3
80,170,2
81,124,7
82,171,3
83,174,6
84,171,6
85,120,4
86,175,4
87,256,2
88,175,0
89,173,2
90,169,2
91,121,0
92,171,7
93,169,4
94,173,2
95,169,4
96,173,2
97,169,3
98,170,5
99,171,4
100,172,2
101,171,3
102,174,2
103,126,3
104,79,2
105,38,7
106,78,4
107,125,2
108,78,3
109,58,2
110,39,5
111,37,4
112,38,3
