,state,action
0,0,0
1,1,2
2,106,7
3,0,1
4,106,3
5,3,5
6,40,3
7,4,4
8,41,4
9,132,7
10,80,1
11,132,4
12,277,2
13,132,4
14,277,2
15,132,2
16,41,3
17,44,3
18,9,4
19,278,1
20,87,2
21,46,4
22,87,7
23,278,3
24,86,5
25,87,2
26,46,7
27,9,4
28,278,0
29,85,2
30,87,3
31,48,2
32,64,1
33,65,2
34,12,4
35,65,3
36,52,3
37,16,4
38,90,2
39,16,2
40,127,2
41,317,3
42,249,3
43,250,3
44,251,4
45,67,7
46,21,5
47,54,2
48,250,2
49,292,4
50,250,0
51,99,1
52,251,4
53,67,4
54,98,3
55,23,3
56,68,2
57,26,0
58,129,5
59,26,6
60,128,0
61,25,7
62,23,1
63,25,6
64,22,5
65,67,7
66,21,3
67,22,2
68,100,3
69,55,2
70,268,3
71,236,3
72,103,3
73,105,5
74,240,0
75,105,0
76,30,0
77,31,0
78,32,0
79,34,4
80,57,4
81,78,3
82,58,2
83,39,4
84,58,7
85,79,6
86,126,3
87,79,7
88,125,7
89,174,6
90,171,4
91,172,7
92,173,2
93,169,0
94,172,2
95,171,3
96,174,2
97,126,4
98,174,7
99,170,1
100,174,7
101,170,2
102,124,4
103,170,2
104,124,4
105,170,6
106,169,5
107,120,2
108,158,5
109,115,4
110,117,4
111,225,3
112,169,0
113,172,6
114,175,0
115,173,2
116,169,7
117,175,7
118,228,3
119,173,7
120,256,1
121,173,7
122,256,1
123,173,1
124,172,2
125,171,2
126,122,4
127,171,1
128,124,6
129,121,3
130,124,2
131,123,4
132,124,4
133,170,1
134,174,2
135,126,1
136,78,2
137,57,4
138,78,5
139,77,3
140,38,4
141,79,5
142,78,3
143,58,2
144,39,0
