,state,action
0,0,1
1,21,1
2,22,0
3,21,1
4,22,1
5,27,1
6,29,1
7,143,1
8,144,1
9,290,1
10,291,0
11,290,0
12,144,1
13,290,1
14,291,1
15,292,1
16,161,1
17,162,1
18,327,1
19,328,1
20,306,1
21,305,1
22,303,2
23,302,2
24,301,2
25,300,0
26,308,1
27,300,0
28,308,2
29,312,1
30,299,0
31,312,1
32,299,3
33,300,0
34,308,0
35,310,1
36,308,1
37,300,0
38,308,3
39,307,0
40,326,1
41,307,2
42,308,1
43,300,2
44,299,3
45,300,3
46,301,2
47,300,0
48,308,1
49,300,3
50,301,0
51,307,1
52,301,3
53,302,2
54,301,0
55,307,1
56,301,0
57,307,1
58,301,0
59,307,1
60,301,0
61,307,2
62,308,1
63,300,2
64,299,2
65,283,0
66,282,1
67,283,3
68,299,2
69,283,2
70,284,0
71,285,1
72,284,2
73,331,3
74,284,3
75,283,2
76,284,2
77,331,3
78,284,3
79,283,0
80,282,1
81,283,3
82,299,3
83,300,2
84,299,0
85,312,1
86,299,3
87,300,3
88,301,2
89,300,2
90,299,0
91,312,1
92,299,0
93,312,1
94,299,2
95,283,3
96,299,3
97,300,2
98,299,2
99,283,3
100,299,2
101,283,2
102,284,0
103,285,1
104,284,2
105,331,0
106,286,1
107,331,0
108,286,1
109,331,3
110,284,3
111,283,0
112,282,1
113,283,0
114,282,1
115,283,0
116,282,1
117,283,2
118,284,0
119,285,1
120,284,3
121,283,0
122,282,1
123,283,0
124,282,1
125,283,0
126,282,1
127,283,0
128,282,1
129,283,3
130,299,3
131,300,2
132,299,0
133,312,1
134,299,3
135,300,3
136,301,0
137,307,1
138,301,2
139,300,0
140,308,1
141,300,0
142,308,1
143,300,0
144,308,1
145,300,0
146,308,1
147,300,0
148,308,1
149,300,2
150,299,2
151,283,2
152,284,0
153,285,1
154,284,0
155,285,1
156,284,0
157,285,1
158,284,2
159,331,0
160,286,1
161,331,0
162,286,1
163,331,0
164,286,1
165,331,3
166,284,0
167,285,1
168,284,3
169,283,3
170,299,0
171,312,1
172,299,0
173,312,1
174,299,0
175,312,1
176,299,0
177,312,1
178,299,2
179,283,3
180,299,0
181,312,1
182,299,3
183,300,0
184,308,0
185,310,1
186,308,1
187,300,2
188,299,2
189,283,2
190,284,2
191,331,3
192,284,0
193,285,1
194,284,2
195,331,2
196,393,2
197,380,0
198,379,1
