,state,action
0,6,1
1,5,1
2,3,1
3,28,1
4,30,0
5,28,1
6,30,1
7,34,2
8,37,1
9,38,1
10,51,1
11,42,1
12,45,1
13,47,1
14,222,1
15,153,1
16,154,1
17,329,3
18,157,1
19,325,1
20,326,1
21,307,1
22,301,2
23,300,0
24,308,1
25,300,3
26,301,0
27,307,1
28,301,0
29,307,1
30,301,3
31,302,2
32,301,0
33,307,1
34,301,2
35,300,0
36,308,1
37,300,0
38,308,1
39,300,2
40,299,2
41,283,3
42,299,3
43,300,2
44,299,2
45,283,0
46,282,1
47,283,0
48,282,1
49,283,2
50,284,3
51,283,0
52,282,0
53,281,1
54,282,1
55,283,0
56,282,1
57,283,2
58,284,3
59,283,0
60,282,0
61,281,1
62,282,1
63,283,2
64,284,3
65,283,3
66,299,0
67,312,1
68,299,3
69,300,0
70,308,2
71,312,1
72,299,3
73,300,0
74,308,3
75,307,0
76,326,1
77,307,1
78,301,2
79,300,0
80,308,1
81,300,0
82,308,1
83,300,2
84,299,0
85,312,1
86,299,2
87,283,2
88,284,2
89,331,0
90,286,1
91,331,3
92,284,0
93,285,1
94,284,3
95,283,0
96,282,1
97,283,3
98,299,0
99,312,1
100,299,0
101,312,1
102,299,0
103,312,1
104,299,3
105,300,3
106,301,3
107,302,0
108,304,1
109,302,0
110,304,0
111,309,1
112,304,2
113,307,1
114,301,3
115,302,0
116,304,1
117,302,0
118,304,1
119,302,2
120,301,0
121,307,1
122,301,3
123,302,3
124,303,0
125,305,1
126,303,0
127,305,1
128,303,0
129,305,1
130,303,2
131,302,2
132,301,3
133,302,2
134,301,0
135,307,1
136,301,0
137,307,1
138,301,2
139,300,2
140,299,2
141,283,0
142,282,1
143,283,2
144,284,3
145,283,3
146,299,3
147,300,3
148,301,3
149,302,2
150,301,0
151,307,1
152,301,3
153,302,3
154,303,2
155,302,3
156,303,2
157,302,2
158,301,3
159,302,0
160,304,1
161,302,0
162,304,1
163,302,3
164,303,0
165,305,1
166,303,0
167,305,1
168,303,2
169,302,2
170,301,2
171,300,0
172,308,1
173,300,3
174,301,2
175,300,3
176,301,3
177,302,0
178,304,1
179,302,0
180,304,0
181,309,3
182,306,1
183,305,2
184,304,1
185,302,3
186,303,0
187,305,1
188,303,0
189,305,1
190,303,2
191,302,3
192,303,2
193,302,2
194,301,0
195,307,0
196,326,1
197,307,1
198,301,3
