,state,action
0,16,1
1,6,1
2,5,1
3,3,1
4,28,1
5,30,1
6,34,1
7,35,1
8,39,1
9,40,1
10,41,0
11,40,1
12,41,1
13,221,1
14,232,1
15,156,1
16,155,1
17,157,0
18,155,1
19,157,0
20,155,1
21,157,1
22,325,1
23,326,1
24,307,1
25,301,2
26,300,0
27,308,1
28,300,3
29,301,2
30,300,0
31,308,1
32,300,2
33,299,0
34,312,1
35,299,3
36,300,2
37,299,0
38,312,1
39,299,3
40,300,2
41,299,0
42,312,1
43,299,0
44,312,1
45,299,0
46,312,1
47,299,3
48,300,2
49,299,2
50,283,0
51,282,1
52,283,0
53,282,1
54,283,0
55,282,1
56,283,2
57,284,2
58,331,3
59,284,0
60,285,1
61,284,2
62,331,2
63,393,2
64,380,3
65,393,0
66,287,1
67,393,3
68,331,2
69,393,0
70,287,1
71,393,3
72,331,3
73,284,2
74,331,0
75,286,1
76,331,0
77,286,1
78,331,3
79,284,0
80,285,1
81,284,0
82,285,1
83,284,0
84,285,1
85,284,0
86,285,1
87,284,0
88,285,1
89,284,2
90,331,0
91,286,3
92,285,1
93,284,0
94,285,1
95,284,3
96,283,3
97,299,0
98,312,1
99,299,3
100,300,0
101,308,1
102,300,2
103,299,3
104,300,2
105,299,0
106,312,1
107,299,0
108,312,1
109,299,3
110,300,0
111,308,1
112,300,3
113,301,2
114,300,2
115,299,2
116,283,3
117,299,2
118,283,2
119,284,3
120,283,2
121,284,0
122,285,0
123,297,1
124,285,1
125,284,0
126,285,1
127,284,0
128,285,0
129,297,1
130,285,0
131,297,1
132,285,1
133,284,2
134,331,3
135,284,3
136,283,0
137,282,1
138,283,2
139,284,3
140,283,3
141,299,2
142,283,3
143,299,2
144,283,3
145,299,2
146,283,0
147,282,1
148,283,3
149,299,0
150,312,1
151,299,0
152,312,1
153,299,2
154,283,0
155,282,1
156,283,3
157,299,3
158,300,0
159,308,1
160,300,3
161,301,0
162,307,1
163,301,2
164,300,2
165,299,2
166,283,2
167,284,0
168,285,3
169,282,0
170,281,1
171,282,1
172,283,0
173,282,1
174,283,2
175,284,3
176,283,2
177,284,0
178,285,1
179,284,0
180,285,1
181,284,3
182,283,2
183,284,2
184,331,2
185,393,2
186,380,3
187,393,2
188,380,0
189,379,1
190,380,2
191,381,0
192,394,1
193,381,3
194,380,3
195,393,2
196,380,3
197,393,3
198,331,2
