,state,action
0,18,1
1,20,1
2,1,1
3,0,1
4,21,1
5,22,1
6,27,0
7,22,1
8,27,0
9,22,1
10,27,1
11,29,1
12,143,1
13,144,1
14,290,1
15,291,1
16,292,1
17,161,1
18,162,1
19,327,1
20,328,1
21,306,1
22,305,1
23,303,2
24,302,3
25,303,2
26,302,0
27,304,1
28,302,2
29,301,3
30,302,2
31,301,2
32,300,3
33,301,3
34,302,3
35,303,2
36,302,2
37,301,2
38,300,0
39,308,1
40,300,3
41,301,2
42,300,2
43,299,0
44,312,1
45,299,2
46,283,3
47,299,2
48,283,0
49,282,1
50,283,0
51,282,3
52,312,1
53,299,2
54,283,3
55,299,3
56,300,2
57,299,3
58,300,2
59,299,3
60,300,0
61,308,1
62,300,3
63,301,3
64,302,0
65,304,1
66,302,0
67,304,1
68,302,2
69,301,2
70,300,0
71,308,1
72,300,0
73,308,2
74,312,1
75,299,3
76,300,0
77,308,1
78,300,3
79,301,2
80,300,3
81,301,3
82,302,0
83,304,1
84,302,2
85,301,0
86,307,1
87,301,2
88,300,2
89,299,3
90,300,0
91,308,1
92,300,2
93,299,2
94,283,2
95,284,3
96,283,0
97,282,1
98,283,3
99,299,0
100,312,2
101,282,1
102,283,3
103,299,2
104,283,3
105,299,0
106,312,3
107,308,3
108,307,1
109,301,2
110,300,2
111,299,3
112,300,3
113,301,3
114,302,0
115,304,1
116,302,2
117,301,2
118,300,0
119,308,1
120,300,0
121,308,1
122,300,0
123,308,1
124,300,2
125,299,3
126,300,0
127,308,1
128,300,3
129,301,3
130,302,2
131,301,2
132,300,0
133,308,1
134,300,2
135,299,0
136,312,1
137,299,0
138,312,1
139,299,3
140,300,2
141,299,2
142,283,3
143,299,0
144,312,1
145,299,0
146,312,1
147,299,0
148,312,1
149,299,3
150,300,0
151,308,1
152,300,2
153,299,2
154,283,2
155,284,3
156,283,3
157,299,0
158,312,2
159,282,1
160,283,3
161,299,2
162,283,2
163,284,3
164,283,3
165,299,0
166,312,1
167,299,2
168,283,3
169,299,2
170,283,3
171,299,2
172,283,3
173,299,0
174,312,0
175,311,1
176,312,2
177,282,1
178,283,0
179,282,1
180,283,3
181,299,2
182,283,3
183,299,2
184,283,2
185,284,2
186,331,2
187,393,2
188,380,0
189,379,0
190,392,1
191,379,1
192,380,0
193,379,1
194,380,2
195,381,2
196,382,3
197,381,0
198,394,1
