,state,action
0,40,1
1,59,0
2,4,1
3,6,5
4,5,4
5,4,1
6,6,1
7,61,6
8,5,1
9,60,3
10,319,1
11,247,1
12,246,1
13,332,7
14,246,1
15,332,1
16,258,1
17,380,6
18,350,1
19,351,1
20,352,1
21,353,1
22,354,1
23,355,1
24,356,1
25,357,1
26,358,7
27,357,1
28,358,1
29,359,7
30,358,1
31,359,7
32,358,1
33,359,4
34,360,1
35,361,7
36,360,1
37,361,7
38,360,4
39,372,1
40,362,1
41,363,0
42,364,7
43,369,4
44,324,1
45,365,1
46,371,5
47,364,6
48,362,3
49,364,4
50,365,1
51,371,7
52,365,1
53,371,5
54,364,5
55,363,7
56,362,7
57,372,1
58,362,1
59,363,5
60,361,5
61,359,0
62,361,5
63,359,0
64,361,5
65,359,0
66,361,6
67,358,4
68,368,4
69,347,4
70,345,7
71,344,1
72,345,7
73,344,0
74,263,7
75,336,1
76,263,6
77,262,1
78,344,1
79,345,1
80,346,7
81,345,1
82,346,1
83,348,1
84,369,4
85,324,6
86,346,1
87,348,4
88,366,1
89,324,1
90,365,1
91,371,0
92,329,4
93,326,1
94,328,4
95,349,1
96,327,0
97,318,5
98,327,5
99,328,7
100,326,5
101,325,1
102,329,5
103,371,7
104,365,1
105,371,5
106,364,5
107,363,5
108,361,7
109,360,1
110,361,0
111,363,7
112,362,1
113,363,6
114,360,1
115,361,4
116,362,7
117,372,1
118,362,1
119,363,0
120,364,0
121,371,4
122,325,1
123,329,5
124,371,4
125,325,0
126,326,0
127,349,7
128,306,1
129,349,1
130,327,7
131,349,1
132,327,7
133,349,1
134,327,6
135,326,1
136,328,7
137,326,4
138,306,0
139,367,1
140,234,1
141,318,6
142,349,1
143,327,6
144,326,1
145,328,6
146,325,7
147,323,1
148,325,1
149,329,0
150,328,7
151,326,2
152,329,5
153,371,4
154,325,1
155,329,7
156,325,1
157,329,0
158,328,0
159,327,5
160,328,5
161,329,5
162,371,7
163,365,3
164,329,7
165,325,4
166,370,1
167,326,1
168,328,4
169,349,1
170,327,4
171,234,1
172,318,0
173,238,5
174,318,5
175,327,4
176,234,1
177,318,7
178,234,3
179,238,0
180,239,0
181,240,0
182,105,7
183,104,5
184,103,1
185,240,4
186,104,1
187,105,0
188,30,5
189,105,0
190,30,0
191,31,7
192,35,2
193,30,6
194,104,1
195,105,5
196,240,7
197,103,1
198,240,4
199,104,1
200,105,7
201,104,1
202,105,0
203,30,4
204,35,6
205,130,4
206,71,1
207,74,2
208,29,1
209,30,4
210,35,1
211,31,5
212,30,7
213,29,4
214,74,2
215,29,1
216,30,7
217,29,1
218,30,5
219,105,5
220,240,7
221,103,1
222,240,0
223,105,7
224,104,1
225,105,7
226,104,1
227,105,7
228,104,1
229,105,4
230,29,4
231,74,1
232,35,1
233,31,7
234,35,1
235,31,7
236,35,3
237,32,6
238,35,1
239,31,6
240,29,4
241,74,0
242,75,7
243,73,1
244,75,1
245,33,1
246,32,5
247,31,0
248,32,6
249,35,1
250,31,4
251,33,1
252,32,0
253,34,0
254,37,7
255,57,1
256,37,0
257,39,6
258,57,1
259,37,7
260,57,1
261,37,6
262,36,0
263,57,1
264,37,5
265,34,6
266,33,3
267,34,5
268,32,5
269,31,7
270,35,1
271,31,5
272,30,0
273,31,0
274,32,5
275,31,7
276,35,1
277,31,7
278,35,0
279,33,1
280,32,5
281,31,7
282,35,1
283,31,4
284,33,1
285,32,5
286,31,4
287,33,1
288,32,0
289,34,5
290,32,0
291,34,5
292,32,7
293,33,7
294,75,0
295,76,4
296,123,1
297,77,4
298,126,1
299,78,4
300,125,1
301,79,1
302,58,6
303,78,1
304,38,3
