,state,action
0,0,3
1,2,1
2,3,1
3,4,1
4,6,1
5,61,1
6,319,5
7,320,1
8,321,1
9,330,1
10,331,1
11,350,3
12,380,1
13,381,7
14,380,1
15,381,7
16,380,5
17,351,4
18,258,1
19,380,0
20,260,1
21,375,3
22,262,7
23,261,1
24,262,1
25,344,6
26,376,0
27,262,1
28,344,3
29,382,1
30,366,1
31,324,1
32,365,6
33,348,2
34,362,3
35,364,4
36,365,1
37,371,7
38,365,4
39,323,1
40,325,7
41,323,1
42,325,1
43,329,6
44,365,4
45,323,1
46,325,1
47,329,7
48,325,3
49,328,6
50,325,1
51,329,4
52,326,1
53,328,6
54,325,1
55,329,5
56,371,6
57,369,1
58,364,5
59,363,7
60,362,1
61,363,4
62,369,2
63,363,7
64,362,1
65,363,0
66,364,0
67,371,4
68,325,4
69,370,1
70,326,1
71,328,5
72,329,7
73,325,0
74,326,1
75,328,7
76,326,5
77,325,1
78,329,6
79,365,1
80,371,6
81,369,5
82,362,7
83,372,2
84,360,6
85,357,1
86,358,1
87,359,7
88,358,3
89,361,7
90,360,1
91,361,6
92,358,0
93,360,1
94,361,4
95,362,6
96,368,1
97,360,4
98,372,7
99,347,1
100,372,0
101,348,5
102,372,1
103,362,0
104,369,1
105,364,7
106,369,0
107,365,1
108,371,5
109,364,6
110,362,1
111,363,4
112,369,1
113,364,4
114,365,2
115,364,4
116,365,7
117,324,1
118,365,0
119,325,3
120,328,4
121,349,1
122,327,4
123,234,2
124,327,4
125,234,1
126,318,4
127,235,0
128,237,0
129,103,0
130,104,1
131,105,6
132,103,1
133,240,0
134,105,6
135,103,1
136,240,6
137,237,5
138,235,3
139,239,0
140,240,7
141,103,6
142,236,1
143,237,0
144,103,1
145,240,0
146,105,5
147,240,7
148,103,1
149,240,0
150,105,0
151,30,0
152,31,4
153,33,1
154,32,5
155,31,5
156,30,6
157,104,1
158,105,7
159,104,7
160,28,1
161,104,1
162,105,6
163,103,1
164,240,6
165,237,0
166,103,4
167,28,1
168,104,1
169,105,0
170,30,7
171,29,1
172,30,7
173,29,1
174,30,7
175,29,1
176,30,0
177,31,6
178,29,7
179,130,1
180,29,1
181,30,4
182,35,2
183,30,7
184,29,1
185,30,7
186,29,1
187,30,4
188,35,1
189,31,7
190,35,1
191,31,4
192,33,1
193,32,7
194,33,1
195,32,7
196,33,1
197,32,7
198,33,2
199,31,5
200,30,6
201,104,1
202,105,0
203,30,7
204,29,0
205,35,6
206,130,1
207,29,1
208,30,4
209,35,1
210,31,7
211,35,1
212,31,6
213,29,1
214,30,7
215,29,1
216,30,5
217,105,6
218,103,1
219,240,6
220,237,1
221,239,4
222,103,1
223,240,7
224,103,1
225,240,5
226,239,4
227,103,1
228,240,5
229,239,6
230,235,7
231,233,1
232,235,1
233,238,7
234,235,1
235,238,5
236,318,5
237,327,6
238,326,1
239,328,7
240,326,1
241,328,7
242,326,4
243,306,5
244,370,5
245,323,6
246,366,1
247,324,1
248,365,4
249,323,7
250,322,1
251,323,1
252,325,1
253,329,6
254,365,1
255,371,4
256,325,1
257,329,5
258,371,0
259,329,5
260,371,7
261,365,1
262,371,6
263,369,4
264,324,1
265,365,0
266,325,1
267,329,0
268,328,7
269,326,1
270,328,4
271,349,0
272,234,1
273,318,4
274,235,1
275,238,5
276,318,7
277,234,1
278,318,7
279,234,1
280,318,5
281,327,4
282,234,1
283,318,0
284,238,0
285,239,0
286,240,7
287,103,1
288,240,4
289,104,1
290,105,0
291,30,6
292,104,1
293,105,4
294,29,1
295,30,4
296,35,1
297,31,4
298,33,1
299,32,0
300,34,5
301,32,6
302,35,7
303,74,1
304,35,4
305,75,1
306,33,6
307,74,1
308,35,1
309,31,7
310,35,1
311,31,0
312,32,5
313,31,4
314,33,3
315,34,7
316,36,0
317,57,1
318,37,5
319,34,4
320,57,1
321,37,0
322,39,4
323,58,1
