,state,action
0,80,0
1,277,1
2,81,1
3,82,1
4,133,3
5,87,6
6,133,5
7,44,1
8,45,1
9,8,2
10,241,1
11,289,1
12,244,1
13,245,1
14,259,4
15,248,3
16,334,1
17,315,1
18,316,5
19,261,1
20,262,1
21,344,3
22,382,1
23,366,1
24,324,1
25,365,1
26,371,0
27,329,7
28,325,1
29,329,0
30,328,6
31,325,1
32,329,7
33,325,1
34,329,5
35,371,5
36,364,5
37,363,7
38,362,5
39,360,2
40,359,4
41,360,1
42,361,7
43,360,1
44,361,4
45,362,1
46,363,7
47,362,1
48,363,7
49,362,1
50,363,4
51,369,1
52,364,0
53,371,5
54,364,7
55,369,1
56,364,7
57,369,1
58,364,6
59,362,4
60,348,1
61,369,1
62,364,5
63,363,0
64,364,7
65,369,1
66,364,5
67,363,4
68,369,1
69,364,5
70,363,0
71,364,4
72,365,1
73,371,5
74,364,4
75,365,1
76,371,6
77,369,1
78,364,6
79,362,1
80,363,4
81,369,1
82,364,6
83,362,1
84,363,4
85,369,1
86,364,7
87,369,1
88,364,4
89,365,1
90,371,7
91,365,1
92,371,0
93,329,5
94,371,4
95,325,1
96,329,4
97,326,1
98,328,5
99,329,4
100,326,1
101,328,0
102,327,5
103,328,7
104,326,1
105,328,5
106,329,7
107,325,1
108,329,0
109,328,5
110,329,5
111,371,5
112,364,5
113,363,6
114,360,4
115,372,1
116,362,3
117,364,0
118,371,7
119,365,1
120,371,6
121,369,0
122,365,2
123,364,0
124,371,6
125,369,1
126,364,7
127,369,1
128,364,7
129,369,1
130,364,7
131,369,7
132,348,1
133,369,1
134,364,6
135,362,2
136,361,4
137,362,1
138,363,0
139,364,0
140,371,0
141,329,4
142,326,1
143,328,7
144,326,1
145,328,0
146,327,4
147,234,3
148,238,4
149,237,1
150,239,5
151,238,0
152,239,5
153,238,4
154,237,1
155,239,6
156,235,1
157,238,5
158,318,5
159,327,0
160,318,7
161,234,3
162,238,5
163,318,0
164,238,7
165,235,5
166,234,1
167,318,7
168,234,7
169,367,4
170,268,1
171,233,1
172,235,5
173,234,1
174,318,0
175,238,5
176,318,0
177,238,0
178,239,6
179,235,1
180,238,7
181,235,5
182,234,1
183,318,4
184,235,1
185,238,4
186,237,2
187,238,4
188,237,7
189,236,1
190,237,1
191,239,7
192,237,5
193,235,1
194,238,7
195,235,4
196,236,1
197,237,1
198,239,6
199,235,1
200,238,4
201,237,1
202,239,6
203,235,5
204,234,1
205,318,7
206,234,0
207,235,1
208,238,0
209,239,4
210,103,2
211,239,7
212,237,5
213,235,6
214,367,6
215,266,4
216,280,1
217,267,7
218,280,1
219,267,2
220,306,1
221,349,2
222,328,7
223,326,5
224,325,7
225,323,1
226,325,1
227,329,0
228,328,6
229,325,2
230,371,6
231,369,1
232,364,5
233,363,4
234,369,1
235,364,5
236,363,5
237,361,5
238,359,0
239,361,6
240,358,4
241,368,1
242,360,1
243,361,6
244,358,1
245,359,7
246,358,1
247,359,7
248,358,1
249,359,4
250,360,1
251,361,6
252,358,1
253,359,4
254,360,3
255,363,5
256,361,4
257,362,2
258,361,7
259,360,0
260,362,7
261,372,1
262,362,1
263,363,4
264,369,1
265,364,5
266,363,4
267,369,1
268,364,0
269,371,0
270,329,7
271,325,7
272,323,1
273,325,1
274,329,5
275,371,0
276,329,5
277,371,0
278,329,4
279,326,1
280,328,7
281,326,1
282,328,5
283,329,5
284,371,0
285,329,4
286,326,0
287,349,4
288,367,0
289,233,1
290,235,6
291,367,1
292,234,1
293,318,4
294,235,0
295,237,2
296,238,5
297,318,4
298,235,5
299,234,1
300,318,0
301,238,4
302,237,4
303,102,0
304,28,2
305,103,1
306,240,7
307,103,4
308,28,1
309,104,1
310,105,0
311,30,0
312,31,5
313,30,5
314,105,4
315,29,1
316,30,4
317,35,1
318,31,0
319,32,5
320,31,4
321,33,1
322,32,6
323,35,1
324,31,7
325,35,1
326,31,5
327,30,7
328,29,1
329,30,4
330,35,1
331,31,6
332,29,1
333,30,7
334,29,1
335,30,6
336,104,1
337,105,4
338,29,1
339,30,0
340,31,0
341,32,4
342,36,1
343,34,0
344,37,5
345,34,5
346,32,4
347,36,1
348,34,6
349,33,3
