,state,action
0,3,1
1,4,2
2,5,0
3,6,5
4,5,1
5,60,1
6,320,1
7,321,3
8,246,1
9,332,1
10,258,1
11,380,7
12,258,1
13,380,1
14,381,1
15,383,1
16,377,0
17,379,1
18,374,1
19,347,1
20,372,1
21,362,7
22,372,4
23,346,1
24,348,1
25,369,1
26,364,0
27,371,4
28,325,1
29,329,5
30,371,7
31,365,1
32,371,4
33,325,4
34,370,1
35,326,2
36,329,0
37,328,6
38,325,3
39,328,4
40,349,1
41,327,4
42,234,1
43,318,5
44,327,5
45,328,7
46,326,1
47,328,7
48,326,1
49,328,4
50,349,1
51,327,0
52,318,6
53,349,1
54,327,6
55,326,1
56,328,0
57,327,6
58,326,2
59,329,4
60,326,5
61,325,1
62,329,4
63,326,6
64,323,1
65,325,0
66,326,4
67,306,7
68,266,1
69,306,6
70,305,3
71,306,1
72,349,0
73,234,7
74,367,1
75,234,7
76,367,1
77,234,4
78,233,1
79,235,1
80,238,6
81,234,7
82,367,1
83,234,1
84,318,6
85,349,1
86,327,4
87,234,4
88,233,1
89,235,2
90,318,0
91,238,4
92,237,0
93,103,4
94,28,1
95,104,1
96,105,0
97,30,7
98,29,1
99,30,4
100,35,1
101,31,5
102,30,6
103,104,1
104,105,4
105,29,3
106,31,5
107,30,6
108,104,1
109,105,0
110,30,4
111,35,7
112,74,1
113,35,0
114,33,1
115,32,6
116,35,1
117,31,0
118,32,7
119,33,1
120,32,0
121,34,7
122,36,5
123,33,1
124,32,5
125,31,0
126,32,6
127,35,1
128,31,4
129,33,6
130,74,1
131,35,1
132,31,4
133,33,1
134,32,4
135,36,1
136,34,4
137,57,1
138,37,6
139,36,1
140,34,7
141,36,6
142,75,1
143,33,1
144,32,4
145,36,3
146,37,4
147,38,3
