,state,action
0,40,0
1,3,0
2,41,1
3,62,1
4,7,1
5,108,1
6,241,6
7,61,1
8,319,1
9,247,6
10,320,1
11,321,1
12,330,1
13,331,0
14,332,1
15,258,1
16,380,4
17,259,1
18,260,1
19,375,1
20,376,1
21,379,3
22,345,1
23,346,0
24,366,1
25,324,1
26,365,1
27,371,0
28,329,5
29,371,4
30,325,5
31,365,0
32,325,1
33,329,4
34,326,1
35,328,0
36,327,0
37,318,7
38,234,1
39,318,7
40,234,1
41,318,6
42,349,6
43,370,1
44,326,1
45,328,0
46,327,5
47,328,4
48,349,1
49,327,6
50,326,2
51,329,6
52,365,1
53,371,5
54,364,0
55,371,4
56,325,1
57,329,5
58,371,6
59,369,1
60,364,7
61,369,1
62,364,4
63,365,1
64,371,7
65,365,7
66,324,4
67,322,1
68,323,1
69,325,1
70,329,7
71,325,1
72,329,4
73,326,1
74,328,0
75,327,4
76,234,1
77,318,5
78,327,5
79,328,7
80,326,1
81,328,0
82,327,0
83,318,5
84,327,0
85,318,4
86,235,1
87,238,4
88,237,1
89,239,0
90,240,7
91,103,1
92,240,4
93,104,5
94,103,1
95,240,0
96,105,0
97,30,7
98,29,1
99,30,5
100,105,0
101,30,6
102,104,1
103,105,5
104,240,7
105,103,1
106,240,7
107,103,1
108,240,0
109,105,6
110,103,1
111,240,0
112,105,0
113,30,4
114,35,1
115,31,7
116,35,5
117,29,0
118,35,1
119,31,0
120,32,7
121,33,0
122,36,1
123,34,0
124,37,7
125,57,4
126,78,3
127,58,1
