,state,action
0,0,1
1,106,1
2,40,0
3,3,0
4,41,5
5,3,1
6,4,3
7,7,3
8,8,0
9,46,0
10,47,3
11,50,4
12,88,7
13,160,0
14,138,3
15,146,7
16,286,3
17,143,0
18,144,0
19,287,3
20,271,1
21,288,1
22,220,5
23,150,0
24,220,5
25,150,4
26,288,2
27,150,1
28,151,0
29,152,1
30,215,5
31,214,3
32,279,3
33,156,6
34,279,0
35,216,0
36,119,3
37,118,4
38,226,4
39,281,5
40,227,1
41,226,1
42,225,0
43,175,0
44,173,1
45,172,6
46,175,4
47,256,1
48,173,1
49,172,5
50,169,2
51,121,7
52,120,2
53,158,3
54,122,0
55,124,1
56,126,1
57,78,1
58,38,7
59,78,3
60,58,1
