,state,action
0,3,3
1,62,6
2,3,3
3,62,5
4,4,6
5,40,3
6,4,1
7,6,4
8,62,7
9,41,4
10,132,2
11,41,4
12,132,1
13,43,6
14,42,7
15,107,3
16,132,7
17,80,3
18,81,0
19,176,3
20,84,6
21,176,2
22,82,2
23,44,4
24,82,6
25,132,2
26,41,2
27,4,4
28,41,4
29,132,2
30,41,7
31,42,3
32,43,3
33,133,6
34,43,3
35,133,4
36,83,1
37,278,2
38,9,0
39,87,6
40,133,0
41,278,2
42,9,4
43,278,6
44,82,6
45,132,6
46,107,2
47,2,6
48,0,1
49,106,3
50,3,2
51,59,0
52,4,4
53,41,3
54,44,2
55,7,4
56,44,2
57,7,3
58,8,3
59,10,6
60,8,2
61,241,3
62,242,2
63,244,3
64,248,2
65,259,6
66,332,2
67,350,1
68,351,0
69,380,0
70,260,2
71,381,1
72,383,2
73,354,3
74,378,0
75,374,7
76,379,4
77,262,3
78,263,4
79,338,0
80,313,3
81,290,4
82,99,6
83,53,0
84,54,6
85,18,4
86,19,2
87,18,3
88,54,2
89,250,2
90,292,4
91,250,3
92,251,5
93,290,4
94,99,3
95,100,6
96,99,2
97,290,6
98,313,2
99,312,3
100,265,6
101,312,6
102,336,2
103,344,6
104,376,2
105,377,4
106,376,2
107,377,4
108,376,6
109,381,2
110,353,1
111,354,4
112,383,1
113,377,4
114,376,6
115,381,3
116,376,2
117,377,6
118,353,3
119,377,5
120,354,4
121,383,3
122,379,5
123,377,4
124,376,4
125,261,6
126,260,6
127,258,2
128,351,1
129,352,3
130,383,2
131,354,1
132,355,3
133,373,6
134,355,4
135,377,2
136,355,7
137,354,1
138,355,7
139,354,3
140,378,4
141,379,5
142,377,2
143,355,4
144,377,3
145,374,1
146,347,5
147,373,6
148,355,4
149,377,6
150,353,4
151,381,0
152,375,6
153,380,6
154,350,4
155,332,4
156,244,0
157,243,2
158,245,3
159,333,2
160,260,3
161,261,2
162,376,0
163,262,4
164,316,4
165,317,0
166,232,4
167,17,3
168,20,4
169,109,2
170,20,7
171,19,3
172,212,3
173,98,4
174,94,0
175,95,0
176,279,3
177,156,1
178,157,7
179,156,6
180,279,3
181,156,2
182,111,1
183,69,5
184,68,3
185,70,2
186,27,4
187,70,6
188,68,2
189,26,2
190,101,5
191,268,6
192,280,6
193,290,7
194,250,2
195,292,2
196,264,4
197,292,4
198,250,4
199,54,3
200,67,2
201,251,6
202,250,4
203,54,6
204,18,4
205,19,2
206,18,7
207,17,2
208,232,3
209,53,4
210,20,4
211,109,5
212,19,2
213,18,2
214,249,0
215,53,6
216,232,3
217,53,6
218,232,3
219,53,4
220,20,4
221,109,7
222,91,6
223,90,2
224,16,4
225,90,3
226,91,4
227,164,3
228,165,0
229,151,4
230,220,3
231,153,4
232,221,2
233,153,4
234,221,4
235,273,4
236,308,2
237,273,6
238,272,3
239,273,2
240,221,6
241,222,2
242,220,4
243,222,3
244,221,2
245,153,2
246,215,4
247,153,2
248,215,3
249,216,7
250,155,3
251,119,2
252,156,6
253,279,1
254,254,3
255,157,2
256,69,6
257,24,7
258,96,1
259,24,2
260,25,1
261,26,4
262,68,2
263,26,6
264,128,6
265,67,2
266,251,4
267,67,3
268,128,2
269,252,2
270,267,5
271,266,2
272,370,6
273,322,6
274,382,3
275,322,5
276,366,7
277,382,6
278,344,5
279,379,2
280,378,3
281,347,3
282,348,3
283,365,2
284,364,6
285,362,7
286,372,6
287,373,0
288,347,2
289,368,3
290,362,4
291,348,7
292,346,2
293,372,4
294,346,4
295,382,2
296,346,1
297,348,5
298,372,3
299,369,2
300,363,4
301,369,3
302,371,6
303,369,5
304,362,4
305,348,4
306,366,6
307,345,2
308,347,6
309,378,3
310,347,5
311,373,3
312,372,4
313,346,3
314,324,4
315,322,4
316,265,4
317,290,6
318,313,4
319,53,2
320,313,6
321,335,1
322,338,0
323,313,6
324,335,7
325,317,3
326,249,2
327,338,6
328,316,0
329,335,3
330,313,2
331,312,0
332,292,4
333,250,5
334,313,6
335,335,5
336,316,3
337,338,5
338,336,2
339,344,6
340,376,7
341,375,4
342,314,1
343,261,6
344,260,1
345,375,2
346,383,4
347,375,3
348,262,6
349,375,4
