,state,action
0,0,3
1,2,2
2,40,3
3,4,4
4,41,5
5,3,2
6,59,3
7,6,3
8,108,6
9,6,6
10,59,3
11,6,6
12,59,4
13,3,3
14,62,4
15,43,6
16,42,3
17,43,6
18,42,6
19,1,1
20,2,1
21,3,4
22,42,2
23,3,3
24,62,5
25,4,5
26,59,4
27,3,3
28,62,6
29,3,4
30,42,0
31,132,7
32,80,5
33,107,3
34,132,4
35,277,3
36,176,0
37,134,7
38,339,2
39,176,6
40,277,2
41,132,2
42,41,6
43,2,2
44,40,4
45,2,5
46,106,0
47,2,4
48,107,3
49,132,1
50,43,4
51,81,3
52,83,6
53,81,2
54,43,1
55,44,4
56,82,7
57,81,7
58,277,3
59,176,5
60,81,4
61,293,1
62,176,7
63,293,3
64,134,2
65,83,4
66,134,6
67,293,3
68,134,3
69,177,6
70,134,4
71,340,3
72,295,7
73,341,2
74,135,6
75,339,0
76,340,3
77,295,1
78,136,4
79,304,6
80,341,1
81,295,3
82,178,3
83,140,2
84,286,3
85,143,3
86,145,2
87,148,6
88,257,6
89,161,3
90,257,7
91,146,2
92,162,4
93,146,2
94,162,4
95,146,2
96,162,6
97,88,2
98,50,3
99,211,0
100,89,4
101,257,6
102,161,5
103,88,2
104,50,3
105,211,2
106,52,2
107,230,2
108,334,1
109,315,3
110,335,4
111,232,4
112,17,2
113,232,4
114,17,3
115,20,4
116,109,0
117,110,2
118,212,4
119,110,4
120,165,3
121,214,2
122,94,4
123,214,1
124,95,3
125,254,6
126,95,3
127,254,6
128,95,3
129,254,1
130,111,6
131,96,7
132,95,4
133,215,2
134,95,6
135,93,5
136,110,6
137,91,6
138,90,6
139,211,2
140,52,2
141,230,4
142,52,2
143,230,7
144,13,2
145,229,2
146,333,6
147,245,3
148,333,3
149,315,6
150,333,3
151,315,3
152,335,2
153,336,2
154,344,0
155,263,1
156,382,4
157,312,6
158,336,3
159,312,2
160,382,1
161,366,2
162,348,2
163,362,0
164,369,7
165,348,2
166,362,3
167,364,6
168,362,4
169,348,6
170,347,1
171,372,6
172,373,5
173,356,3
174,368,7
175,373,3
176,372,1
177,362,1
178,363,7
179,362,2
180,361,0
181,363,7
182,362,3
183,364,4
184,365,2
185,364,6
186,362,2
187,361,4
188,362,2
189,361,5
190,359,4
191,360,7
192,368,3
193,362,2
194,361,4
195,362,3
196,364,6
197,362,3
198,364,5
199,363,5
200,361,6
201,358,1
202,359,4
203,360,3
204,363,6
205,360,7
206,368,6
207,356,3
208,368,5
209,357,7
210,356,3
211,368,4
212,347,3
213,348,6
214,347,7
215,374,6
216,377,2
217,355,4
218,377,6
219,353,1
220,354,4
221,383,2
222,354,3
223,378,2
224,356,3
225,368,3
226,362,7
227,372,3
228,369,2
229,363,0
230,364,4
231,365,6
232,348,2
233,362,6
234,368,6
235,356,7
236,355,0
237,378,2
238,356,0
239,373,6
240,355,3
241,373,5
242,356,3
243,368,2
244,358,3
245,361,6
246,358,1
247,359,4
248,360,3
249,363,5
250,361,6
251,358,4
252,368,4
253,347,4
254,345,4
255,263,1
256,382,3
257,322,3
258,370,3
259,349,0
260,234,6
261,306,2
262,326,2
263,329,6
264,365,1
265,371,5
266,364,6
267,362,0
268,369,6
269,372,7
270,347,2
271,368,4
272,347,3
273,348,0
274,324,3
275,325,6
276,324,5
277,348,2
278,362,4
279,348,7
280,346,6
281,374,4
282,344,0
283,263,1
284,382,0
285,264,4
286,292,6
287,338,2
288,263,4
289,338,1
290,312,3
291,265,4
292,290,3
293,280,4
294,100,0
295,128,3
296,26,2
297,101,4
298,26,3
299,27,3
300,130,4
301,71,5
302,131,7
303,70,2
304,27,3
305,130,0
306,74,2
307,29,6
308,28,7
309,27,7
310,129,4
311,69,3
312,72,6
313,69,3
314,72,3
315,73,0
316,114,6
317,113,2
318,71,2
319,130,7
320,131,6
321,129,6
322,25,4
323,24,6
324,97,3
325,24,7
326,96,6
327,94,6
328,110,7
329,92,3
330,93,3
331,95,4
332,215,1
333,279,3
334,156,4
335,119,3
336,118,4
337,226,5
338,168,2
339,217,6
340,216,7
341,155,6
342,152,2
343,214,0
344,215,3
345,216,6
346,215,4
347,153,6
348,220,4
349,222,4
