,state,action
0,40,4
1,2,1
2,3,2
3,59,4
4,3,4
5,42,4
6,80,2
7,42,6
8,1,3
9,42,6
10,1,2
11,106,3
12,3,6
13,106,4
14,1,2
15,106,7
16,0,3
17,2,5
18,106,4
19,1,5
20,0,3
21,2,6
22,0,1
23,106,1
24,40,1
25,59,0
26,4,1
27,6,6
28,59,0
29,4,4
30,41,2
31,4,5
32,59,4
33,3,2
34,59,4
35,3,4
36,42,6
37,1,1
38,2,3
39,41,6
40,2,6
41,0,3
42,2,2
43,40,1
44,59,4
45,3,1
46,4,7
47,3,6
48,106,4
49,1,3
50,42,2
51,3,4
52,42,2
53,3,4
54,42,3
55,43,6
56,42,7
57,107,3
58,132,6
59,107,3
60,132,3
61,82,7
62,81,4
63,293,3
64,134,7
65,339,1
66,134,3
67,177,1
68,137,2
69,86,3
70,88,5
71,48,6
72,87,7
73,278,4
74,84,1
75,85,6
76,83,1
77,278,1
78,87,6
79,133,3
80,87,2
81,46,2
82,63,4
83,46,4
84,87,6
85,133,6
86,43,2
87,62,3
88,45,4
89,133,3
90,87,3
91,48,1
92,50,4
93,88,3
94,162,2
95,211,3
96,90,4
97,163,1
98,218,2
99,66,6
100,15,1
101,16,4
102,90,6
103,211,4
104,162,6
105,88,6
106,86,1
107,48,2
108,64,2
109,11,0
110,65,3
111,52,2
112,230,3
113,127,2
114,317,7
115,231,2
116,315,6
117,333,2
118,260,4
119,333,4
120,229,3
121,231,2
122,315,3
123,335,4
124,232,2
125,335,2
126,336,6
127,261,4
128,315,2
129,261,3
130,336,6
131,261,3
132,336,6
133,261,1
134,262,3
135,263,2
136,345,4
137,263,4
138,338,2
139,263,2
140,345,2
141,347,1
142,372,1
143,362,6
144,368,2
145,358,3
146,361,6
147,358,3
148,361,4
149,362,3
150,364,6
151,362,7
152,372,4
153,346,4
154,382,3
155,322,6
156,382,6
157,344,1
158,345,5
159,374,2
160,373,4
161,374,1
162,347,0
163,346,4
164,382,3
165,322,6
166,382,1
167,366,4
168,264,4
169,292,2
170,264,2
171,366,4
172,264,5
173,382,3
174,322,4
175,265,2
176,322,1
177,323,1
178,325,4
179,370,2
180,325,6
181,324,4
182,322,6
183,382,0
184,264,4
185,292,6
186,338,2
187,263,6
188,262,2
189,379,3
190,345,3
191,366,4
192,264,6
193,263,6
194,262,6
195,375,0
196,261,6
197,260,7
198,259,6
199,332,4
200,244,4
201,242,7
202,63,4
203,46,2
204,63,6
205,108,4
206,45,3
207,46,4
208,87,2
209,46,6
210,45,6
211,62,0
212,44,6
213,41,6
214,2,6
215,0,3
216,2,3
217,41,4
218,132,2
219,41,6
220,2,2
221,40,4
222,2,3
223,41,2
224,4,6
225,40,4
226,2,6
227,0,3
228,2,3
229,41,1
230,62,2
231,6,3
232,108,0
233,8,2
234,241,3
235,242,5
236,289,1
237,244,6
238,247,6
239,320,1
240,321,4
241,319,5
242,320,1
243,321,7
244,320,7
245,60,3
246,319,3
247,289,7
248,241,4
249,8,2
250,241,6
251,61,4
252,7,3
253,8,4
254,9,1
255,46,1
256,10,2
257,242,3
258,12,3
259,230,4
260,52,5
261,13,2
262,229,3
263,231,1
264,317,3
265,249,4
266,18,5
267,232,2
268,335,1
269,338,4
270,249,4
271,18,6
272,127,3
273,18,6
274,127,3
275,18,4
276,19,4
277,91,3
278,110,4
279,165,4
280,150,2
281,165,2
282,110,4
283,165,6
284,164,3
285,165,4
286,150,2
287,165,4
288,150,2
289,165,3
290,214,3
291,279,7
292,215,2
293,95,4
294,215,2
295,95,2
296,97,6
297,213,2
298,21,2
299,99,4
300,21,0
301,98,6
302,212,4
303,110,0
304,93,2
305,213,3
306,97,2
307,22,7
308,98,2
309,67,2
310,251,0
311,100,6
312,99,4
313,21,6
314,20,4
315,109,5
316,19,6
317,16,4
318,90,4
319,163,7
320,257,6
321,161,3
322,257,6
323,161,7
324,138,5
325,160,0
326,138,3
327,146,6
328,138,3
329,146,6
330,138,4
331,139,6
332,136,4
333,304,6
334,341,2
335,135,6
336,339,5
337,293,5
338,277,3
339,176,3
340,84,4
341,135,2
342,84,4
343,135,7
344,340,2
345,134,7
346,339,3
347,135,3
348,136,6
349,135,6
