,state,action
0,0,0
1,1,2
2,106,4
3,1,5
4,0,3
5,2,3
6,41,0
7,43,2
8,62,3
9,45,5
10,7,3
11,8,2
12,241,6
13,61,0
14,108,3
15,63,6
16,108,4
17,45,6
18,62,6
19,3,3
20,62,3
21,45,6
22,62,4
23,43,6
24,42,1
25,41,0
26,43,6
27,42,5
28,2,2
29,40,3
30,4,3
31,7,3
32,8,6
33,7,6
34,4,2
35,5,1
36,60,3
37,319,2
38,321,1
39,330,1
40,331,4
41,246,4
42,289,7
43,241,6
44,61,2
45,320,4
46,61,2
47,320,4
48,61,7
49,6,3
50,108,2
51,319,3
52,289,3
53,243,3
54,229,3
55,231,2
56,315,3
57,335,4
58,232,2
59,335,6
60,315,1
61,316,1
62,336,4
63,335,6
64,315,2
65,261,2
66,376,4
67,261,3
68,336,3
69,312,4
70,313,3
71,290,2
72,265,3
73,266,7
74,291,6
75,292,2
76,264,3
77,305,6
78,264,5
79,382,6
80,344,5
81,379,6
82,383,6
83,352,3
84,383,5
85,353,3
86,377,4
87,376,3
88,344,6
89,376,6
90,381,4
91,260,2
92,381,4
93,260,2
94,381,2
95,353,7
96,352,4
97,380,3
98,375,4
99,314,0
100,315,4
101,231,2
102,315,5
103,314,0
104,315,2
105,261,6
106,260,3
107,261,4
108,315,2
109,261,2
110,376,4
111,261,3
112,336,3
113,312,4
114,313,4
115,53,2
116,313,2
117,312,7
118,338,4
119,249,3
120,250,6
121,249,5
122,335,5
123,316,2
124,262,1
125,344,3
126,382,6
127,344,6
128,376,6
129,381,0
130,375,5
131,381,2
132,353,7
133,352,3
134,383,0
135,376,7
136,375,3
137,262,2
138,379,2
139,378,2
140,356,3
141,368,3
142,362,3
143,364,5
144,363,4
145,369,2
146,363,0
147,364,0
148,371,4
149,325,7
150,323,4
151,305,2
152,323,6
153,366,2
154,348,2
155,362,3
156,364,0
157,371,7
158,365,7
159,324,6
160,346,4
161,382,2
162,346,6
163,374,2
164,373,6
165,355,4
166,377,6
167,353,4
168,381,2
169,353,4
170,381,0
171,375,6
172,380,3
173,375,2
174,383,6
175,352,0
176,381,5
177,352,4
178,380,7
179,258,6
180,331,4
181,246,6
182,321,4
183,319,7
184,61,4
185,7,6
186,4,2
187,5,4
188,4,2
189,5,3
190,61,3
191,241,4
192,8,5
193,108,6
194,6,7
195,4,3
196,7,3
197,8,6
198,7,3
199,8,4
200,9,6
201,44,6
202,41,4
203,132,6
204,107,3
205,132,0
206,81,0
207,176,2
208,82,6
209,132,6
210,107,2
211,2,1
212,3,0
213,41,6
214,2,4
215,107,2
216,2,1
217,3,6
218,106,4
219,1,3
220,42,2
221,3,3
222,62,2
223,6,7
224,4,5
225,59,3
226,6,3
227,108,6
228,6,4
229,62,2
230,6,0
231,7,6
232,4,3
233,7,7
234,62,2
235,6,2
236,60,4
237,6,2
238,60,4
239,6,0
240,7,3
241,8,4
242,9,0
243,87,3
244,48,0
245,88,2
246,50,6
247,47,7
248,87,3
249,48,4
250,160,2
251,48,2
252,64,4
253,48,6
254,87,3
255,48,1
256,50,6
257,47,3
258,50,2
259,65,3
260,52,4
261,211,4
262,162,4
263,146,6
264,138,6
265,137,2
266,86,2
267,47,3
268,50,0
269,49,0
270,162,6
271,88,7
272,160,4
273,294,4
274,178,3
275,140,2
276,286,3
277,143,7
278,269,0
279,142,3
280,287,6
281,142,1
282,144,1
283,145,6
284,143,2
285,257,3
286,148,3
287,149,6
288,148,4
289,145,2
290,148,4
291,145,4
292,287,6
293,142,2
294,143,4
295,142,4
296,297,3
297,337,6
298,297,2
299,142,6
300,140,3
301,142,6
302,140,3
303,142,3
304,287,0
305,307,6
306,296,4
307,184,5
308,297,2
309,142,4
310,297,3
311,337,0
312,204,6
313,184,6
314,299,2
315,141,4
316,299,4
317,392,4
318,395,3
319,187,2
320,301,1
321,185,2
322,337,6
323,297,4
324,183,7
325,392,4
326,395,2
327,392,4
328,395,3
329,187,1
330,186,6
331,384,6
332,394,3
333,384,3
334,186,1
335,202,5
336,185,1
337,204,5
338,337,4
339,185,6
340,183,6
341,182,2
342,180,1
343,141,6
344,298,3
345,141,2
346,269,4
347,141,4
348,299,4
349,392,1
