,state,action
0,80,1
1,132,2
2,41,6
3,2,5
4,106,3
5,3,4
6,42,4
7,80,2
8,42,5
9,2,4
10,107,3
11,132,5
12,42,6
13,1,0
14,107,3
15,132,3
16,82,2
17,44,4
18,82,2
19,44,1
20,45,1
21,8,2
22,241,7
23,108,3
24,63,3
25,11,6
26,63,2
27,289,7
28,241,6
29,61,4
30,7,3
31,8,0
32,46,4
33,87,3
34,48,5
35,47,3
36,50,2
37,65,6
38,10,6
39,8,3
40,10,6
41,8,7
42,45,7
43,44,4
44,82,6
45,132,3
46,82,4
47,176,2
48,82,3
49,278,5
50,133,2
51,45,4
52,133,5
53,44,3
54,9,4
55,278,2
56,9,5
57,45,3
58,46,3
59,64,5
60,10,3
61,65,4
62,50,6
63,47,0
64,48,1
65,50,5
66,64,3
67,51,4
68,49,6
69,48,2
70,64,4
71,48,4
72,160,3
73,161,2
74,49,6
75,48,0
76,88,3
77,162,3
78,163,3
79,164,2
80,91,3
81,110,6
82,91,6
83,90,4
84,163,3
85,164,2
86,91,4
87,164,4
88,219,2
89,164,2
90,91,1
91,109,3
92,213,7
93,110,1
94,213,3
95,97,4
96,95,6
97,93,3
98,95,4
99,215,4
100,153,6
101,220,4
102,222,4
103,272,7
104,302,4
105,203,1
106,397,0
107,309,4
108,386,4
109,193,6
110,385,0
111,194,2
112,192,2
113,390,6
114,391,2
115,300,2
116,205,3
117,272,2
118,222,2
119,220,4
120,222,3
121,221,5
122,208,3
123,166,4
124,210,4
125,274,2
126,210,3
127,224,0
128,275,4
129,282,6
130,285,2
131,223,4
132,285,3
133,282,6
134,285,2
135,223,0
136,284,4
137,283,7
138,311,2
139,285,2
140,223,3
141,275,4
142,282,6
143,285,6
144,308,0
145,389,4
146,388,5
147,310,5
148,309,3
149,389,6
150,309,2
151,303,2
152,207,4
153,303,3
154,274,1
155,223,6
156,273,2
157,221,4
158,273,1
159,210,0
160,223,4
161,285,6
162,308,4
163,310,3
164,311,7
165,388,5
166,310,4
167,387,2
168,310,4
169,387,5
170,386,4
171,193,1
172,387,2
173,310,3
174,311,6
175,310,6
176,390,1
177,309,3
178,389,2
179,274,2
180,210,1
181,209,5
182,166,2
183,155,4
184,166,6
185,208,6
186,288,0
187,222,2
188,220,2
189,151,4
190,220,4
191,222,6
192,271,4
193,205,2
194,271,4
195,205,3
196,272,6
197,205,1
198,206,1
199,222,0
200,207,4
201,303,0
202,308,6
203,397,2
204,272,4
205,397,3
206,308,7
207,309,4
208,386,0
209,387,6
210,192,4
211,194,2
212,192,2
213,390,7
214,191,7
215,201,4
216,195,5
217,200,3
218,385,5
219,201,6
220,189,2
221,186,2
222,185,3
223,300,4
224,391,2
225,300,7
226,202,6
227,301,3
228,202,1
229,300,4
230,391,2
231,300,3
232,397,2
233,272,2
234,222,2
235,220,3
236,153,4
237,221,2
238,153,1
239,155,6
240,152,3
241,155,6
242,152,2
243,214,3
244,279,6
245,214,2
246,94,4
247,214,3
248,279,3
249,156,6
250,279,4
251,155,2
252,279,2
253,96,4
254,279,1
255,254,4
256,216,0
257,119,3
258,118,0
259,225,4
260,228,4
261,255,6
262,275,2
263,227,2
264,168,1
265,118,3
266,120,4
267,175,3
268,172,6
269,175,6
270,226,3
271,175,4
272,256,7
273,255,7
274,276,2
275,281,2
276,226,0
277,228,2
278,225,2
279,117,2
280,115,5
281,112,2
282,70,2
283,27,4
284,70,4
285,112,2
286,70,1
287,131,3
288,74,3
289,33,5
290,35,4
291,75,3
292,36,1
293,34,6
294,33,3
295,34,7
296,36,2
297,32,4
298,36,2
299,32,4
300,36,6
301,75,4
302,114,4
303,122,6
304,158,0
305,121,2
306,159,4
307,121,3
308,124,3
309,125,7
310,174,2
311,126,7
312,124,6
313,121,2
314,159,4
315,121,2
316,159,3
317,123,1
318,77,6
319,114,4
320,122,6
321,158,3
322,122,4
323,171,3
324,174,1
325,125,6
326,124,3
327,125,6
328,124,1
329,126,2
330,77,0
331,78,6
332,123,4
333,124,5
334,122,6
335,158,4
336,120,7
337,225,1
338,120,2
339,158,4
340,120,1
341,121,4
342,169,5
343,120,2
344,158,3
345,122,2
346,114,0
347,123,6
348,159,3
349,123,6
