,state,action
0,0,3
1,2,3
2,41,2
3,4,6
4,40,1
5,59,3
6,6,3
7,108,2
8,319,4
9,108,5
10,61,2
11,320,3
12,247,7
13,319,6
14,60,4
15,6,3
16,108,6
17,6,6
18,59,4
19,3,4
20,42,4
21,80,2
22,42,3
23,43,7
24,132,2
25,41,2
26,4,3
27,7,6
28,4,1
29,6,4
30,62,1
31,7,3
32,8,4
33,9,3
34,47,6
35,9,1
36,46,3
37,64,4
38,48,4
39,160,6
40,85,3
41,160,2
42,48,6
43,87,3
44,48,3
45,49,6
46,48,6
47,87,4
48,85,2
49,87,3
50,48,6
51,87,4
52,85,0
53,137,5
54,85,6
55,83,3
56,85,6
57,83,3
58,85,6
59,83,2
60,133,7
61,82,2
62,44,6
63,41,3
64,44,0
65,133,4
66,83,1
67,278,2
68,9,1
69,46,1
70,10,2
71,242,4
72,10,4
73,47,1
74,64,6
75,46,0
76,47,6
77,9,3
78,47,2
79,10,3
80,65,6
81,10,6
82,8,2
83,241,6
84,61,3
85,241,6
86,61,4
87,7,6
88,4,2
89,5,1
90,60,1
91,320,0
92,319,7
93,61,2
94,320,4
95,61,6
96,5,1
97,60,7
98,5,4
99,4,2
100,5,3
101,61,6
102,5,3
103,61,6
104,5,3
105,61,2
106,320,7
107,60,3
108,319,7
109,61,0
110,108,3
111,63,3
112,11,4
113,64,4
114,48,2
115,64,2
116,11,4
117,64,6
118,46,6
119,45,7
120,44,0
121,133,4
122,83,5
123,82,3
124,278,3
125,86,2
126,47,0
127,48,3
128,49,3
129,89,7
130,162,4
131,146,2
132,162,4
133,146,2
134,162,6
135,88,4
136,138,6
137,137,6
138,84,3
139,137,4
140,136,2
141,137,0
142,294,2
143,160,5
144,86,2
145,47,0
146,48,2
147,64,1
148,65,4
149,50,3
150,211,2
151,52,3
152,16,5
153,14,4
154,15,2
155,14,4
156,15,2
157,14,3
158,17,4
159,66,3
160,109,2
161,20,5
162,18,3
163,54,3
164,67,3
165,128,2
166,252,6
167,251,6
168,250,5
169,313,2
170,312,4
171,313,3
172,290,5
173,292,7
174,313,6
175,335,3
176,313,4
177,53,6
178,232,2
179,335,4
180,232,7
181,127,4
182,16,6
183,52,4
184,211,2
185,52,0
186,15,6
187,51,6
188,64,0
189,50,6
190,47,2
191,10,2
192,242,0
193,11,3
194,13,3
195,14,4
196,15,3
197,66,6
198,15,2
199,14,3
200,17,3
201,20,2
202,53,3
203,99,3
204,100,3
205,55,4
206,25,2
207,55,7
208,128,4
209,23,5
210,22,3
211,25,2
212,55,5
213,252,0
214,55,2
215,268,4
216,55,0
217,26,7
218,25,2
219,55,6
220,100,6
221,99,6
222,53,4
223,20,4
224,109,4
225,92,4
226,149,6
227,148,2
228,218,4
229,148,5
230,163,0
231,148,3
232,149,2
233,92,6
234,218,2
235,66,6
236,15,6
237,51,6
238,64,3
239,51,7
240,50,5
241,64,4
242,48,7
243,86,4
244,137,2
245,86,3
246,88,1
247,49,2
248,51,3
249,15,1
250,16,4
251,90,3
252,91,1
253,109,4
254,92,3
255,93,3
256,95,6
257,93,3
258,95,6
259,93,4
260,151,4
261,220,0
262,208,2
263,152,2
264,214,2
265,94,4
266,214,6
267,165,4
268,150,6
269,219,4
270,270,4
271,307,6
272,296,4
273,184,2
274,296,3
275,307,3
276,206,7
277,205,3
278,272,2
279,222,3
280,221,2
281,153,6
282,220,1
283,152,6
284,150,4
285,288,2
286,150,7
287,253,4
288,271,4
289,205,6
290,337,2
291,287,1
292,270,3
293,288,6
294,270,5
295,145,3
296,253,4
297,271,1
298,288,4
299,206,6
300,307,2
301,270,6
302,144,5
303,143,6
304,286,4
305,140,3
306,142,2
307,143,4
308,142,3
309,287,3
310,271,6
311,287,6
312,142,4
313,297,4
314,183,3
315,185,4
316,186,4
317,189,2
318,186,6
319,384,3
320,186,2
321,185,6
322,183,3
323,185,6
324,183,4
325,384,5
326,392,4
327,395,2
328,392,4
329,395,3
330,187,2
331,301,4
332,187,6
333,395,2
334,392,1
335,183,0
336,301,6
337,392,6
338,393,1
339,182,3
340,183,3
341,185,6
342,183,3
343,185,1
344,204,2
345,307,0
346,205,6
347,337,2
348,287,4
349,337,7
