,state,action
0,3,6
1,106,3
2,3,2
3,59,4
4,3,1
5,4,4
6,41,4
7,132,4
8,277,3
9,176,6
10,277,3
11,176,2
12,82,2
13,44,4
14,82,3
15,278,4
16,84,3
17,137,0
18,294,6
19,177,6
20,134,1
21,84,3
22,137,4
23,136,6
24,135,2
25,84,1
26,85,3
27,160,6
28,85,4
29,177,3
30,294,3
31,286,4
32,140,7
33,298,2
34,139,2
35,138,4
36,139,3
37,269,3
38,144,3
39,270,1
40,253,5
41,219,4
42,270,3
43,288,4
44,206,3
45,207,4
46,303,4
47,309,6
48,203,2
49,302,6
50,204,2
51,307,2
52,270,6
53,144,2
54,147,4
55,144,3
56,270,3
57,288,4
58,206,0
59,272,7
60,302,6
61,204,6
62,184,3
63,204,3
64,302,3
65,303,3
66,274,6
67,303,5
68,272,2
69,222,2
70,220,4
71,222,4
72,272,6
73,205,7
74,204,5
75,337,0
76,204,7
77,185,4
78,186,3
79,391,0
80,191,7
81,201,6
82,189,4
83,199,2
84,189,4
85,199,3
86,195,3
87,194,6
88,195,3
89,194,6
90,195,2
91,201,3
92,192,3
93,387,6
94,192,4
95,194,1
96,193,6
97,385,2
98,191,6
99,190,4
100,200,7
101,199,3
102,195,2
103,201,3
104,192,6
105,201,4
106,195,6
107,199,1
108,200,2
109,190,6
110,187,6
111,395,0
112,396,3
113,189,3
114,201,2
115,391,3
116,390,4
117,192,4
118,194,5
119,385,4
120,196,7
121,197,2
122,195,3
123,194,6
124,195,6
125,199,5
126,188,3
127,200,3
128,385,4
129,196,2
130,385,3
131,193,5
132,192,3
133,387,2
134,310,3
135,311,1
136,283,7
137,311,6
138,310,4
139,387,1
140,388,2
141,389,2
142,274,2
143,210,5
144,221,3
145,209,4
146,223,4
147,285,3
148,282,2
149,275,4
150,282,2
151,275,4
152,282,2
153,275,4
154,282,6
155,285,3
156,282,1
157,276,6
158,284,2
159,224,2
160,167,4
161,224,4
162,284,6
163,274,3
164,284,3
165,276,1
166,255,2
167,228,6
168,227,4
169,275,2
170,227,7
171,224,7
172,223,4
173,285,3
174,282,2
175,275,4
176,282,7
177,283,6
178,389,0
179,311,2
180,285,3
181,282,6
182,285,2
183,223,6
184,273,5
185,207,4
186,303,3
187,274,2
188,210,6
189,207,3
190,210,6
191,207,6
192,206,3
193,207,4
194,303,5
195,272,0
196,303,7
197,397,2
198,272,6
199,205,2
200,271,6
201,287,2
202,145,3
203,253,0
204,288,6
205,270,3
206,288,5
207,253,4
208,271,7
209,307,3
210,206,0
211,272,0
212,303,4
213,309,7
214,390,3
215,310,6
216,390,4
217,192,4
218,194,7
219,196,5
220,195,4
221,197,5
222,198,3
223,196,2
224,385,6
225,200,3
226,385,1
227,192,6
228,201,4
229,195,3
230,194,6
231,195,1
232,385,4
233,196,2
234,385,2
235,191,3
236,386,7
237,192,2
238,390,2
239,397,4
240,390,1
241,309,7
242,390,1
243,309,4
244,386,2
245,309,4
246,386,6
247,191,6
248,190,1
249,391,1
250,203,4
251,191,7
252,201,5
253,190,2
254,202,3
255,203,2
256,302,3
257,303,6
258,302,2
259,206,3
260,207,6
261,206,2
262,288,4
263,206,2
264,288,5
265,253,6
266,145,5
267,147,3
268,219,6
269,147,7
270,143,2
271,257,2
272,89,3
273,218,0
274,164,3
275,165,6
276,164,3
277,165,2
278,110,4
279,165,4
280,150,6
281,219,3
282,150,0
283,220,4
284,222,2
285,220,4
286,222,6
287,271,6
288,287,7
289,296,4
290,184,3
291,204,2
292,307,6
293,296,4
294,184,3
295,204,4
296,202,2
297,204,5
298,337,6
299,297,3
300,337,1
301,307,3
302,206,2
303,288,4
304,206,2
305,288,4
306,206,2
307,288,3
308,208,3
309,166,0
310,209,3
311,227,4
312,275,4
313,282,7
314,283,2
315,284,6
316,274,6
317,303,3
318,274,3
319,284,7
320,285,4
321,311,6
322,310,4
323,387,6
324,192,1
325,386,3
326,388,6
327,386,3
328,388,6
329,386,4
330,193,2
331,386,4
332,193,5
333,192,2
334,390,3
335,310,3
336,311,7
337,388,1
338,311,6
339,310,3
340,311,6
341,310,6
342,390,3
343,310,6
344,390,3
345,310,1
346,389,4
347,388,6
348,386,4
349,193,2
