,state,action
0,80,2
1,42,3
2,43,6
3,42,3
4,43,2
5,62,2
6,6,7
7,4,6
8,40,1
9,59,3
10,6,0
11,7,4
12,44,2
13,7,3
14,8,3
15,10,3
16,65,4
17,50,3
18,211,2
19,52,4
20,211,0
21,89,6
22,49,7
23,88,5
24,48,6
25,87,2
26,46,4
27,87,1
28,47,0
29,48,2
30,64,3
31,51,4
32,49,4
33,161,3
34,257,1
35,163,7
36,257,0
37,147,2
38,163,3
39,164,6
40,163,3
41,164,3
42,165,7
43,149,4
44,253,5
45,219,6
46,147,4
47,144,1
48,145,3
49,253,6
50,145,4
51,287,6
52,142,3
53,287,6
54,142,2
55,143,3
56,145,4
57,287,2
58,145,4
59,287,3
60,271,2
61,253,6
62,145,4
63,287,2
64,145,4
65,287,3
66,271,6
67,287,5
68,144,4
69,296,3
70,307,2
71,270,6
72,144,6
73,269,3
74,144,4
75,296,4
76,184,6
77,299,3
78,184,6
79,299,1
80,297,3
81,337,6
82,297,3
83,337,6
84,297,4
85,183,3
86,185,2
87,337,3
88,205,2
89,271,6
90,287,3
91,271,4
92,205,3
93,272,4
94,397,4
95,390,4
96,192,6
97,201,6
98,189,2
99,186,7
100,187,7
101,396,3
102,189,4
103,199,2
104,189,6
105,396,3
106,189,6
107,396,2
108,384,3
109,186,2
110,185,4
111,186,6
112,384,4
113,396,3
114,189,7
115,188,3
116,200,2
117,190,2
118,202,4
119,190,2
120,202,4
121,190,3
122,191,6
123,190,0
124,201,5
125,190,7
126,189,4
127,199,3
128,195,4
129,197,2
130,195,6
131,199,5
132,188,5
133,396,0
134,188,3
135,200,4
136,198,1
137,195,3
138,194,2
139,192,4
140,194,5
141,385,0
142,194,6
143,195,6
144,199,2
145,189,2
146,186,2
147,185,2
148,337,7
149,184,6
150,299,1
151,297,1
152,296,4
153,184,2
154,296,4
155,184,3
156,204,4
157,202,7
158,186,7
159,187,6
160,395,3
161,187,2
162,301,1
163,185,2
164,337,3
165,205,6
166,337,4
167,185,2
168,337,6
169,297,4
170,183,6
171,182,1
172,299,2
173,141,2
174,269,5
175,286,0
176,269,6
177,139,6
178,136,2
179,137,6
180,84,2
181,278,4
182,84,3
183,137,0
184,294,4
185,178,3
186,140,6
187,178,3
188,140,2
189,286,5
190,138,3
191,146,6
192,138,3
193,146,5
194,161,6
195,160,6
196,85,4
197,177,3
198,294,2
199,160,6
200,85,3
201,160,2
202,48,7
203,86,6
204,278,3
205,86,7
206,85,0
207,137,2
208,86,6
209,278,2
210,9,7
211,133,6
212,43,4
213,81,2
214,43,3
215,133,2
216,45,3
217,46,3
218,64,6
219,46,0
220,47,6
221,9,6
222,44,2
223,7,4
224,44,2
225,7,4
226,44,5
227,62,3
228,45,4
229,133,0
230,278,2
231,9,5
232,45,0
233,9,2
234,8,7
235,45,4
236,133,4
237,83,6
238,81,5
239,132,1
240,43,2
241,62,3
242,45,4
243,133,4
244,83,1
245,278,6
246,82,0
247,83,6
248,81,3
249,83,6
250,81,6
251,80,3
252,81,3
253,83,6
254,81,3
255,83,2
256,133,2
257,45,2
258,108,1
259,241,4
260,8,4
261,9,3
262,47,6
263,9,3
264,47,2
265,10,2
266,242,2
267,244,4
268,242,0
269,11,2
270,243,2
271,245,6
272,246,7
273,247,2
274,330,7
275,321,3
276,246,6
277,321,4
278,319,7
279,61,4
280,7,1
281,108,3
282,63,2
283,289,6
284,319,3
285,289,3
286,243,2
287,245,5
288,332,3
289,259,3
290,314,6
291,259,2
292,380,2
293,352,3
294,383,4
295,375,6
296,380,2
297,352,1
298,353,7
299,352,7
300,351,3
301,381,4
302,260,2
303,381,0
304,375,3
305,262,6
306,375,2
307,383,5
308,353,0
309,383,4
310,375,7
311,260,6
312,258,4
313,245,2
314,258,4
315,245,4
316,243,6
317,289,6
318,319,7
319,61,2
320,320,0
321,319,3
322,289,6
323,319,4
324,108,4
325,45,6
326,62,6
327,3,4
328,42,4
329,80,2
330,42,4
331,80,3
332,81,4
333,293,1
334,176,4
335,339,2
336,176,6
337,277,5
338,80,2
339,42,4
340,80,2
341,42,2
342,3,7
343,2,2
344,40,3
345,4,6
346,40,0
347,3,2
348,59,4
349,3,3
