,state,action
0,0,3
1,2,3
2,41,4
3,132,3
4,82,3
5,278,2
6,9,6
7,44,3
8,9,6
9,44,3
10,9,7
11,133,7
12,82,3
13,278,5
14,133,0
15,278,3
16,86,3
17,88,2
18,50,3
19,211,3
20,90,1
21,66,5
22,16,6
23,52,2
24,230,5
25,229,3
26,231,3
27,232,3
28,53,4
29,20,5
30,18,5
31,232,1
32,249,6
33,317,3
34,249,0
35,53,3
36,99,7
37,54,1
38,99,3
39,100,3
40,55,3
41,56,3
42,28,3
43,29,2
44,105,6
45,103,5
46,237,3
47,240,7
48,103,3
49,105,7
50,104,3
51,30,5
52,105,7
53,104,3
54,30,4
55,35,3
56,32,0
57,34,7
58,36,2
59,32,7
60,33,2
61,31,0
62,32,4
63,36,2
64,32,7
65,33,3
66,34,5
67,32,6
68,35,3
69,32,4
70,36,3
71,37,5
72,34,6
73,33,4
74,76,3
75,57,4
76,78,3
77,58,1
