,state,action
0,6,2
1,8,3
2,6,0
3,16,1
4,6,0
5,16,1
6,6,0
7,16,2
8,12,1
9,8,0
10,12,1
11,8,2
12,9,0
13,11,1
14,9,0
15,11,2
16,13,1
17,10,0
18,13,2
19,52,1
20,14,3
21,10,0
22,13,1
23,10,0
24,13,2
25,52,2
26,79,1
27,172,2
28,80,0
29,78,1
30,80,2
31,76,0
32,77,1
33,76,0
34,77,1
35,76,0
36,77,2
37,74,2
38,73,1
39,72,1
40,75,0
41,72,0
42,73,3
43,74,2
44,73,2
45,252,1
46,259,0
47,252,2
48,253,3
49,252,1
50,259,2
51,254,0
52,253,1
53,254,0
54,253,2
55,257,2
56,324,2
57,322,2
58,317,1
59,190,3
60,189,0
61,322,2
62,317,2
63,318,2
64,319,1
65,321,3
66,320,0
67,318,2
68,319,3
69,318,1
70,320,0
71,318,2
72,319,1
73,321,1
74,323,0
75,321,0
76,319,1
77,321,0
78,319,1
79,321,0
80,319,3
81,318,1
82,320,0
83,318,2
84,319,1
85,321,1
86,323,0
87,321,0
88,319,1
89,321,0
90,319,1
91,321,1
92,323,0
93,321,1
94,323,0
95,321,0
96,319,1
97,321,0
98,319,1
99,321,0
100,319,3
101,318,1
102,320,0
103,318,1
104,320,1
105,261,0
106,320,2
107,321,3
108,320,2
109,321,0
110,319,1
111,321,3
112,320,2
113,321,0
114,319,1
115,321,0
116,319,3
117,318,1
118,320,0
119,318,1
120,320,0
121,318,2
122,319,1
123,321,0
124,319,1
125,321,1
126,323,0
127,321,0
128,319,1
129,321,1
130,323,0
131,321,0
132,319,1
133,321,0
134,319,3
135,318,2
136,319,3
137,318,2
138,319,3
139,318,2
140,319,1
141,321,0
142,319,1
143,321,3
144,320,0
145,318,1
146,320,2
147,321,0
148,319,1
149,321,0
150,319,1
151,321,0
152,319,1
153,321,0
154,319,3
155,318,2
156,319,1
157,321,0
158,319,1
159,321,1
160,323,0
161,321,1
162,323,0
163,321,0
164,319,1
165,321,0
166,319,1
167,321,1
168,323,1
169,342,0
170,323,0
171,321,0
172,319,3
173,318,2
174,319,1
175,321,1
176,323,0
177,321,0
178,319,1
179,321,1
180,323,0
181,321,0
182,319,1
183,321,0
184,319,1
185,321,3
186,320,0
187,318,3
188,317,2
189,318,3
190,317,2
191,318,2
192,319,1
193,321,0
194,319,3
195,318,2
196,319,1
197,321,1
198,323,0
