,state,action
0,6,0
1,16,1
2,6,2
3,8,0
4,12,2
5,11,1
6,9,0
7,11,2
8,13,2
9,52,2
10,79,1
11,172,0
12,79,2
13,78,1
14,80,2
15,76,2
16,71,0
17,74,1
18,71,1
19,70,0
20,71,0
21,74,2
22,73,3
23,74,2
24,73,2
25,252,2
26,253,2
27,257,2
28,324,1
29,258,2
30,189,0
31,322,2
32,317,1
33,190,3
34,189,1
35,188,0
36,189,0
37,322,1
38,189,1
39,188,2
40,191,2
41,261,3
42,191,1
43,193,2
44,262,0
45,261,2
46,323,0
47,321,3
48,320,2
49,321,0
50,319,1
51,321,1
52,323,0
53,321,0
54,319,3
55,318,2
56,319,1
57,321,3
58,320,0
59,318,1
60,320,0
61,318,2
62,319,1
63,321,1
64,323,0
65,321,0
66,319,3
67,318,1
68,320,3
69,190,0
70,317,2
71,318,3
72,317,2
73,318,2
74,319,1
75,321,0
76,319,1
77,321,0
78,319,1
79,321,0
80,319,1
81,321,0
82,319,1
83,321,3
84,320,2
85,321,0
86,319,3
87,318,1
88,320,0
89,318,1
90,320,0
91,318,2
92,319,1
93,321,0
94,319,3
95,318,2
96,319,1
97,321,0
98,319,1
99,321,0
100,319,1
101,321,1
102,323,0
103,321,0
104,319,1
105,321,0
106,319,3
107,318,2
108,319,1
109,321,0
110,319,1
111,321,0
112,319,1
113,321,1
114,323,1
115,342,0
116,323,0
117,321,0
118,319,1
119,321,0
120,319,1
121,321,0
122,319,1
123,321,3
124,320,0
125,318,2
126,319,1
127,321,1
128,323,3
129,261,0
130,320,2
131,321,0
132,319,3
133,318,2
134,319,1
135,321,1
136,323,0
137,321,0
138,319,1
139,321,0
140,319,1
141,321,1
142,323,0
143,321,0
144,319,1
145,321,0
146,319,3
147,318,2
148,319,3
149,318,2
150,319,1
151,321,1
152,323,1
153,342,0
154,323,3
155,261,2
156,323,1
157,342,0
158,323,1
159,342,1
160,264,0
161,342,0
162,323,1
163,342,0
164,323,0
165,321,0
166,319,1
167,321,0
168,319,1
169,321,1
170,323,0
171,321,3
172,320,2
173,321,0
174,319,3
175,318,2
176,319,1
177,321,0
178,319,3
179,318,1
180,320,3
181,190,3
182,189,2
183,190,2
184,320,2
185,321,0
186,319,1
187,321,1
188,323,0
189,321,3
190,320,0
191,318,2
192,319,3
193,318,2
194,319,1
195,321,1
196,323,0
197,321,0
198,319,1
