,orig_acc,orig_prec,orig_rec,orig_f1,epic_acc,epic_prec,epic_rec,epic_f1,dard_acc,dard_prec,dard_rec,dard_f1,sard_acc,sard_prec,sard_rec,sard_f1
10,0.75,0.8058333333333334,0.7419444444444444,0.741832358674464,0.75,0.7934126984126985,0.7399242424242425,0.7373015873015872,0.73,0.8042892156862745,0.7251515151515152,0.7216903691011638,0.78,0.7909862278244632,0.7883838383838384,0.7619198931219391
11,0.76,0.807958152958153,0.76010101010101,0.7618561108653988,0.77,0.8206931956931957,0.77260101010101,0.7714213282567032,0.77,0.8165476190476191,0.778517316017316,0.7683583698012011,0.79,0.8357799145299145,0.7897186147186147,0.7615358665205212
12,0.77,0.7975,0.759047619047619,0.7641970127989619,0.76,0.7822913524384113,0.7461904761904761,0.7503402426867033,0.77,0.8022037611511296,0.7652976190476191,0.7699284524567093,0.85,0.8916479925303454,0.8423214285714286,0.8457864357864358
13,0.71,0.7248430735930735,0.6938298955946014,0.6879014715934221,0.69,0.6893060860707919,0.6628775146422206,0.656103661560318,0.66,0.7225245098039216,0.6817731941261352,0.6700535575535576,0.75,0.7808275058275059,0.7718742042271454,0.7528309146993358
14,0.67,0.7366466866466866,0.6687987012987012,0.6620375576622716,0.68,0.746969696969697,0.6771320346320346,0.6712208960630013,0.65,0.7136033900739783,0.6489502164502163,0.6417477025898077,0.71,0.7311929736929736,0.7112229437229437,0.6848234670543516
15,0.69,0.7746753246753247,0.6880050505050506,0.6834388206990509,0.7,0.7931277056277055,0.7046717171717172,0.6942867962529088,0.7,0.7927564102564103,0.709469696969697,0.6918491567023476,0.76,0.819395881895882,0.7680555555555555,0.7235433214128866
16,0.75,0.8030358092200197,0.8058986928104576,0.7816982886394651,0.75,0.7982464319306424,0.799281045751634,0.7777551849022438,0.74,0.7698919136419137,0.7616129785247432,0.7423965131202983,0.76,0.8091596638655462,0.8060294117647059,0.769440845195994
17,0.76,0.8089021762551175,0.7504256854256854,0.7563363086189174,0.75,0.8024919198448611,0.7379256854256855,0.74245670995671,0.8,0.8259722222222223,0.789781746031746,0.7770031292237174,0.8,0.8184462269756387,0.7984054834054835,0.777288477776094
18,0.71,0.7661562998405105,0.7086147186147186,0.7146139605679572,0.71,0.7646717171717172,0.7067965367965368,0.7134617546196493,0.76,0.7961363636363636,0.7512121212121212,0.754979184558132,0.8,0.821487989135048,0.7828138528138527,0.7631366749192836
19,0.7,0.728119429590018,0.6899206349206348,0.661695083668768,0.7,0.7170588235294117,0.672063492063492,0.6534943446671135,0.73,0.7240826330532213,0.6905916305916306,0.6681613171118883,0.78,0.7946581196581197,0.7698268398268399,0.7559634161413917
20,0.7,0.7668560606060606,0.7108730158730159,0.6895456638304934,0.71,0.7761828449328448,0.7296031746031747,0.7005859568707866,0.75,0.8043970408676291,0.7622222222222221,0.7305744092508798,0.68,0.7519624819624819,0.6886507936507936,0.6408006794576668
21,0.63,0.6733558160106148,0.6339627039627038,0.5990429914912674,0.62,0.6558877233877234,0.6283216783216783,0.5863762044407206,0.61,0.7372619047619048,0.6235164835164835,0.5877080843420255,0.7,0.7937878787878787,0.7585347985347985,0.7212512258908139
22,0.63,0.717027417027417,0.6827495822890559,0.6616622111267141,0.61,0.6735470085470086,0.651797201336675,0.6314068155075414,0.59,0.6674375332270068,0.6298329156223892,0.6048219232874404,0.67,0.7252218614718615,0.7157852965747702,0.6897346705581999
23,0.7,0.7166936280094175,0.6993650793650793,0.6851067794879047,0.7,0.7109379509379511,0.6965873015873016,0.6838077478077478,0.72,0.7402614052614054,0.7226190476190475,0.7114670514670515,0.77,0.7963603063603064,0.7669047619047619,0.7484349708262752
24,0.69,0.6998102139406488,0.6847886427298192,0.6682773109243698,0.69,0.6980244996549345,0.6847886427298192,0.6679110105580695,0.73,0.7169047619047619,0.6996695951107716,0.6794532327037398,0.83,0.7818181818181819,0.7695238095238095,0.7576579459188155
25,0.67,0.693612727142139,0.6677772227772227,0.6546179093711063,0.66,0.6762933798227915,0.6534915084915085,0.6369444444444444,0.69,0.71982151835093,0.691540959040959,0.677572613660849,0.73,0.7786363636363636,0.7439035964035965,0.7105005053426106
26,0.72,0.7665441683919945,0.6999125874125876,0.710463257375022,0.71,0.7562229437229437,0.6941683316683317,0.7026692555810203,0.72,0.7569512724117987,0.6928959928959928,0.7025597569755251,0.83,0.831409162732692,0.7997668997668997,0.8046163587624688
27,0.74,0.7652793040293041,0.7312554112554113,0.7208811325973798,0.73,0.7556639194139194,0.7221645021645022,0.7123124468547811,0.79,0.8324773755656109,0.7922943722943723,0.7747414590664019,0.76,0.7823498139287614,0.7474891774891775,0.7263540163540163
28,0.71,0.7026831501831502,0.6748484848484849,0.6673717948717948,0.71,0.7026831501831502,0.6748484848484849,0.6673717948717948,0.69,0.6872619047619047,0.6557575757575758,0.650497721576669,0.77,0.7470634920634921,0.7432251082251082,0.7186316581968757
29,0.72,0.7520504495504495,0.7333333333333334,0.7210410830999067,0.72,0.7421103896103896,0.7255555555555556,0.7095834035361098,0.71,0.7410173160173159,0.7233333333333333,0.7008829302946951,0.78,0.8349780228296853,0.78,0.7568340650577492
30,0.71,0.7546494913754975,0.699451936951937,0.7035511289536057,0.67,0.717562232229415,0.6650929625929626,0.6667919799498746,0.71,0.7527310924369748,0.7042077367077366,0.7001770220081415,0.78,0.8247384559884561,0.786067821067821,0.7744937999469178
31,0.69,0.7358496620338725,0.7118894993894994,0.705232802543174,0.7,0.7438383838383837,0.7195818070818071,0.7113432491141469,0.69,0.7293271056428952,0.7136655011655012,0.6979724989642205,0.77,0.8015367965367964,0.7993783993783994,0.767610791685095
32,0.69,0.7064682539682539,0.6913419913419914,0.6643166963755199,0.68,0.6922510822510822,0.6788419913419913,0.6500795102730087,0.72,0.7544920357420357,0.7234848484848484,0.6973539274622865,0.77,0.7971360339007398,0.7796536796536797,0.7438196294808785
33,0.61,0.7044871794871794,0.6208449883449884,0.6071968093775875,0.62,0.7067747611865259,0.6319560994560994,0.6210686042493824,0.65,0.7260973748473749,0.6646581196581197,0.6462745184184464,0.7,0.7613242313242312,0.7296367521367522,0.683825199889716
34,0.68,0.73125,0.6942918192918193,0.689763523861857,0.65,0.705995246583482,0.6719530469530469,0.6581398162667511,0.65,0.7017810457516339,0.6785464535464535,0.6611735070499885,0.72,0.7719444444444444,0.7487179487179487,0.708520195894976
35,0.67,0.6892698967698968,0.6564188752424046,0.629146110056926,0.67,0.6891477966477967,0.6630122818358112,0.6317413481521641,0.67,0.6887079587079588,0.6588698556345615,0.6307279202279202,0.8,0.8307509157509158,0.7746153846153847,0.7535594035594035
36,0.64,0.6864264828738513,0.6392346542346543,0.6265163512098497,0.62,0.6657429558745349,0.6204312354312355,0.6049359660777405,0.64,0.6865174765558397,0.6442346542346542,0.6150887591940225,0.73,0.7619853675736028,0.7422338772338772,0.705659879572923
37,0.76,0.8097222222222221,0.7653360528360529,0.7474083546462063,0.75,0.7948304473304473,0.7467346542346542,0.7358085052202699,0.73,0.7679617604617605,0.7277952602952603,0.7154895259539222,0.72,0.7462554112554113,0.7336421911421912,0.6939863918107289
38,0.67,0.7132433025911287,0.6347358197358197,0.6228378505552419,0.67,0.7113419913419914,0.6400929625929626,0.6249613212874083,0.67,0.7215238095238095,0.6758606671106671,0.647001290456783,0.69,0.736025641025641,0.7135114885114885,0.6713184476342372
39,0.74,0.7852518607123871,0.7454365079365078,0.7393492464707635,0.74,0.7885851940457204,0.745436507936508,0.7406479477694649,0.73,0.7916714133819397,0.7472222222222222,0.7252327435991119,0.7,0.7573656898656899,0.7222222222222222,0.6892488992488992
40,0.69,0.731017871017871,0.6898498886734181,0.6701423469355158,0.69,0.7212121212121212,0.6864310852546147,0.6668241492519931,0.68,0.721031746031746,0.68104359692595,0.6548708725914608,0.72,0.7310606060606062,0.7210012210012211,0.6923520923520924
41,0.81,0.8095238095238095,0.7741697191697192,0.7632307561719327,0.8,0.8038461538461539,0.7754517704517705,0.7569230638642404,0.86,0.8232070707070708,0.7938278388278388,0.7841354902407535,0.86,0.7973809523809524,0.7625457875457876,0.7523547797232009
42,0.66,0.7057120365015102,0.6914696904402786,0.658057979057979,0.63,0.638021978021978,0.6553585793291676,0.6038618048618049,0.65,0.7080929888824625,0.6980873374991022,0.662867502867503,0.66,0.7042784992784993,0.7144397759103642,0.6558016297428062
43,0.77,0.8169047619047619,0.7456776556776556,0.7438292137969558,0.78,0.8311904761904761,0.7533699633699633,0.7528292137969558,0.79,0.8383333333333333,0.7705128205128206,0.7681731291408711,0.82,0.8515431206220679,0.7791452991452992,0.7743509787703337
44,0.73,0.8000485625485625,0.7513364413364414,0.7379246056810331,0.73,0.8000485625485625,0.7513364413364414,0.7379246056810331,0.74,0.8056209150326797,0.7619774669774669,0.743567951656187,0.76,0.7782051282051283,0.7746581196581197,0.7465290747899443
45,0.72,0.7505392156862746,0.7175757575757575,0.6988735458490716,0.71,0.7305357142857143,0.702929292929293,0.6842914258107805,0.71,0.6876282051282051,0.6592929292929293,0.6519930671323861,0.79,0.7785650623885918,0.7709090909090909,0.7583240223765801
46,0.71,0.7886053077357424,0.7152195027195026,0.7095334191092706,0.69,0.7622927314231662,0.6998251748251747,0.6873826500297089,0.71,0.7658158508158508,0.7152097902097901,0.7087037709563425,0.75,0.7855219780219781,0.750019425019425,0.7208852314982346
47,0.72,0.7861363636363636,0.7245485070485069,0.7159400039500692,0.69,0.7416593567251463,0.6966541791541792,0.6797648691621527,0.68,0.7319032876308418,0.6771903096903097,0.6629342367000195,0.76,0.7870906484296578,0.7444999444999445,0.6920024255024255
48,0.71,0.7432451320609215,0.6904112554112555,0.6765502998340972,0.7,0.7329887218045112,0.6737445887445888,0.6601400434238408,0.69,0.7101388888888889,0.6682683982683983,0.641399680858884,0.76,0.8039096610304041,0.7321789321789322,0.7148933424004092
49,0.69,0.747107843137255,0.6866883116883117,0.6694305840358472,0.67,0.730021645021645,0.6700216450216451,0.6499850749608107,0.65,0.7101803751803752,0.6525974025974026,0.6325622074471992,0.7,0.7601443001443002,0.7064285714285714,0.6655605366312534
50,0.62,0.7191519428284134,0.6507539682539683,0.6217630953983424,0.63,0.7206944444444444,0.6618650793650793,0.628269342027082,0.67,0.763568376068376,0.702420634920635,0.6683771929824561,0.69,0.7778127428127427,0.7221428571428572,0.6615767435179201
51,0.74,0.7691452991452992,0.7425505050505051,0.7334433828312548,0.72,0.7364468864468864,0.7203282828282829,0.7073677771503859,0.72,0.7600125364831247,0.7237878787878788,0.696034632034632,0.74,0.772878787878788,0.7523232323232323,0.7157820770635416
52,0.64,0.7280952380952381,0.6941666666666667,0.6554803781069093,0.61,0.6777793040293041,0.6533333333333334,0.6190519772849158,0.64,0.7117857142857142,0.6897222222222222,0.6519059616542454,0.7,0.7748696401637578,0.7688888888888888,0.7031248508001773
53,0.68,0.6944277360066834,0.6650632700632702,0.6376619981325864,0.67,0.6831746031746031,0.6436646686646686,0.6152518592518592,0.68,0.7146374458874458,0.6731451881451881,0.6392318231640481,0.82,0.8152777777777779,0.8123776223776223,0.7907905032980935
54,0.71,0.7416311466311466,0.6973271173271173,0.6862972224575402,0.7,0.7060755910755911,0.673993783993784,0.6522015812566359,0.73,0.7496103896103896,0.6958935508935509,0.6931079905646469,0.81,0.8089155207537561,0.7790404040404041,0.7617823765132264
55,0.68,0.7471273609431505,0.6938596044478398,0.6794802247560868,0.69,0.7500849589007483,0.6981020286902639,0.6854911647983915,0.67,0.7194343891402715,0.6812672947967064,0.6647482565594022,0.71,0.7857932263814617,0.7381079704609116,0.7024921906214813
56,0.68,0.731139122315593,0.6690909090909091,0.6623277947542653,0.7,0.7466946778711485,0.6848484848484848,0.6758323784059078,0.72,0.7716313511050353,0.6938636363636363,0.688146048440166,0.79,0.7949786324786324,0.7541161616161617,0.7339559839559839
57,0.75,0.8205176767676768,0.7488431013431014,0.7483374958374959,0.68,0.7382142857142857,0.688403540903541,0.6710970295078454,0.72,0.7733940242763773,0.7215659340659342,0.7059580955098033,0.79,0.8183982683982685,0.7794261294261295,0.7598910348910348
58,0.67,0.7221825396825396,0.6727056277056277,0.6655516168153085,0.68,0.7294642857142858,0.6827056277056277,0.6713426101357135,0.68,0.7230508870214752,0.6937770562770563,0.671243912537016,0.71,0.7801709401709402,0.7393362193362194,0.6959229238254007
59,0.7,0.7451243201243202,0.7114785214785215,0.6955492130549339,0.69,0.7312354312354312,0.7043356643356644,0.6850145760672076,0.7,0.724822261072261,0.6924309024309026,0.6762435799644039,0.82,0.8258394383394384,0.7961538461538462,0.7878787163988401
60,0.77,0.7977553002553003,0.7645360195360196,0.7646518122400475,0.77,0.7988318552792237,0.7693437118437119,0.7679874050098509,0.75,0.7724652540442014,0.7373931623931623,0.7345931843092968,0.78,0.8117676767676768,0.7663492063492063,0.7610087793328364
61,0.74,0.7836219336219336,0.7252886002886003,0.720156862745098,0.75,0.7926961926961926,0.7343795093795094,0.7297523831667054,0.73,0.7854166666666667,0.7182178932178932,0.7098288204170558,0.83,0.8274358974358975,0.8038239538239538,0.7937214247740564
62,0.63,0.7212516469038208,0.679404761904762,0.6604800836418483,0.62,0.7010135516657255,0.6682142857142856,0.6462119816028484,0.65,0.7182159833630422,0.6713095238095238,0.6598381526684927,0.77,0.8389215132693394,0.775,0.7492903535002068
63,0.67,0.729059829059829,0.6700122100122099,0.670946336786358,0.66,0.7175518925518924,0.6589010989010988,0.657760062276554,0.68,0.6838383838383838,0.6549328449328449,0.641549342975571,0.74,0.7516558441558441,0.7346489621489621,0.7131952374873267
64,0.66,0.7442396733701082,0.6621212121212121,0.6604827808929976,0.65,0.735148764279199,0.651010101010101,0.6499222887535581,0.67,0.7124236874236874,0.6532323232323232,0.6481275668775669,0.74,0.7196153846153847,0.7093434343434344,0.6935347985347985
65,0.71,0.7790074056378404,0.7169017094017095,0.6962171145137896,0.71,0.7790074056378404,0.7169017094017095,0.6962171145137896,0.74,0.7553947368421052,0.7266239316239316,0.7172871572871572,0.81,0.781509324009324,0.7579273504273505,0.7561507936507936
66,0.76,0.8003739316239317,0.7572077922077923,0.7461163514847726,0.74,0.78,0.7409740259740261,0.728146196211532,0.74,0.7851282051282051,0.7291486291486292,0.7171999861313363,0.76,0.800909090909091,0.755050505050505,0.7279631788919715
67,0.66,0.7537145748987855,0.7244266602962254,0.6818925518925519,0.64,0.7410222672064778,0.7075788342092689,0.6691941391941392,0.58,0.6975973587815693,0.6590652704783139,0.623142798721746,0.63,0.7396978021978021,0.7443561872909699,0.6770410227027874
68,0.71,0.7055860805860805,0.7084733893557422,0.6826944868856634,0.7,0.6963247863247862,0.6984733893557422,0.6704466984422227,0.72,0.6967812742812742,0.7076890756302521,0.6818879296396458,0.79,0.7935897435897437,0.7770238095238096,0.760480773545116
69,0.71,0.7582957393483709,0.6872358197358197,0.6924765617524238,0.72,0.7679385964912281,0.6949281274281274,0.7000135075652317,0.74,0.7602881758764111,0.7128321678321679,0.7018493173493174,0.82,0.832857991681521,0.7944794094794094,0.7888820588014136
