,orig_acc,orig_prec,orig_rec,orig_f1,epic_acc,epic_prec,epic_rec,epic_f1,dard_acc,dard_prec,dard_rec,dard_f1,sard_acc,sard_prec,sard_rec,sard_f1
11,0.81,0.7544885833121127,0.8197979797979797,0.763728852735644,0.82,0.759635642135642,0.8297979797979798,0.7720027633185528,0.81,0.7414121989121989,0.8197979797979797,0.7583834139716492,0.83,0.8367243867243868,0.8390909090909091,0.7924828241933506
12,0.85,0.8753768780239367,0.878525641025641,0.8268693472812465,0.85,0.8753768780239367,0.878525641025641,0.8268693472812465,0.83,0.8601352813852813,0.8563034188034188,0.808416920370135,0.78,0.8054968805704099,0.8063034188034187,0.7518737356516938
13,0.73,0.6920777906304222,0.7890734265734266,0.7144525611688083,0.76,0.7299725274725275,0.8163461538461538,0.7369163292847504,0.78,0.7291233766233767,0.8413461538461539,0.7610437779230685,0.76,0.6790734265734266,0.8141608391608391,0.72945025607497
14,0.81,0.8548809523809524,0.8174849333672862,0.7914117553895172,0.84,0.9039957264957265,0.8435353535353535,0.819017319889413,0.85,0.907520202020202,0.8535353535353536,0.8261380286380288,0.84,0.8561363636363636,0.834011544011544,0.7991408520820287
15,0.87,0.9056006493506492,0.8666666666666666,0.840786548332988,0.87,0.9056006493506492,0.8666666666666666,0.840786548332988,0.85,0.775974025974026,0.8441666666666666,0.8029668401773664,0.85,0.8728427128427129,0.8452777777777778,0.8177518216217907
16,0.81,0.826153846153846,0.8026709401709402,0.7759285159285159,0.87,0.8873809523809524,0.8912820512820513,0.8517913624641313,0.88,0.8974170274170273,0.9006410256410255,0.8535360491499946,0.83,0.8460561660561661,0.8520299145299146,0.8136417693074041
17,0.84,0.8492582417582417,0.8506818181818181,0.8101250184836111,0.87,0.8856202865761688,0.8798484848484849,0.8430079273602142,0.87,0.8800320512820512,0.8807575757575759,0.8331338180999621,0.83,0.8555882352941178,0.8446464646464646,0.80017716705557
18,0.86,0.7858343617167146,0.875,0.8250773466934793,0.88,0.8089112847936377,0.8916666666666666,0.8450773466934794,0.87,0.7830357142857143,0.8791666666666667,0.8263243100985036,0.85,0.8470598845598845,0.8549242424242424,0.8041848914086765
19,0.83,0.7623809523809524,0.8151864801864802,0.7802500072789387,0.84,0.7785714285714287,0.8228787878787879,0.787914891414411,0.85,0.7813690476190477,0.8295454545454545,0.7961456167588196,0.85,0.7704935634540898,0.8261363636363637,0.7872325592903282
20,0.81,0.760863697705803,0.8262626262626263,0.7697994652406417,0.82,0.7678081421502474,0.8353535353535353,0.7800558754970519,0.79,0.7309726547961841,0.80995670995671,0.7511285393922965,0.8,0.7352583854054442,0.830952380952381,0.7727819548872181
21,0.81,0.7456567701304544,0.8047527472527474,0.759524653880691,0.83,0.7644601889338731,0.8315384615384616,0.7826913205473578,0.84,0.7655635300372141,0.8415384615384616,0.7924549006205353,0.84,0.7630050505050506,0.8326373626373627,0.7919423558897243
22,0.81,0.7376998001998002,0.8202777777777778,0.7675913725227227,0.84,0.7733852258852258,0.851388888888889,0.7995388924800689,0.83,0.7754220779220778,0.8402777777777779,0.7955641025641025,0.85,0.8791249191984487,0.8583333333333332,0.832089776412357
23,0.85,0.8958694083694082,0.8538059163059163,0.8264248624350927,0.87,0.9108333333333333,0.8700396825396826,0.8444400527009222,0.87,0.9014646464646464,0.8700396825396826,0.843160883223755,0.85,0.7745982938629997,0.8571428571428571,0.8084783847392542
24,0.8,0.8496753246753247,0.8124542124542125,0.7711083843692539,0.82,0.8727156177156177,0.8378510378510379,0.792955165039564,0.8,0.8500641025641025,0.8188034188034188,0.7789213564213565,0.81,0.7383053221288515,0.8333333333333334,0.776653924777017
25,0.76,0.6949296536796536,0.7905977355977356,0.7245278977052826,0.8,0.7379112554112554,0.846474358974359,0.7683689658929933,0.8,0.7223484848484849,0.8416666666666666,0.7637291598561622,0.78,0.781933621933622,0.8142521367521368,0.7453924983398668
26,0.79,0.7212845487845488,0.8023376623376623,0.751691873843298,0.8,0.7369988344988345,0.8123376623376624,0.7610874782389024,0.8,0.7483516483516484,0.8141233766233766,0.7573776223776223,0.81,0.7405085110967464,0.8334415584415584,0.7760630633456721
27,0.81,0.7645038621509209,0.8254273504273504,0.7754459678608285,0.83,0.7803661616161616,0.8490384615384615,0.7970276999688765,0.79,0.7426375095492743,0.8090384615384615,0.7583225108225109,0.82,0.7588343600843601,0.8346153846153846,0.7876802521394553
28,0.84,0.7845112781954888,0.8469696969696969,0.804745362164717,0.84,0.7845112781954888,0.8469696969696969,0.804745362164717,0.83,0.7702255639097744,0.8303030303030303,0.7893607467801016,0.82,0.7435247432306256,0.8108225108225108,0.7696279605001715
29,0.9,0.8037011599511599,0.8560739260739261,0.8200664437818139,0.9,0.8041773504273504,0.854125874125874,0.8185229298245067,0.89,0.7964850427350427,0.8450349650349651,0.8087334561402961,0.89,0.8967521367521367,0.8605594405594406,0.8406728329240014
30,0.82,0.7760329866212219,0.7917748917748918,0.7613044178379931,0.84,0.7866556972439326,0.825865800865801,0.7888123180232388,0.85,0.7794079449961803,0.8357142857142857,0.7895548599209927,0.86,0.7672272172272172,0.8464285714285715,0.7937063916475681
31,0.8,0.7583460656990069,0.8164335664335663,0.7677266548318442,0.81,0.7646607069401187,0.826073926073926,0.7767117664943752,0.8,0.724047619047619,0.8208791208791208,0.7599193077453946,0.83,0.866166186754422,0.8604090354090355,0.8126698059771151
32,0.84,0.7689671439671439,0.8285042735042735,0.7919984749759491,0.86,0.7871848739495799,0.8425,0.805006105006105,0.86,0.7895658263305323,0.845,0.8070415858651152,0.81,0.7246626984126985,0.7975,0.7442096140734978
33,0.82,0.766959706959707,0.8203596403596404,0.7696916952779022,0.84,0.7785714285714287,0.837142857142857,0.78496453254348,0.84,0.7543256743256743,0.8380519480519479,0.7828877749930382,0.85,0.8584206071706072,0.8523376623376624,0.8187493331550126
34,0.84,0.7523376623376624,0.8737662337662337,0.7907703894546,0.86,0.7902597402597402,0.8923076923076924,0.8192198142414859,0.87,0.7893706293706294,0.9,0.8257936507936507,0.85,0.8494338118022329,0.8723076923076922,0.8021823547685617
35,0.88,0.7961538461538462,0.8484126984126984,0.8152898027898028,0.89,0.8093614718614719,0.8575757575757577,0.8246979107848673,0.9,0.8127564102564102,0.8651515151515152,0.833536608319217,0.86,0.7858345601766654,0.8260101010101011,0.7949842782962988
36,0.86,0.7648621845990268,0.8369736842105263,0.7939420066915599,0.85,0.7731662781662783,0.8375438596491229,0.7911265222109212,0.87,0.7878924876293298,0.8494736842105264,0.8075305234379714,0.84,0.7462705350205351,0.8322807017543858,0.7781203387256019
37,0.8,0.7213492063492064,0.8039285714285714,0.7521784009687891,0.82,0.7532067279126103,0.8323809523809522,0.7775654908061228,0.84,0.7550475912975914,0.8380952380952381,0.7860334446172358,0.83,0.7442751039809863,0.825079365079365,0.7797019008966926
38,0.79,0.7151282051282051,0.7862121212121213,0.7432214790040877,0.82,0.7762443438914028,0.8134848484848485,0.7744512154512154,0.81,0.7542607392607393,0.8043939393939393,0.7592411035019729,0.81,0.7150824175824175,0.8145454545454545,0.7571984392419175
39,0.8,0.7303159340659341,0.7733333333333333,0.7459250136836343,0.85,0.7927380952380952,0.8216666666666667,0.7915133988818199,0.83,0.7695616883116884,0.8041666666666666,0.7662093267940344,0.84,0.7640463458110517,0.825,0.7856179218098723
40,0.81,0.7257742257742258,0.7920299145299146,0.7461125034809247,0.82,0.7457375957375957,0.8045299145299145,0.7569350143034355,0.85,0.7780952380952381,0.8478632478632478,0.796385563753985,0.85,0.8628594771241831,0.8593162393162392,0.8241465579247154
41,0.9,0.9083333333333332,0.8440476190476189,0.8406583582445653,0.9,0.9278571428571428,0.8452380952380952,0.844414972001179,0.89,0.8198342670401493,0.8261904761904763,0.8024756109340287,0.9,0.9042918192918193,0.8642857142857142,0.8508329853603689
42,0.83,0.7542892156862745,0.8221428571428572,0.7830428535732135,0.88,0.819345238095238,0.8571428571428571,0.8257157784743991,0.87,0.8013257575757576,0.8404761904761905,0.8104155714350616,0.86,0.7707142857142857,0.839047619047619,0.799436613116438
