,orig_acc,orig_prec,orig_rec,orig_f1,epic_acc,epic_prec,epic_rec,epic_f1,dard_acc,dard_prec,dard_rec,dard_f1,sard_acc,sard_prec,sard_rec,sard_f1
0,0.61,0.6804955913651566,0.5908658008658009,0.5941153453785033,0.61,0.6708333333333333,0.5868975468975469,0.5900645202750466,0.72,0.7702392344497608,0.7126515151515151,0.7090324168585038,0.63,0.6945614035087719,0.6226118326118326,0.6234395073525508
1,0.61,0.6973333333333334,0.6376645658263305,0.6307098186366479,0.6,0.6856666666666666,0.6251645658263305,0.6168903048171341,0.71,0.7508241758241758,0.7369502801120447,0.7169180626137148,0.65,0.71858005521049,0.6750945378151261,0.6727466480887533
2,0.57,0.6652745946863594,0.6014357864357864,0.5789141414141413,0.54,0.6440728715728715,0.5704834054834054,0.558221892841458,0.7,0.7600252525252525,0.7356709956709956,0.7139408339625057,0.6,0.6826786663628768,0.6255339105339105,0.6104435698238755
3,0.52,0.6438947163947163,0.5603937728937728,0.5112851053464864,0.52,0.6438947163947163,0.5603937728937728,0.5112851053464864,0.65,0.7337464006581653,0.680631868131868,0.621250626566416,0.55,0.6608044733044733,0.5830128205128206,0.5381294417432525
4,0.55,0.634047619047619,0.5838644688644689,0.5681084931580287,0.54,0.6275000000000001,0.5727533577533578,0.5580207738597831,0.7,0.7390068265068266,0.7185744810744811,0.7060892049127343,0.67,0.7216999228841334,0.6908821733821734,0.6753453691961219
5,0.56,0.6404942279942281,0.6081335331335331,0.5600037707390648,0.56,0.6321282149223326,0.6081335331335331,0.5603632478632479,0.65,0.6926136363636364,0.6848068598068597,0.6446009146798621,0.59,0.651502664002664,0.6092324342324342,0.5857622377622378
6,0.52,0.6427018633540372,0.5237121212121212,0.5275604787369493,0.55,0.6761499751202269,0.5578030303030302,0.5599303964009847,0.68,0.7858471499260974,0.7046658896658896,0.6881522888875831,0.63,0.7282738095238096,0.6413791763791764,0.635111501752868
7,0.59,0.6136731251204937,0.5999902874902874,0.5604152388829808,0.59,0.6136731251204937,0.5999902874902874,0.5604152388829808,0.63,0.6408442864325218,0.633003108003108,0.612890756302521,0.62,0.6344047619047619,0.6279817404817405,0.6005663614589446
8,0.55,0.6344642857142857,0.550987345987346,0.5307931593690107,0.56,0.6454642857142857,0.560987345987346,0.5390844758956214,0.68,0.6876190476190476,0.624046509046509,0.6290582997124579,0.61,0.6733881673881673,0.5867809967809967,0.5819486215538847
9,0.51,0.6489362883493318,0.5583044733044733,0.5529140509958925,0.52,0.6490476190476191,0.5673953823953825,0.558943213649096,0.68,0.7266071428571428,0.687041847041847,0.687999962292141,0.57,0.688968253968254,0.6079004329004328,0.5994106701691841
