,orig_acc,orig_prec,orig_rec,orig_f1,epic_acc,epic_prec,epic_rec,epic_f1,dard_acc,dard_prec,dard_rec,dard_f1,sard_acc,sard_prec,sard_rec,sard_f1
40,0.27,0.19818965517241377,0.23787878787878788,0.20358889811808334,0.36,0.26538755980861245,0.3195454545454546,0.2788517665130568,0.4,0.38363679902473,0.3646969696969697,0.34407079691097664,0.39,0.28840909090909095,0.3425757575757576,0.29258403361344537
41,0.19,0.13611111111111113,0.21023976023976024,0.15550701077016865,0.29,0.2475710496400151,0.29555444555444554,0.24354700854700853,0.42,0.3766633366633366,0.40736485736485734,0.37462158810743246,0.34,0.25530303030303025,0.3561771561771562,0.27285549296438594
42,0.25,0.17178571428571426,0.25179292929292935,0.18755221386800333,0.29,0.22407203907203907,0.29429292929292933,0.23736608478124915,0.38,0.4103174603174603,0.395530303030303,0.3569779954345172,0.34,0.21070358314603838,0.3499747474747475,0.24297098887144025
43,0.2,0.14564935064935064,0.20896103896103896,0.14656110797415148,0.25,0.2411190476190476,0.2562337662337662,0.2122845575477154,0.36,0.3930891330891331,0.3660064935064935,0.32809938479880596,0.32,0.2929474548440066,0.3406818181818182,0.26022170883127504
44,0.22,0.17674689440993788,0.21825757575757576,0.17379600963192293,0.31,0.2586026718379659,0.3030050505050505,0.25991262149156885,0.4,0.3646666666666666,0.3880555555555555,0.3534568933481977,0.36,0.29626811594202895,0.3546212121212121,0.28909875495189585
45,0.22,0.16563725490196077,0.2195726495726496,0.1737942612942613,0.31,0.259443722943723,0.3114652014652014,0.25540466282721347,0.38,0.3619716752781269,0.38853479853479855,0.346843205813794,0.35,0.24617021867021868,0.3606837606837607,0.2597835497835498
46,0.24,0.16088198757763975,0.22228882228882227,0.17456363333178215,0.28,0.22351190476190474,0.25445665445665444,0.22349364361129065,0.38,0.3492460317460317,0.37719724719724723,0.3496015891553417,0.35,0.26331818181818184,0.3281940281940282,0.25910366373863825
47,0.28,0.17303030303030303,0.24065934065934064,0.19269841269841273,0.31,0.2302083333333333,0.2689010989010989,0.23037711913274134,0.42,0.3986064425770307,0.39001581751581754,0.36449555860846183,0.38,0.28642857142857137,0.3322802197802198,0.2797522511444413
48,0.27,0.20049275801597782,0.24657342657342657,0.2084263820470717,0.35,0.2734853664853665,0.329040959040959,0.26966323466323466,0.4,0.3731543887147336,0.3867032967032967,0.35624260826892407,0.37,0.3149090909090909,0.35134865134865134,0.2949819132480423
49,0.23,0.16403508771929826,0.23173076923076924,0.17823275862068966,0.29,0.21977901131126937,0.30256410256410254,0.23319629287121552,0.4,0.4194764059469942,0.41848290598290594,0.35831569874913527,0.33,0.24251436781609192,0.32287296037296037,0.2524747474747475
50,0.23,0.2092307692307692,0.2374891774891775,0.18514800514800517,0.29,0.2527857142857143,0.289011544011544,0.24257667169431874,0.4,0.3662981462981464,0.39643689643689645,0.3503734827264239,0.33,0.2683333333333333,0.33631313131313134,0.2561231241876403
51,0.26,0.19210526315789472,0.23666666666666666,0.1967625562044068,0.32,0.2496203796203796,0.2930303030303031,0.2504112554112554,0.43,0.4097056277056277,0.4076010101010101,0.38417864923747275,0.34,0.26107794189029887,0.3087878787878788,0.26139784946236555
52,0.22,0.1416461412151067,0.24025974025974026,0.1666965811965812,0.28,0.2327705627705628,0.2856709956709957,0.22995631995632,0.4,0.4275578444543962,0.39135281385281384,0.3735571095571096,0.29,0.22813070224969537,0.3043181818181818,0.2239336160796607
53,0.26,0.15628489326765188,0.23403263403263405,0.17285714285714288,0.34,0.2608974358974359,0.31179931179931175,0.26169648181276084,0.44,0.46571428571428575,0.42029359529359533,0.3864615821802522,0.33,0.23433333333333334,0.2989024864024864,0.23918920189780266
