,state,action
0,0,0
1,1,0
2,20,0
3,18,2
4,17,1
5,7,0
6,17,2
7,16,2
8,12,3
9,16,3
10,17,2
11,16,2
12,12,1
13,8,0
14,12,2
15,11,3
16,12,1
17,8,0
18,12,1
19,8,0
20,12,2
21,11,2
22,13,2
23,52,2
24,79,3
25,52,3
26,13,3
27,11,3
28,12,1
29,8,1
30,19,0
31,8,0
32,12,1
33,8,0
34,12,3
35,16,2
36,12,3
37,16,1
38,6,0
39,16,2
40,12,2
41,11,2
42,13,2
43,52,1
44,14,0
45,52,2
46,79,1
47,172,0
48,79,1
49,172,0
50,79,2
51,78,2
52,77,1
53,76,0
54,77,2
55,74,3
56,77,3
57,78,3
58,79,2
59,78,1
60,80,1
61,68,2
62,67,0
63,76,0
64,77,3
65,78,2
66,77,2
67,74,2
68,73,2
69,252,1
70,259,0
71,252,2
72,253,1
73,254,0
74,253,3
75,252,3
76,73,2
77,252,2
78,253,1
79,254,0
80,253,2
81,257,2
82,324,1
83,258,0
84,324,2
85,322,1
86,189,0
87,322,3
88,324,2
89,322,2
90,317,2
91,318,2
92,319,3
93,318,2
94,319,3
95,318,2
96,319,3
97,318,3
98,317,2
99,318,2
100,319,3
101,318,1
102,320,1
103,261,0
104,320,0
105,318,3
106,317,1
107,190,0
108,317,1
109,190,0
110,317,2
111,318,1
112,320,0
113,318,3
114,317,2
115,318,3
116,317,1
117,190,0
118,317,1
119,190,0
120,317,1
121,190,0
122,317,2
123,318,1
124,320,3
125,190,0
126,317,2
127,318,3
128,317,3
129,322,2
130,317,3
131,322,2
132,317,3
133,322,2
134,317,1
135,190,3
136,189,0
137,322,2
138,317,2
139,318,2
140,319,1
141,321,0
142,319,1
143,321,0
144,319,1
145,321,0
146,319,1
147,321,0
148,319,3
149,318,1
150,320,0
151,318,1
152,320,0
153,318,3
154,317,2
155,318,2
156,319,3
157,318,1
158,320,0
159,318,3
160,317,1
161,190,0
162,317,3
163,322,2
164,317,2
165,318,3
166,317,2
167,318,1
168,320,0
169,318,3
170,317,3
171,322,2
172,317,2
173,318,3
174,317,3
175,322,2
176,317,3
177,322,2
178,317,2
179,318,3
180,317,2
181,318,1
182,320,0
183,318,2
184,319,1
185,321,0
186,319,3
187,318,1
188,320,0
189,318,3
190,317,2
191,318,1
192,320,0
193,318,2
194,319,1
195,321,3
196,320,0
197,318,2
198,319,1
