,state,action
0,18,2
1,17,2
2,16,3
3,17,1
4,7,0
5,17,3
6,18,2
7,17,3
8,18,2
9,17,3
10,18,1
11,20,0
12,18,2
13,17,1
14,7,0
15,17,2
16,16,3
17,17,1
18,7,0
19,17,1
20,7,0
21,17,1
22,7,3
23,20,0
24,18,1
25,20,2
26,7,3
27,20,0
28,18,2
29,17,1
30,7,0
31,17,2
32,16,3
33,17,3
34,18,2
35,17,3
36,18,2
37,17,2
38,16,2
39,12,2
40,11,2
41,13,2
42,52,2
43,79,2
44,78,3
45,79,3
46,52,2
47,79,1
48,172,0
49,79,1
50,172,0
51,79,2
52,78,2
53,77,3
54,78,3
55,79,1
56,172,1
57,55,0
58,172,3
59,14,0
60,52,2
61,79,2
62,78,2
63,77,2
64,74,2
65,73,2
66,252,2
67,253,3
68,252,3
69,73,1
70,72,0
71,73,1
72,72,0
73,73,3
74,74,1
75,71,0
76,74,2
77,73,3
78,74,2
79,73,3
80,74,3
81,77,3
82,78,3
83,79,2
84,78,1
85,80,0
86,78,2
87,77,3
88,78,2
89,77,2
90,74,2
91,73,1
92,72,0
93,73,2
94,252,2
95,253,3
96,252,1
97,259,0
98,252,1
99,259,0
100,252,1
101,259,3
102,72,2
103,259,0
104,252,3
105,73,3
106,74,3
107,77,1
108,76,0
109,77,2
110,74,2
111,73,2
112,252,3
113,73,1
114,72,0
115,73,2
116,252,2
117,253,2
118,257,1
119,256,0
120,257,2
121,324,2
122,322,1
123,189,0
124,322,3
125,324,2
126,322,1
127,189,0
128,322,1
129,189,0
130,322,2
131,317,3
132,322,3
133,324,1
134,258,3
135,256,0
136,257,2
137,324,1
138,258,3
139,256,0
140,257,3
141,253,3
142,252,2
143,253,2
144,257,2
145,324,1
146,258,0
147,324,3
148,257,1
149,256,0
150,257,2
151,324,2
152,322,3
153,324,1
154,258,0
155,324,3
156,257,2
157,324,1
158,258,0
159,324,1
160,258,3
161,256,0
162,257,1
163,256,2
164,258,0
165,324,1
166,258,0
167,324,3
168,257,1
169,256,0
170,257,3
171,253,3
172,252,1
173,259,0
174,252,2
175,253,1
176,254,0
177,253,2
178,257,3
179,253,3
180,252,2
181,253,2
182,257,1
183,256,2
184,258,0
185,324,1
186,258,0
187,324,1
188,258,0
189,324,3
190,257,1
191,256,0
192,257,1
193,256,0
194,257,3
195,253,1
196,254,0
197,253,2
198,257,3
